scramble,orientation,step_0,step_1,step_2,total_moves
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,R' D2 F2 U2 F U2 L' D L2 F',F2 R D L2 R F L2 R B' U' B U R F2,F2 D L D' U' F' D F' R' F2 U L' F2 D',38
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,B' L' R2 D2 F R' U2 F R' U,D' R F2 L' B2 F' D B2 L D F' R',D F' U' R D' F' D R' F2 D' F2 U F,35
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L B D R2 D2 F' L2 R D2 B',R D2 B L2 B' D2 R F' R2 B L2,L2 U L D2 L B L2 U B D2 R U2 F' L F2,36
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,U2 L' U B2 F U2 R2 F2 D2,U L U' L' U' R2 F D' B' D2 R2 F' U',L' F D U2 L U' L D' F' U B' U B' U L,37
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F L' U B R B2 U2 B' D' U2,B R D R2 U2 R' D' L F2 R2 U' B' L',U L D2 B U' L2 U L' D L D2 B2 D' L' U',38
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,B' U F R' B2 L2 B R B2 U',F2 D' B2 D B2 L F' D' B' L' D L F',F' L D2 U2 B U B' R D2 U L U L2 F U',38
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,U R2 F2 D' L D2 F' L' D2 R,B L' R B' D' R F' L F2 D' F2 D2 R2,R2 B2 U L B L' D' F2 L2 B D F2 R2 D R2,38
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,U' F' L' R U' B D R F U,L' R B' D R' B2 L B U B2 L U L',B F' L B2 U B D2 R' D' U2 F D' L U F,38
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,R' D R2 F' D2 L U B2 L2,U B' F' L2 D L2 D' B F U' B,D' L D' F' U2 B' F D' F' L2 U2 F' D2 R2 D L',36
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,R2 D F2 R' U B2 U B F D' U,B R2 B R' D R' B L2 F2 L' B2 L',U L' B' R2 F2 U2 L U R' F2 D' R' U' B' L' B,39
