scramble,orientation,step_0,step_1,step_2,total_moves
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,B' U2 L B D2 F2 D' B F2,R2 U2 R U' R' U2 F2 R2 U' F U F2 R2 F2,L B2 F2 R' B R B2 F2 L' B',33
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,D' F D2 L' U' L' F' U2 R U2,L U F' R2 F2 U2 F' R' D' F D U L' R',U F L' B2 U2 B2 F2 D2 F2 L F' U',36
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D F U2 B D2 F2 R2 D' L B,B' U2 B R' D B D' R B' R' D' R2 D U2 B,B D' U2 F L' B F' D B' D U2 B',37
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U2 L' R F2 D' R2 B' U2 F,F2 U B' U2 B U' F' D B2 U2 R2 D' U2 F',R U' B' L' B2 L U B R' B2 R2 B2,35
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,F D2 R2 D R' U F2 U B,D2 R' F' D2 B' D L B' L' U' L2 B' R2 B',L' B F' R B' F D' R2 D' L R' B R',36
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U B2 L2 B' U' B R' D' F2 L,R2 B' D' U B' R' B R D R U B U2 R,B D' B' F L B L B F R2 B2 U F2 L2,38
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,B D B2 D2 R2 U R2 D' L' F,D' F' L' F' D F D B D' L U2 L' U F R2,R2 U' B U R D L B' L' D' R,36
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,R D R2 F2 U' R' F L' D',D B' D F2 D U R' B' L' U R F' L' F' D',U2 F D2 L' D2 F2 D2 L' D2 F U2,35
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,R2 U2 F' U L D B' D B2 U',R' U' R' U L' D' L U B L2 D2 R2 D' L2 R2,L' B2 D B2 L2 B' F' R B F L',36
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,R D2 B F' L2 F' R' D L2,B' L2 D R' F' R' D2 R U F D U' F2 D' L2,L' B2 F2 R2 B' F D' R D' B' F L D',37
