scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,L2 B L2 D F2 L' D2 U',F U' F2 D L' F D' L U2 L' U',B2 U L U2 B' F U' F' U' B' F D' R2 D F',U' B2 D B D B' D2 B2 D U R D' R',47
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,F D2 B' R B U L2 B2,D2 L' B U B L2 U' L2 B2 L D2,F2 R' F' D' L2 B R' B' L2 D L' F R F2 L,U' B2 D B D B' D2 B2 D U R D' R',47
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,F D2 R' B2 D2 U' L,F U2 F' U' L2 B L U' B2 L,U2 L2 F' R B R' F L2 U2 B2 L' D' L2 D L B2,,33
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,F' L' R D2 U' F L2,R D' L' D' R' D2 F2 D2 F2 L,L R' B R2 F D2 F' D R2 B2 L' U2 L2 B L2 R,,33
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,F D2 U L' D2 B2 R2 D',U' F' U F2 R2 F' R2 U' F U,R' B' L' U L2 U L2 B U2 F R2 D2 L B D' R',,34
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,U2 B' D B D2 L F,D L F R F R' F2 R D2 R' D,B L2 D' L2 B' L2 U B' D L' U' B2 U2 B U2 B,,34
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,D2 L2 R' F' D F2 U' R',B L' F' R B2 R' F2 L F' U2 B',F2 R' U B2 D' R D B' F2 D' B2 L R' U' B R,,35
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,B' L B' F2 U B,D2 F L2 F2 L2 F U B' D2 U' L',L D' L2 B2 L B2 L U' B L2 B2 U2 L2 B' D U,U' B2 D B D B' D2 B2 D U R D' R',46
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,R2 D' U2 L' F2 D2 B' F' U,R D B L B L' D' R D' R2 B',U2 L D' B D' L B2 R U R B2 U' L2 R' U2,,35
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,R2 F' D' R' B2 U L2 R,L2 B U2 B2 U2 B L U2 B' U2,B D' B R D2 R F L2 F D U2 R2 B2 D2 U B,U' B2 D B D B' D2 B2 D U R D' R',47
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,U2 B2 F R' U' F D L',U' F D L2 F L2 D' F' U,R2 B' R2 B F2 U2 R' F' R' F2 U2 L2 D2 L2 F2,,32
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F' R' F R2 D2 B' R2 U,R2 D L2 F' L F' D' R' D L R',L' D R' D2 L F' D L2 F D F2 L2 U2 L U2 F',U' B2 D B D B' D2 B2 D U R D' R',48
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,B L2 D2 L' F R B' L',B D B2 D2 F L' B2 F' D' B',U L' U B2 U2 R2 D F U' F' L2 D' U R2 B2 L,,34
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,U' L' D2 R' B2 D' F2,B F2 R U' R2 D R B' F2,L2 F2 R' B' U2 B F' L F L D' L D' L R,U' B2 D B D B' D2 B2 D U R D' R',44
L' R' U' R' B2 D' U' F' U B U F' U D B2 U2 B' D' B2 F2,x2,U' L U B U F2 L2,D2 B F R D2 F' D R' D B' F' D2,B R2 F' U2 R' D' L2 D' R U' F' R2 D2 B2 D,,34
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,F2 D R D R2 B F' R2,L2 B L2 D' L2 D' B' R2 F R2 D2,F D2 U B' D2 B' L2 D2 U B2 U F' R' U F2 D2,,35
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,L F2 L U L2 F2 L2 D2,D2 F2 U B' L R' D2 B2 R U' L',D2 B2 U' L F2 U' L' B2 L R' F L D2 L2 D2 F,U' B2 D B D B' D2 B2 D U R D' R',48
B2 F' L' D2 F2 L' B U2 B' U2 F L B2 U' B2 U R2 L' F' R2 D2 L2,x2,B2 L' D U2 B' D2 F2 L,B R D U' F' R2 F D2 U B R' B2,L D' R U2 L' U' L2 D L D F2 D2 U' R' D L',,36
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,F2 L2 F2 L R2 D' B2 R,D2 B U2 R' F R B D2 F2 U F2 U,F R D2 R B2 F2 D L B' L2 F R' B' D' R' U',U' B2 D B D B' D2 B2 D U R D' R',49
U2 L2 F' U2 D2 R B2 L' B R2 L B2 U F B L' D2 B' F D F2,x2,D' B' R' B' R' U2 B2 R,L B' L F' D L2 D' B L' F,L' D R D' F R' D' B R' D' F R2 F' D B' R,U' B2 D B D B' D2 B2 D U R D' R',47
L U B' L' F' U L' F' U L' F D' R2 U F D' F2 L2 B R' F',x2,R F D' B2 U B' L U,U' R2 D' R' D2 R' U2 B' U' L',B2 R2 D L' R2 F' D R F L2 D2 U2 B2 L D,U' B2 D B D B' D2 B2 D U R D' R',46
R F B D2 R' B L D B L' D L F' B' R2 L2 U' R F' L U L2 D',x2,L' D2 B2 L F2 U' B' L2,L2 U L F2 L' B L F2 U B U2,U' F' L' D' F L' D2 L' B2 U' R2 D' F' U' L R2,U' B2 D B D B' D2 B2 D U R D' R',48
B D' L' R' F' U' D2 B2 R' U F' B' L2 B' F U D' B2 D' F2 D L R2,x2,U R' B F L' D R2 D,B2 U L2 B' U R2 D' F D2 R2 U2 B',F L' D2 U' F' R2 D2 F R U' L' D' B2 U2 R',,35
R2 L B2 U D F B U2 B' U' D' F B' U2 R' D2 L2 B R' D,x2,B2 F' R' B U F' L F2,L2 U' B' D' B U2 B D L U',L2 B2 R2 D2 F2 L' B L F2 D B' D F2 R2 B2,U' B2 D B D B' D2 B2 D U R D' R',46
F' B D2 B U' D2 L R U2 R' L' U2 R' D' B D' U L2 D' L D2,x2,L' F D2 R2 D' B F' R',F2 L F' L2 F L' D F' L2 D' F2,R' D2 B2 R F' R' B2 D2 B2 U' L' U' B' R B' D2,,35
R U F2 L' B' U2 L2 B2 R U' F' B2 D' F' L D R2 U2 D' F' B2,x2,R2 B2 F2 D' L B F2,L U L' U2 R' F R2 D R' U,F L B2 F2 U' F' D F L D2 L D U F2 L' F',U' B2 D B D B' D2 B2 D U R D' R',46
L' D2 B' F' D' F' L F2 R2 F B U2 L F L2 F' B U2 D' R F' U L2,x2,R' D2 U B F L R' U',R D R F2 D L' F2 D' F2 R2,F' D2 R' D' B2 L' B2 U2 R' U2 R2 F R D R' D2,U' B2 D B D B' D2 B2 D U R D' R',47
U' L U F2 R' B' R' U' R U2 D2 L' U' R D U' F R L2 F2,x2,D' F R2 D2 B' U B2 L',F' L' D L2 B2 L2 B2 L' F D',U2 L' U2 L' D' B2 L' U L' D2 B2 D2 B2 D' L,,33
U2 L R D' R2 B' L2 D2 B' D2 F2 D U' F2 B U D2 F' L2 B R F2 R2 F2 U',x2,U2 F' R2 F' D R' U' F,R' D' L2 B2 R B2 D U2 R U2,B D2 R F L2 R' B L2 R' U' B U L U B2 R,U' B2 D B D B' D2 B2 D U R D' R',47
L' B R2 F2 R2 D B' F2 D U' L B D L2 U' R' B' D2 L2 U' B' L' B R,x2,L D' U B' D' L' R2 D2,U' B F' D' R' D' B' D2 F U,D2 B' D2 L' D' B L B L D B L' B' L',U' B2 D B D B' D2 B2 D U R D' R',45
U2 L2 B' F U R L D' L2 F2 L2 B2 R2 D' U' F' U' R' D F R2 L2,x2,L2 U2 L2 R U' F D2,B2 D' U2 F2 D B' F2 D U2 B' L,B2 L' F2 L U L' D' R' D U' F2 L2 R' U' L' R,,34
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,F U L2 R' D' B2,F2 D2 F2 D' L' F2 D' F' L' F',B R' B2 D2 L R2 F R B2 R' F R' D2 L2 D2 B',U' B2 D B D B' D2 B2 D U R D' R',45
U D2 R' L F' L2 B D L' F D' L2 R2 D2 L2 F' D2 R' F U' B' D2,x2,L2 D R' B D2 R B L2,L' F U B' L B' U2 F' U2 B' U',U2 L' F' L2 R' B U R U' B' R D' L2 F L U2,,35
R D2 F' B' U2 D F2 R2 F' D' L2 F2 R' D' L U2 D L2 F R' D2 R B,x2,F R' F' D' B' D' R U2,D B D U' R2 D' F' R2 U B' L2 D2,B' R2 F' R2 B L' R2 U' L2 F' L U' R2 D' L2 D2,U' B2 D B D B' D2 B2 D U R D' R',49
F U' R' B' L' R D R2 B2 L F' U D L2 B2 R' U' F U F2 B,x2,D R' F2 D2 B2 U' B' F,F D2 B F L U2 R B2 R U2 B',D' R' D' R D U L' D F' D F D' B2 U' L F2,U' B2 D B D B' D2 B2 D U R D' R',48
R2 L' U' B2 U F2 D F2 L2 R D2 L' B' U' L' B' L2 B R2 L U' F2 U',x2,D2 L' B' F2 U' R' B2,U B2 L' F L F' L' B2 U',R' F' L D' F2 U L' U L' U' F U' F2 D2 L' R,,32
L' D B R U2 L B L2 R2 B F R2 L B2 U L' U2 D' R2 B' L,x2,B' F' R' D2 B F2 D' F',F2 D L2 D2 L D F' L F2,R F' D L D' L' D2 B' L' B D' F' D' F2 R',,32
