scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F2 U' R F U2 B2,L2 D R2 D' U' B' U B' R' D2 B2,U2 F R2 F' U2 R D2 L D2 R',U' L2 B L2 B' L' D' L' B' L2 U L' D L,U2 B2 D U L U' L' D' B2 U B U B',54
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,B2 F R B' D U2,D2 U R' U' R2 D2 L,L2 R U' L D' U B' D L2 R',B2 L B2 D2 U' L D2 L' D2 U L2 R D2 R',,37
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,F2 D L F D R U,L' B L F L2 D' L2 B' F',D R B2 L' B L B2 R' D',B2 D2 F2 R' F2 R D2 B D' B' R' B D B,U2 B2 D U L U' L' D' B2 U B U B',52
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,L2 D' R2 F L' F D,F D2 R' U R B' D2 F' L2,D B' D L D2 F2 R' F' U F',B' U' R U2 L' U R' U2 R2 B2 R2 U' L B,U2 B2 D U L U' L' D' B2 U B U B',53
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,L B' D B' U2,L R F U B' U2 B F' R',F2 D2 B L B U2 B2 D2 U R U',B' U' B U B2 U2 L' D L' D' U2 B2 U2 L2 U2,U2 B2 D U L U' L' D' B2 U B U B',53
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,U F2 R' B R' U,D' B' L U F U' L2 B L D L',D' R2 U2 F2 U F L' U L R2 D,U' B U B' L' B2 F' L' B' L' B' F U2 L,U2 B2 D U L U' L' D' B2 U B U B',55
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,F2 L' R2 U' B,B2 L2 D F' U' F L2 D' L',B F U B2 F2 D' R D R' B F,F' R D B' R' B' R B2 R' B' R2 D' R2 F,U2 B2 D U L U' L' D' B2 U B U B',52
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,R D U2 L' F,U' L F U' L2 B D2 B2 U B U2,U' L' U2 L B F U' B' R' F',B2 D2 F' U' B' D' B2 D' U R' B R' B F,,40
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,R B' F2 D F2 D,B' D2 F' U' B2 L B' L' R2 F,B' D B' L D B L2 B' L2 D2 B,B' L' U2 B2 D L2 U' L D' B2 L B U' L U,,42
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,F R2 D,U F2 U L2 D L' D L D' U2,F2 U R2 D B L U' L' D' U' F2,L2 B2 F2 D' R' U' B' R' B R D U B2 F2 L2,U2 B2 D U L U' L' D' B2 U B U B',52
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,D R F U B R2,L2 R F' U2 L' U F2 U R' F',L B2 L B' U2 B' L' F R2 F',F2 D B2 D' F2 L U' F U2 R2 U2 F' U L',,40
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,U2 R' B' L2 F' R2,U' L U L D' U' B D U,B2 U2 F R' B R' B2 R2 B F',R F' D' R D' R' B D F L R' B L' B',,39
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,F2 L2 R F2 D U,U B' U' L' B' D' B R D,F2 R2 B' R B U R U' R F2,F2 D B2 D' F2 L U' F U2 R2 U2 F' U L',,39
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,R2 F L B2 R2 U',D' B2 L2 U L2 U2 B' D F2,F2 D F' L' B2 L F U' B D' U F2,F U2 F' D2 R' B R B D2 F U' L' U' F',,41
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,B D' F2 R B' L' D',D' B L' B2 L2 F L' D2 F' D',U B' R B2 U F' U' B' F U' R',B L R B2 R' B L' B' U2 L2 U B' U,U2 B2 D U L U' L' D' B2 U B U B',54
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,F2 L D' R2 F',B L' F2 U2 L' U2 B' F2,U R2 B U F' U F U B',F2 D' L2 U F R2 F U' L2 D R' B2 R' F2,,36
D2 R' B2 R U B2 U' B2 U2 F L' F U B R L2 F2 R' L' U' D2 L2 D2 R',x2,B2 L D2 L U',U F2 D2 U2 B' L2 B' U R' D2,R U2 R U2 R2 B' R B D2 L D2,U2 L2 U R U2 L B2 L B2 U L2 U2 R',,39
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,R' B L2 D U B,U' B' U2 B D F D' U' L,R2 B F' U2 B' F,U L F U' R' F2 R F2 L U2 L U2 F' L2,U2 B2 D U L U' L' D' B2 U B U B',48
L2 F2 B' L' D L F2 L D' R2 F' B2 R2 B' F R' U' F' L' R2 F' B R2,x2,D2 L' B' R' F,D2 R2 D2 U R' U' L' R,F2 U R U' F2 L B2 L' B2 L',F' L2 D R2 U' F2 D B' D2 U2 F' U' F,U2 B2 D U L U' L' D' B2 U B U B',49
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,U R F' R B',F2 U2 L2 F D' U' F L2 D L,L F' L U' L U B' D B L2 F,F2 D' R2 U' L D R D' L' D R' B2 U F2,,40
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,L2 D2 B2 L2 F' U',D' R' U2 R2 U' B R' D U' L',U L B U2 B' U F U' R' F' L',F L2 R2 F2 R F2 U F U' F' L2 R F',U2 B2 D U L U' L' D' B2 U B U B',53
L' U' L2 D' B2 D U B2 F D' B R' U2 F2 L D U2 R U2 F U2 F U2,x2,R2 B2 U' R B' U2,U2 L D' F' D' U2 L D2 L,D2 B' L' B L B L2 D' B' D',B' U B2 L' B' D' B' R B2 R' B2 D L U',U2 B2 D U L U' L' D' B2 U B U B',52
D' L2 B' D' B' D U' F B' D B' R' B' D2 R' F' L2 R' U R',x2,L' B2 L' D F2,L2 R' B' U2 R' U' B U' R,U2 B F R2 F' R B' R' U2 B2,L D' B2 U B' D U2 L2 U B L2 B' L,,37
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,D2 U' L' B R U2,F2 U' R2 D B2 F' D' L U2 F2,B L2 B F' L' D' F L' B' U2 B',L U2 B U' F' D' F U F' D L2 B' F L',,41
