scramble,orientation,step_0,step_1,step_2,total_moves
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U F2 L' U B L D' B' L',L' D R' F2 L R U2 R F' L2 R' U2,F' L2 D L' D' L' F D F' L' F D',33
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D' U2 R' F2 R' F U2 L F' U2 L,D L R U2 L U' L' B L' B' R' D',D' U2 B D2 L' D' L2 B' L' B2 D' B2 D U2,37
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D' U' L' D2 L' D' B2 R' F L,U' F' D' F U L2 F L2 D U' L D L' U,F D L D' L2 U L' D L D' U' L2 F',37
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,R2 F R2 D' L' U2 F2 U L' U,R' D B2 D R2 U F2 U' L R U L' R2 D',D' R2 U' B' U B R' B2 R2 B R2 B R' D,38
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L2 R' F2 U L B2 U' F2 U2 F',R U R' B2 L2 D' L U B' L U R2 U2 B2,R' D2 B D B' D R' B R D R' B' R2,37
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,R2 B' L' R2 F' U B' F' R' B',R' D2 B2 L' R2 F' L F U2 R2 D2 L' D L' R,D2 U2 B' D' L B L' B' D B2 D2 B' U2,38
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U' B' D2 U' F L' U' L2 B2 D',D2 L' D' L' F2 D2 L' D2 R2 U R B' L2 R F,B2 U2 F U' F' U2 L2 D' B' D L2 U B2,38
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B2 R2 F2 D2 L' D' B' R F U F',R2 D2 U R' U' L R2 F L B' L' F L R U2,D R U2 L U' L2 U L U2 R' U L D' U',40
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,L2 R2 B2 F D' B L2 D R' B,R' D B L2 B D' B R2 U' F' R B2 U R2 F',U L2 B' L' B L' U B' U' L' U B U2,38
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,U' L F2 D R' U2 L2 F U' F',R F2 R2 F L2 B F' R' B2 L U' R2 D L F',L B' U2 B D B' U2 B D' L',35
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,L B F L R2 D2 U B' F U,L' R2 B U' B2 F R2 D2 B R F' L F' R',U2 B' L2 B L' D L F L2 F' L D' L' U2,38
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,F L2 U' L' U' R' D L U',F' L' F2 L2 D' R' B' L' R D2 R' B2 D2 R,B U2 F' L2 B F D' B' U B' U B' D B,37
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,L D' F D' B D B' U B' L,R F U L' R B2 R' U' F2 R' D L2 F2 D F',B' D' B U' B U' B D B' F' L2 F U2 B',39
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,D2 R' D2 L2 B2 F' U B R2 B,L D' F2 L2 F' L' D F D F2 R2 B' L' R2,D' U2 R' B D' B2 D B R D' B D2 B' U2,38
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,D' B' D' R2 F2 D L' R2 B2,F' R2 B' R B D2 R D L' D' F2 L F,B D2 R D2 R D R2 U' L B2 L' D2 U B',36
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,D2 U R' U2 B' U B U' R,F D L R' D2 L' R2 F L2 F L2 R2 D B' R,B2 U2 L U L' U B' U' L' B L U B',37
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,F2 R2 U2 B U' L2 B L' D' B R2,R2 D2 L2 B' R2 U2 R' B' L R' U L' B' L2 R2,D2 B U' B' D2 B U B',34
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,D L U F2 R U2 B F' D' F2,R' D2 L2 R2 F' D2 R U' R' D2 L R' F2 L F,B2 U2 L U L' U B' U' L' B L U B',38
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,L2 U L' R2 U2 F2 L B' L U2,L' D' R F' U F L' R B' L' U2 L2 R2 D' L,L B' L2 F' L2 F L' B F' L' F,36
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,D' R' U L' D' U2 R2 B' F U,F' D2 L R U L R B' L R' F2 L F R B R2,U L2 B' L' B L' U' B' R U' L' U R' B,40
