scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,R2 B2 D2 F' U' B L2 R,L U2 L F' L' F' U2 L' R2,F L' F' L2 B2 D L B2 U2 R U2 L2,B2 D R' B R B R2 B D L B' L' R2,42
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,U L D2 U2 B',L2 F' R F2 D' F2 D' R' F L2 B,D2 B2 D R' B2 D2 L' D' L B' R' B,L2 B' F' R B F L2 B2 D B2,38
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,L' B2 U' F2 D' R',F' L2 U2 B' F2 D' F' R2 U2 B,F U2 B' L' B2 R D2 R' B' L U2 F',F' L' U2 B2 D2 R F2 D B2 L2 F2 U' F',41
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,R2 B' F' R D F' L U,B' F' D' B' L2 D' L2 D B2 F,U2 R' U' B2 L2 F2 L D' L B2 R' U',L2 B2 U R2 B2 R2 U2 L2 R2 D' F2,41
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,U L B L D F2 R' D,B2 D B R2 D R B D2 R D2,U2 R' U2 B' U' L' B' L B U' R U2,R2 B2 D B2 R2 B2 D B2,38
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,B' F' R2 D2 L B D' F,F' U R' U R U' F' L' F2,R2 F' L' B2 D' B D' F2 R' D2 B L F,R D' F D F U2 B L U B' U F2,42
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,D F' D2 F2 R D U B,B2 U L2 B2 U' B2 D F2 D' L2,U B2 R B' F2 D L D' L' B' F2 U',F2 L F' L' B2 D' L' F L B2 U F2,42
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,F2 D' U2 L D' R2 B R U,R' U' F2 L2 B2 L D B' F2 U B',F' L2 U2 F2 U L2 B' R' B' R2 D B2 F,D F2 L2 U' B' F R B2 R B' F' L2 F2,46
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,D L' B F2 L' B' L',B' D' R' F' U2 R' F D R' B R,L D2 B2 U' L U' B R' U' L2 B' R D2 F,B R2 D R D U' B' D' B' D' U R' B',45
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,D F U B' U2 L R,F' L2 D F D U R' D2 U L2 F,U L' F D F' L2 B R' B U B2 L' U',D B2 D B F' R' B F L R' B' L' R,44
