scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,F L' U2 B R F',U2 F R' D R2 D' U2,R' U B2 F R U2 R' F' U2 B2 R,U2 B D' U B2 L' U' B2 U L B2 D B',L' F' R F L F' R' F,45
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,L' F' U' L' U2 L',D' U2 R' F2 D F' U2,R' B' L' B U L' R D L D' L,U B' L2 U R' U' L2 R U' B,L2 U' R2 U L2 U' R2 U,42
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D L R2 D R2,U F' U R U2 R2 F U',B R' B' U2 L' B U R B L,D' B' R' U' R' U R2 B R2 U' R2 D,B' L2 B' L2 B2 L B2 L B L' B L',47
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,L U' L2 F',L D L' U2 R2 U2,D B L2 U' L' U L' B' D',F' L F L B L' F' L' F L' B' L,D2 L D L' D2 L B R D R' B2 L B L2,45
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,L' F U B' U2 B2,R' U' R U R2 U',L' B' R2 U L F' U' F U' R2,L' U' L' U L2 U2 L B L B' U L2 U2,B' F' L B R' B R' B L' B2 R2 F D2,48
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,B U' F' U2 F2 L',R F R' U2 F U2,U2 L B R' D L' F' D' R U2,L D L2 B L2 B' D2 U' B' U B D L' U,L2 D2 L' F' D2 B' L B L' D2 F L' D2,49
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F2 L' F' L D' U',U R2 F2 U' F2 R' U',L2 D' B L R2 U' L F2 U' F2 R2,F2 L2 U R' F2 R U' L2 F2 L U' L',L' F L' B2 L F' L' B2 L2,45
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,F D' B2 R2 U F',U' F2 U' R2 U2,R' B L B2 L2 B2 L' B' U2 R,U' L F U2 B F' U F U2 F' U B' L',U' R2 U L2 U' R2 U L2,42
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,B' U2 L' U' F' U',R2 F2 R2 U2 F' R' U2,R' D2 F U' F' D2 R,U R' B F2 D' L' D B' F2 R,D' L2 B' U F' D' B2 R2 D' F U' B' D',43
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,F2 R2 B F2 D,L' B' L2 U2 F D U2 L',B2 R' U' F U' F' D L' D' R,L2 B' L' B' L B2 L B L2 B2 L',D L' U' L2 U2 L' D2 L U2 L' D L' U L,48
