scramble,orientation,step_0,step_1,step_2,total_moves
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U2 L B2 F L B' D' U' R',U2 R2 F' D' B D B L' F' L D2 L2 B F2,R' D F' R2 F' D F' D2 R2 D F2 R D2 R2,37
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,D2 U2 F' D F U R' B' L' U',D2 R F' R' B L2 F' L2 F' R' F R' F,F D F2 U2 F' D' F U2 R2 D R F R F,37
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,D' B R2 U' F2 U F' L' B2,U2 B2 D' R2 D' U2 L2 F2 D' L D' R2 U B',U R B' U2 B R' F2 L F L2 F U',35
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D L2 R F L' D F2 R' D2,B' U L2 R B' R' F2 R2 D B' F2 L,U2 B D' B2 L' U' L U B D B' L' B L U2,36
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U F U R2 U2 R' U2 F2,F U' R' D' B D' R D2 B' R U F',L2 U' L' F L2 U' L' R2 B' R2 U L' F' L',34
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,L' U2 B R' U' F L' F2,R' U' F D2 L D2 F2 R2 B2 R' F R' B U,D' R F2 U' R' B' R B D B R2 B' U,35
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F' U2 B2 F2 D' L' F L' R,F2 U2 R2 U L R U B2 L' B F2 D L',L R' D' R D L' D U F U' R' D' R D',36
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,B' R2 B D' B' U' F' U,D L2 U' F' U' R' F L D U' R U' L D',B2 L2 U2 R B2 U B' U B' U2 B2 L2 R' B2,36
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B' U F2 L D2 U B' F' R U',U B R D' R2 B' L2 F L2 F U' R D,U' L B' U2 B2 D' B L' U2 L D B2 U L2 U2,38
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,U2 F2 D' R' F' L2 U F,U' F2 R2 B' R' D2 R2 F2 R' U' B2 L' R U',D' L B' D' L' F D2 B D L' F' R2 D' L D2,37
