scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,F D U' R F,F' D U' R2 F' D' U L' F',D' R U2 R' B2 F' D' L2 D B2 F D,U B' D' B U' B' D' R2 D2 B L2 U2 L2,39
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D B2 F' D' B R,L2 R2 B L' F' R2 F',B2 D' L2 D B' D' L2 D B',L F' D' F D F R' D' F2 D2 R D' L' U2,36
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,D2 B' U B' U R2,D' L B' L' D U2 F' U2,U2 F' U' R' F' U' L' R B L F U',L' D' R' D B2 L D' R' B U2 B' R2 D,39
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,L2 U' F' L' D2,D2 L2 D2 L' U' L' D2 U L2,F2 L R B' F D' B L' D' F' R D F2,F2 U' L B R2 F' D F D' R2 B' L' U F2,41
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,U L' D2 U2 B' R2 U,U2 L2 B' D L F2 R D' U',B' D L2 R' U2 L' B2 F' D B2 L2 F R D',R D' B2 U B2 U' B2 D R' U L U L' U,44
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,B L F2 R2 D2 U,D' L B2 U2 R2 U2 L' D,B' D' R2 D' F2 D2 B R' U R U2,B' R' U' R B D R' U2 B' U' B U' R D',39
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,F R D' F' D2 R2,D' R B D' R2 B' R' B2 D2,L R2 D2 F' D2 B R2 B' L',R B R' B L F' L2 B2 L2 F U2 L' B,37
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F L U R B' U2,B' D' U2 L' B2 L2 R' D B2,B2 R' U2 B' L U' L2 B R B2 L B,B2 L2 D2 R B R2 B' D2 L2 B2 L F U2 L',41
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,U2 B2 R2 B' L D',D U2 F D B D' U R' D' U,U B U F2 U2 B' R2 F R U' R,U' B2 L' B' L' D F L' U2 L F D' L2 B',41
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,F' D2 U' B2 R2,U R' F' R F U' B,L2 U' F2 R2 D' B D B2 L B' D' R2 F2,R' D' F L U' R B2 F L2 F' D' B2 U L' R' D,41
