scramble,orientation,step_0,step_1,step_2,total_moves
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,D L2 B R U F2 U,F2 L' D' F2 D L' F L U' R2 F U F2,U2 B D L' D' B' L U' F2 L F U' F,33
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,U' B' L U2 F U2 F2 R',D F2 R2 F' R2 D' R' B U B' L' B2 R B2,F2 L F' D' B' U' L2 U L B L D F',35
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,B R' D R U' F' U',B' L D2 U2 B R' B F2 D2 R F' U2 B' D2,F L F L F' L2 F2 L U L' U' F,33
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,R' U F' R D2 L2 D',U F' U' F' D2 B2 F' U' F D2 F2 U2,R2 U' B U R2 F L D F L2 F' L' F' D,33
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,D2 F R F2 U' L2 B2 L',B L' R2 B U2 R2 U L F U F' U' B',D' R' D2 F' D' R D R' F D R D',33
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,F U' B2 D2 L' U2 B F,D2 U R2 U' B' D B L2 D L' D' L B D,L2 F' L' B R' D2 R B' L' F2 L2 F L2,35
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,B2 L2 R' F L U' B2 D',U L' F' L2 B2 D' U2 B' F2 R2 B2 D2 U F' L',R2 B' D' R' B' U' B' U R D B2 R2,35
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,U' L' U2 L' B' D' F L2,F L' D L B D' U R B2 R2 B' U F' U2 L,L2 F L' F' L F' L2 D2 B' R U2 R' B D2,37
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,B2 R D L2 B2 L' F',F2 R' B2 F2 D B' D F2 U' L B' U' L2 R F',R D F' U' B2 U' B' U2 F D' R,33
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,L2 R D' R2 B' L R2,B' R' B' U2 F' L' D R D' R U2 B' R' F D2,F2 R D U L2 B D2 B' L2 D' U L U2 R',36
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,L R2 B' F' R U2 L' D,U F2 D2 R F R2 B' R F2 L U' F R D2,L B' R U' R' F' L' U L U' B F L',35
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R B D' F2 R B' L D2,B' F L D2 L R2 B L2 R' F R U' R2 B,F' L F U' F2 U F L' F2 D' L' D2 F' D',36
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F L2 B' D' B' D2 F2 D,D' R' F2 R2 D B2 R U2 R' U B2 U2 L' U2,U2 R' D L' D' L D' R B R' D R B' U2,36
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L F2 R' B2 U' F R2 B',D' R2 F U F L F U F R B2 R D' L2 B,F L F U' R' D F' D' R U F2,34
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D' B D' R2 F R2 U',R2 D L U' F' L' B2 U R' U' L D2 L' R D',U F' D' L2 U' R U2 L U B' U R' D F',36
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,F' L' D R2 U' F2 R2 U B',B' D' F D B L D' F D2 F' U B' D' L U',D' R' D2 F' D' R D R' F D R D',36
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U B2 R2 U2 L B R',R' U2 R' F2 L2 D B' R2 D2 L2 D F U' F L,F' L' F' U' F U F L F U L' U',34
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U R' D' B' U B2 R2,D B' F2 D' R' D B2 D R2 D2 L' F U2 F' R',R2 B' L B L' R B D B' D' R,33
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,D' U' F D B U2 L2 R,B' L F' R2 U' R2 B R' B U' R U' F U B',R2 F R2 F U' B2 D B D2 B U F2 R2,36
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,F R' U L' D' F U' B,D B F' D L F' L' D' R U2 R' B2 D' L' B,F U' F D2 R2 U' B' D B2 D2 R2 U2 F' D',37
