scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,D' F R',R U' B U' R2 B',F2 U' F2 L' R' B' R' B L R' U2 B' U',U' L2 R' B' L' F2 L B L2 R U',F D' L B F' D' R F' D R' B' F D L',47
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,F2 R,R2 U B R2 D',F' U F' U L' D' B F2 U R' D2 R B2,F' R2 B2 D U R B' R' D' U' B2 R2 F,,33
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,F2 D' B' L',B' D' U2 R U',R U2 L2 D2 R2 F' L B' L' D' L2 B',D' L2 F2 D B F D2 F' D F2 D' B' D2,,34
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,D' L B2,U R B' D B' U,D R D F L B F' D U' R2 D B' R2,D2 U L2 D' L D R2 D R' F2 L B2 R',,35
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,D2 B L2,B L U' L' R D2,B R2 U' R' U F2 U' B2 F2 D B D',U2 L' B U' B D2 B2 D2 B' U B' L U2,,34
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,F2 D2 R',D B2 R D' R' B' R',L2 B F D L2 B2 L2 D' F2 R' B' F2 D' L2,U2 B R D2 F' L2 F D2 R' B',,34
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,D U2 F,L B F' L' R' D' R',D L D B' F2 U B L' D F L2 D,R' F2 D' R F2 U' F2 U F2 R' D F2 R,F D' L B F' D' R F' D R' B' F D L',49
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,D U2 F,R' D' B2 D B' R D2,D B2 L B2 L B D U' B' F2 D L' F D,F' D2 F' L2 D F D' L2 B' U2 B F D2 F,F D' L B F' D' R F' D R' B' F D L',52
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,F2 U' L,D2 R2 B2 U B' R2,D' F' U' R' B2 L2 U2 R2 F2 D' R2 B2 F',F D B2 U' F D' F D F' U F U2 B2 F2 D,F D' L B F' D' R F' D R' B' F D L',51
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,R' B' F2,B2 D' R' B' R' D,B2 R' F2 D B2 D' F U' R2 F U R' B2,L' B' D2 B2 D' B R B' R' B2 R' B R D' B L,F D' L B F' D' R F' D R' B' F D L',52
