scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,L' R2 U B R U' F2 D U',F' R B U F' U' B' R' F,F2 R F R2 D L B R2 B' L' R' D' F,D' B U F' U F' U B' U2 F2 D R2 U',44
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,B2 D' U' L F L2 U' L2 B L2,D' L' F2 L F' L' F2 L D,B D2 B L2 B' D2 B' D' B2 L2 B2 D,B R F' R2 B U2 B' U2 R B' R2 F R2,44
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,R' D' U2 L2 R B' D' R F2,R B' F U' F' U B F R',L' B2 L B2 U2 F R2 F' U R' B' R U B,D2 R2 D' L' D R2 D' L D',41
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,L2 F U L2 U' B' L B2 D U,F U R F U' F R' F U',L2 R' D L2 B D2 F D B' L2 F' D' R,R' B2 R' F' R B2 R' F R2,41
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,L2 D2 R2 B2 D' U L' D B',R2 B2 U B2 F' D' F R2 D,L B' R2 B U F2 U F2 L F' L' U2 L',U2 L2 U' R2 U L2 U' R2 U',40
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,L2 F' U' B2 L F L B U2 L,D2 U2 B L B D' B2 D' U2,U2 L R2 U F U' L2 R2 F' R2 F L U2,R2 F' R B2 R' F R B2 R,41
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,R' B' U2 B' R' U F' R' D L',B D' F' U F D F U' B' F,B' U2 L B' F U' B2 L F2 L F L D',D2 F D' B2 D F' D' B2 D',42
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,B' D R' U' L2 F2 R' B2 L' F2,B R F U' F' U F R' B',F2 U L' B' R' U B L R F U' R' F,U R2 D' F2 U2 B U' F U' F U' B' D,45
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D' U2 L D R' B L2 F U R,R' D R F2 R' F2 D' F' R,B D' L2 F' L' D2 U' R' B' D2 F D R U B',R2 D2 R U R' D2 R U' R,43
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L D F L' D B L' D R B2,F U F2 R U F R' F U' F,L R2 U F2 U' L2 D B R' B R2 B2 R2 D' L,D L D' R D L' D' R',43
