scramble,orientation,step_0,step_1,step_2,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D2 U2 L2 B L2 D' B L',F' L B2 R2 B D' L' D' F R' D R F2 R2,D R' F' R F' U2 B L' B' U2 F2 D',34
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,L2 B' F2 D R2 U L' B' U2,D2 U L2 D B D' B D U2 R2 B2 U' L2,F' R U2 L' B L U2 R2 F R,32
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,F2 R D L' D B' U' B' D',B' L B' U R B2 L' B R' U' B' U B',R' D' B R' B' R D' B' D' B D' R D',35
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B' D2 B' L2 D L2 R F2 U B,R2 F' R F' L' U2 R U F2 L R' D2 F R,F L F L2 U2 R B R' U2 L F2,35
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D2 R B L' U2 L D' U R',D2 F' L B R B' L B' R2 U B L2 F' D,D R F L R B D' B' D L' R' F2 R' F,37
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,L2 U L B' D' U' B2 D' R F2,B2 L2 D2 L U2 B2 U2 R2 D2 U' R' F U F2 U2,D R' F' R F' U2 B L' B' U2 F2 D',37
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F' D' B2 L D' R D R2 F,B2 R2 D R D' R B2 F L D L U2 L2 F D',B R2 B' R F' R' B R2 F D R D' B',37
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,U2 B' D' L2 B2 D2 L B' R2 B,B' D' U2 R B2 F2 D' B2 U2 B2 L2 U L' D' B,R U F2 U' L R' F D2 F' L',35
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,U' L R B D F' R B2 L' U2,R F2 L' D U R2 B R' B' D' U F2 L F' R2,R2 D2 R2 F' R U' F2 L B2 L' F2 U R' F,39
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,D B F2 L' R D' F D2 F2 L,L' B' R2 F' U' L' R' B D B' U R2 U B L2,F' R' F D2 F2 U B' L2 B U' F2 D2 R,38
