scramble,orientation,step_0,step_1,step_2,total_moves
F D' R2 D L D2 U2 R' F' R2 U' F2 L2 B D R' U2 F' D R' F' U,x2,U' L F R' B' L2 U' B2 D F,U' L B U' L B U2 B2 F R2 U2 B' F',D L D' L' D L D' L' D L D' L',35
R L2 F2 D L R F' D2 L' U2 L' U' B L' R F D' L2 D L F2,x2,R' B D L R2 F' D2,B' U2 B F R' F' D' B' U B2 U B D,R' D2 U R2 D B D' R2 D2 B' U' B R,33
R' L B' R' F' U R2 L2 B2 R' B D B2 D F' B2 L' D U R' L,x2,R D2 F U L2 D' L' B2 D',U F2 U R D' F D2 U2 B' R2 D' L,B D2 F2 U' R U F2 D2 B2 U' L U B,34
B' U' L2 R B2 L2 U' B F' R F R D R2 L' D2 B' D' R2 L2 F',x2,U L D B2 F2 L R,D2 U2 L2 F2 R' D2 L2 U2 B U' B U R2,D B' U B F2 D' B' D F2 D' U' B,32
L2 R' D' L' B' D R' U' R' D' R D F R L2 D' R2 D' U' R' F2,x2,L U2 B R D' L2 D' L' U',R F2 D L B D L B D2 B' D2 F2 R',D2 R' D2 U2 R2 U' R' D2 U' L2 R D2 L2,35
R' F' D2 L D' B2 F2 U D' F B D R2 U F' D R D2 L' R2 U2 D L',x2,L B D' R' F L2 D2 U' R2,B' D L' D B2 D' L B2 D2 B2 R B R',R' U2 L B2 R' D L2 U R2 U2 B2 L2 D' L' D2,37
L R' F D' F' R' D' L' F D U F' U2 L2 D' F U' F' D2 U R' D' R2,x2,B F R2 U' L2 D' B L2 F2,B2 L' D' B D2 R B R D R2 D' L,B' L B2 L B' U2 B' L' F' L' B2 L2 F L' B',36
B' F' L U R F' B D B R D2 B' L D B D2 F' D' L2 R B U L R2,x2,L' B' U B R' F2 D2 B U,R' U' F' U' L' U' F D2 U' R D2 R,B' F2 R2 U2 L' B L F' U2 L2 B' L2 F2 R' B F,37
U F B D' U2 B L' B U L' B' R U2 B U' B2 U2 D2 F2 R' D2 U2 B,x2,D' B' R2 B2 D F2 L' R D,B2 L F' D2 B D' L2 D' B F' D2 R F2,D F2 R2 U F2 D2 R' B2 D' B2 D R D B2 L2 B2,38
L2 B L' U2 B' D L D' U' R' U2 F L2 R2 D2 B2 R D F L2 F' L',x2,F' U' L2 B' F' U' L' R',B L' U' L B2 U' L2 F' L2 D2 F U2 L,B F' D2 F2 U' B' U' B2 U2 B' F' U' F' D2 F U,37
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,U F2 R B' D L' F' D L2 R,L2 F' D' B D L F L U' B' U2 B L2,L' D B2 D' L D' L' B2 L B2 D2 B2 D',36
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,D B U L' U2 L2 F' D2 L,F' R' U B L2 U L' U L' U' B' R F,D2 U L2 U' B' L2 D2 B U B' R2 U2 F' R2,36
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,R' B' D2 R2 B2 L2 D F2 D2,B' U2 B U2 L2 F R U2 R F' L2 U2,D' B' F2 U' B D B' U B' D' F2 D B2,34
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,D2 F' R' D' U' L U' B,L2 B' F2 L R B L' B2 F2 L' B',L2 R2 U2 L B2 F R F R2 B2 F2 L U2 R2,33
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,D B' L' D' U2 L2 F' U2 B L',F2 R F2 U2 L2 F R2 U' R2 F' U' L',B F2 U' B D' U F' R2 F D2 B' D' F2,35
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,F' D' F U' L2 D2 L2 F R' D',D L D U' B U L B' D' L' D',R' B2 D' L U2 R' U' L' R2 D L U' L' R,35
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,U' F D' R F2 D U L2,B L U' B' U2 F2 R F2 U' L' D' B' D,D' B' U B2 R' B R U' B' D B2 L' B L,35
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,F' U2 F' R2 F' L R' U2,F2 L B L F2 R2 B2 R2 U' B' U,L2 F2 U' R2 U2 R2 B U' B' U' F2 L2 F' R2 F,34
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,R' B U F2 U L' B2 F',U' B' U' R2 B2 U2 B2 R U2 R U B U',R D' F' R2 B' D U2 L2 F' D L2 D2 U2 F R',36
