scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,R D B L',D2 U2 F' D' L' F' U B D B' F D',R' D L' B2 U' L U B2 L R B2 R' B2 D',,30
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D' F' L U R2,R B' R' D2 L D2 F L' D2 L U' F,F' L B' D' R' B' R2 D2 L' D R' F D2 F,,31
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F2 L B D' B,R2 F U2 R' U B F2 D U2 B D' B2 F,D2 R U' B2 R B2 R' U2 R' D2 U' L U' L',,32
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B D F R2,L2 U L F2 D2 L F' U' L' F D2 U L',L U2 L' R U2 F U B2 F' R' F U' F U2 F2,R' F' R B F U2 F2 U' F U F U2 B',45
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,F' R2 D' L',L U' L' R D' L2 D' F2 L B2 D2 U',U B U2 R U' L2 D L2 B2 U B2 R' U2 B' U',,31
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B2 L2 R D B D',D L' B2 D2 R2 D' U2 B2 U L2 F' D2 U,B U B' R B D B2 L U' L' D' R B' R2 U',R' F' R B F U2 F2 U' F U F U2 B',47
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L2 D B R' D,R2 B2 D' L' D2 U' L B2 L U' R2 D',R B U B L' B2 L' U2 B2 R' F U2 F L U',,32
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F' L D' B F' D',B D' L' R D B2 F2 L' F2 L' B F2 L,F' D F U2 F D U' B R2 B L' D2 B2 F2 R' U,R' F' R B F U2 F2 U' F U F U2 B',48
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L' U2 R,L2 B U2 F2 L' U2 F L2 U' B2 U2 F,U R U B R' U R2 U R' U R U' B' U' R2 U',,31
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,F' R' U' B',F R2 B' L U' B U' B' D2 U L' R2 F',D2 F2 U' F2 D' B F2 L D2 L D2 B2 F2 R' B D',,33
