scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,F2 R' D L U2 F,L2 U L' D L' R2 D' R2 D',F' L D2 R' D2 F' L' U F',B U B D2 F' R' D' L' D F' R F D2 B2,L' D F D2 L2 U B U' L2 D F' L,50
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,D B U' F2 U' L',F' L' R F' L F2 R' D2 F,L2 B' L2 U F U' R2 F R2 F2,F U' R' U R B2 U F' L U' L' B2,R' D2 R B' U2 B R' D2 R B' U2 B,49
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,L' F R D' L' D L' B',R2 B2 L R2 F2 L2 F' D' F',R F2 R' D L B L' D' F2 R',U' R F' U L F D' F2 D2 F D' L',R' D2 R B' U2 B R' D2 R B' U2 B,51
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,R2 D' L D2 U R,F' D B' L' F L2 B,U2 B2 L2 B2 U' B2 U L2 B2 U,D2 F2 D R' D L2 U' B U' B2 U2 L2,B F2 U L' B U2 B' L U' B' F2 D' R2 D,49
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,F' L2 D2 L' D L R2,F' U B2 F2 D' B L2 B D2,B2 L2 B' U' B U R B L2 R' B2,D' U R U F' R' F U' R F2 R F' R D,B2 R' D' F D' F' D2 R2 U' B' U R' B2,54
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,R U' R2 B2 L' D R2 U',D2 B' R' D2 R B F D2,B2 D' B' R B' R' B2 D U' B2,U' F L2 U' B R U' R' B' L F2 L F' U,L' D F D2 L2 U B U' L2 D F' L,52
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,F D' U2 B' F2 L D' F',F' D B' F L2 B,F U' L2 R' D L2 R F' L' U L,D' U' R D' F2 R' F2 R F2 U F2 D2,R B' R' D' R' U2 F' U' F D U2 B U,50
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,D2 R' F' L U F' R D,B' L B F2 D' F2,D R2 D L U2 F U2 L' D' R2 D',L2 U2 F' D R F2 R' B' F' R' B D' F2 L,B2 R' D' F D' F' D2 R2 U' B' U R' B2,52
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,D' U2 L B2 D2 F' L' D,U' L' B F2 L R' F' D' F',U2 R F2 U F' U L2 B L2 F' R',R' U B2 D' R2 F' D R B2 R B' U2 B,R' D2 R B' U2 B R' D2 R B' U2 B,53
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,L B2 L2 R2 B' R,B2 L2 U' B2 F D F' R',B2 L' F R2 B' R2 F' L U B2,F2 U F D2 U' B U' B' D' R' U' R' D' U,R B' R' D' R' U2 F' U' F D U2 B U,51
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F R U L2 F U2,D' L2 B L' R2 D' L' R' D,D' L2 U2 L2 D2 B2 L' B2 R2 D',D2 U2 B2 D L' B' L2 B' D2 F' D' F U2,D' U' B' D2 L2 U' F' U L2 D' B U,50
