scramble,orientation,step_0,step_1,step_2,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,L2 U' B' R D' F D2 U2 B D',B L2 F' L F R2 F2 L R2,R F D F' R2 B R B2 D' B R D R' D2,33
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,R' F2 D2 L U' L2 F D U,D L' D L R' B2 R2 D' R' D' B' D,L' U L' B L' R D2 B D L B' R' U' L2,35
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,R U' L2 F R' B' U L' F,B' D L' D2 B R' B' R D L,R2 D R2 B R B' R F D F' R' D' R',32
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L B D R2 D2 F' L2 R D2 B',B2 R2 U2 L R2 B' L D2 L2 B2,F2 U R' U L2 R2 D2 R B2 L2 R U R U',34
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,R D2 L2 B' R' B2 F L2 R B,U' R F2 U B2 L' B' U' F2 R' D U,B' U B2 U B U' B L' D L' D' L2 U' B,36
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,B L' B F L' R' B2 R2 U' B2,L B' U' R' D2 R U' B U2 L' B2 F2,D B R2 B' R' D F D L' R' F2 L F D,36
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D' L' B2 F2 D2 L' F2 L B' F2 R',R D' B2 L' D2 L D' B R D R2 B',D' L D' B' D2 L2 R' U' L' U R B L2,36
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,F2 R2 U2 R' U' F' L' B D R F,B' L' R F D F L' F L2 R' B' D',F2 R D2 L F U2 R2 D2 B L' U2 L2 R,36
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,R U' B' D' B' D R B' F' L2,R B2 D F L B L B2 L2 B2 F' R',U' B' D B L' D B F2 R B2 F2 D' B L U,37
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,B D U2 F R U2 F L2 D U2 F2,R D' R B' L B L2 F' L R2 B,D2 U2 L2 R D' L R' B2 U R' U' L U2 R D2,37
