scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,L' U L' R2,F R B F R' B L2 D2 B2 L2,L B' L B L2 U2 B' U' L U',D2 L' F L' U2 L2 D2 B R B' R,U' L' U' L2 F' L R' B' R D L2 F U2,48
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,F' D L' U,D R B2 D2 R' B2 U' L2 F',L2 F D' R' D B2 D' R D F' L2,L' D L2 R U' R2 B2 L' D' R D2,B' D B' L U L' R B' R' B D' B,47
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,R F L U',U' F2 L U2 R2 F' D' L' U' R',L2 B' L2 B2 L' U' L2 U L' B2,B R' D2 L' F D R' F D2 L D' B2,F2 D' B2 D' B F' R B F D F2,47
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,B2 R2 B' D,F' U B' R D' L' D R' U R2,U2 L' U' B2 U2 B U2 B L U',D2 B' D L B L' B D B2 D B,B' D B' R B L R' U' L' B D' B,47
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,D2 B R' F,B2 L' D F2 R' D2 B' R U' B,U F' L2 F D' B2 D L U2 L,L F2 L2 D F' R F D2 L2 F2 L' B2,B U2 L' D B L' R D' L R' D' L U2 B',50
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,B2 F D L',L2 D L D U2 R D2 L,L' U F R' U2 B F2 D2 F L',R' D' F R' U2 L F2 L' U2 F' D R B2,F' L2 R B D' U R' D U' L2 R' F,47
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,L B2 L B' D,D' F2 R B2 L' B' U' B' D,U' F2 D2 R' D2 F2 L B2 L' U,B' L2 F' D' F D U2 L D' L' U2 L2,B' U R B U R B' U' B' R',46
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,R2 B' U2 L',F2 R B2 D R D' L2 D2 L2,U' R B2 R' F R' U2 R F' U,B R D' R' D' L2 U' L2 D2 R B R' B2,U B' F R2 B F' U,43
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,B' D F' U F',R' B2 U2 B' U' F L' B' D' L,F L' B L2 U' L2 B' L F',B2 L B U2 B' U' L' U' B2 U B',R2 F2 L F' D' F L B R D R' B L2 F2,49
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,D' U2 F,F R2 B2 L2 U L B' U' B' D F',F2 R F L' B' D' B L F,B L U L' U B U2 R' B' U2 B U R,U B2 F2 L2 D B' F L' U2 L' B' F,48
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,R2 B' U',R2 F R B L' D' U L F,F R2 B2 R' F R' F L2 F L2,L B2 R2 U B' U B U2 R2 B2 L' B2,U2 L R' U L' U L' R B' L B' U2,46
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,D' F L2 F L',B' U2 R' D2 B U2 L D2 B,B2 L2 F2 R B' R F2 L2,R D' L2 R' B2 L' D L B2 L2 D,L' U2 L2 D L' D' L' U F' L D F,45
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,D' R B2 F2,D' L2 U2 F L' D F2 R B' U',B D2 L' B U B' U' L D2 B',B L U2 R' U R2 U2 L' B2 L R2 U L',L' B2 F L2 F2 R D B R D' F L' D',50
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,F' L D' F,F' L' R' D U' L F2 R B',U F R' U' B U2 B' U2 F',L' D L2 R U' R2 B2 L' D' R D2,R B' U' B' U2 B U R' B' U2 B U,45
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,B2 L' F' U2,B' R U' B' F U2 B R' B F,D R U L' U R2 D2 L2 D2 R D',B F2 L2 D2 L B L' D2 L D' L F2,F U R F2 L2 R' B R B' D L2 F U',50
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,U2 B2 L B D,R' B2 F2 U B D B D' F R,L' F' D' R F D F U2 L B' F',B2 L' U F D' F' U' L B' U R' U',B U' B' R B U B' F2 L D' L' F2,50
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,F2 L B2 R,L F2 D L' B2 F U R' U2 F2,B F2 U2 L2 D' B2 U2 R2 D2 B',R2 U L U' R2 U L' U B U2,R' U B R' U' R2 U R U B' R' U' R',47
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,D U B F2,L' F D2 U R2 U2 L2 U F' L,U F' L' D2 L B D B' D' F U',D' L B U B' F R' F' L' D,B R B' D' U B F' U B' R' F D U' R',49
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,B' D2 U2 L',B' D B2 L R D B' D2 U' F,B L B F2 R' B' R D F2 U' L',L2 D2 R D R' D F' D F L2 B,U' B D' U R' U R D U' B',46
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,B' F2 U' F,F' L2 F D' F2 L2 U F2 U2 B,F D' B' U' R2 U B D F R F2,U' L U' L F' D F' R2 D2 F2 L2 B,B' F' U2 B' F U R2 B2 R2 U R2,48
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,D' L2 B' D' L',R F L2 D' L2 R' B' U2 F2 U',B F' D' F L2 U B2 U' L2 B',B D2 R2 U R U' R F' R F D2,U B2 U B' F R' B' F' U',45
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,F L2 U' L2,U2 F2 L2 F' D L2 U' F2 U2,L D2 U B' D' B D2 U' L',U B U' L F' L F' D' F2 L2,F R B R2 D R B' R' B2 D' B' F',44
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,U' L2 B F L',B2 U2 F' R' D B2 L D' F2,L2 F U' R U F2 L' D' L' F,L U' F R B' F' R B L' B R' B',U F2 R2 B F' U2 R' B F' U B2 U',48
