scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,D B2 D R,B2 D U L' B' L' D' U,L' D L' D' L' R F2 L' R',D U2 B' D' L R' U2 F2 L' U' B U' B2 U2 R,L F L' F2 L2 B F D F' D' B' L2 F,49
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,F2 U2 F2 R',D2 L D2 B R B' R',F L2 F D F2 D L' F' L2 F L',L' D2 L' D' B' F2 D' F2 D R F2 R' B L2,L F L' F2 L2 B F D F' D' B' L2 F,49
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,R B D' U' R2,L F R U2 B' U' F' U',L' B D U' F2 U B' R' D R F2,D2 L D U B' F2 R B F2 D' U' L2 B L B' D2,,40
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,R' U' F' R' F2,L U' B' U B' D2 B,R' F2 L B2 L' B2 F L2 F R,D2 R B' F' R' B' R B2 F L2 D L2 R' B' D2,L F L' F2 L2 B F D F' D' B' L2 F,50
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D' L B',B2 L' F U B2 F',D B F2 D' F2 D' B2 L' B D' L,U2 F R D' B' L2 D L B' L R B D R2 F',,35
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D2 R2 U' L,U' F2 R' U F2 L,R F2 L' F2 R' F2 D2 F L2 F,F' D2 U2 L2 F' R2 B L2 R2 U2 L' B L B' D2 F2,L F L' F2 L2 B F D F' D' B' L2 F,49
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,U L2 U R',U R F' D R' U' L2,F L B U' F R2 F D' F D' U B',U' R' B D2 R B' L' F2 L U' B R' B' R U2,,38
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,L R F U,D L' U2 L2 D' B U2,R' F' U L' B' U' F R B' U2 B,U' L2 R2 D' F' L2 B D B' D' U R2 U' F R2 F',,38
