scramble,orientation,step_0,step_1,step_2,total_moves
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,F U2 L' D' B' F2 L U,U' B F' U' L2 D L D' U B L R' B2 F,B' R' B L B2 R' B R2 B L' R' D2 R D2,36
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,U2 R F' R' B D F2,U2 R U' L' B L U' B2 D2 F D2 B,F' L2 D' B' D' B D L D B' D' B L F,33
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,D2 B' D R' D2 U' R2,D2 B' D2 L2 D2 L' F' D' L F D2 L2,R' U2 R D' F' L' F2 L F2 U2 F' D R U2 F,34
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,U2 L D' R' B' U,U R2 B F2 R' F R2 F' D B' U2 L' R2 D',L2 D L' U2 B2 F L' F' L B2 D' U2 L',33
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,L R2 D F' L2 D' R,R' B F L B2 U L2 F' L U' R B D2,F2 R F U' F2 U' F' R' F' R F R' U2 F U2,35
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,D' L D2 F2 U' L2,B' D' L D2 R' U2 B2 R D' L' D L B',F R2 U' R2 B F2 L2 D L D B D B2 L F,34
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,R D2 B' U L' R2 B,U2 R U2 L U' F2 D L2 U L B2,L' U2 F2 D2 F L2 B' U' L2 F2 R2 U2 B D' F' L',34
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,F' L2 R' B' D' U2,D' U' R2 F' L' F' L2 F' R2 D U,F R2 F R' F2 D2 U' B L U' L' B' D2 F U F',33
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,F' D' L' R2 U' F L,B D' U L' D' U2 L' F' D2 F' U B' F2,R' D2 L2 U2 B' L2 B2 U B2 U' L2 B U2 L2 D2 R,36
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,D L D U2 F',L' R' U2 F2 L2 U R' F' D2 L' D2 L R2,B' F2 D F D B' L2 D F' R' D' R B D B F2,34
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,B2 D' L' B U' R2,L R' B F2 U L F L2 B' R U' L' U',B F' U2 F2 U F2 U F L' U' L U B',32
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,B U' B L2 B R2 U,U2 L2 F2 D2 B' U' R' D' F' R' F' D',F2 D R2 D B2 D' B R2 U' B' U B D' F2,33
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,D B' F' L' B2 L2 U2 B',L U R2 U L2 U' B D2 B' L U F R2,B2 D L' D U' L2 U2 L' D' L U' B2 D',34
