scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U' R' U' L2 F' L' U2 R' D' R' L F2 U' L R' U' L D R' F R2,x2,B U F2 L R,L D2 B D' L' R D' R',B2 D B' L U B' D' B' R2 D U' L' B D',D' L2 B U' L2 U L2 U B U' B2 D L2,40
U' B' R B R' U F2 L D R' D' R2 L U2 L2 U' F2 D R2 D L' D',x2,L2 D' L R U' B2 R' U2,R' B' R D' B L' D L B2,L' F' R F' U2 R' U2 B' R B' R' D2 B2 U2,R2 D B2 U' B D B2 U B2 D' B R2 D',44
D' U B L' B2 F R2 F' R B2 F2 L' F' L D' U B' D F B' L2 U L B,x2,D' F U' L' U2 B' F,L D F' L2 F' U2 B' R U2,R' F2 L2 F2 U F2 L D L B2 R2 D F2 R,R2 D B2 U' B D B2 U B2 D' B R2 D',43
D U B' U B2 L2 F R2 L D' B' D R2 L B D2 U2 F D2 B2 U2 B2,x2,B' U' L D' L R2 B',U2 L' F' R2 F R2 F' L U2,F2 L2 D' U B' L2 U2 B U F U2 L2 F U' F2,D' F2 L2 F' L2 F' D F D' B D' B' D F',45
D' F B R2 B L2 F2 U R B R L2 U L F L' U D2 L' B F',x2,U' F' D2 B U L',D B2 D L D' L' R D R',B U' B R B' D' B2 R U' F' D' R2 D2 L2 B2,F' D' F2 L' F' L F' D F L D' L',42
R2 L2 B U' D L D2 U' B F' U2 D B' D L D' L2 R2 D U,x2,R' D R U' L' F2,R' F2 R2 B F2 R,F2 R2 U2 L' B' L B' R2 U' F' U L2 F' D2 L2,B D2 B2 D' B D B D2 F' R' B' R F,40
R D' L2 B L U2 D F B U2 D' F' D2 F2 R L2 U' L D' F',x2,D' R D' R B' F2 L,B U2 F' U2 R' B2 R D2,F2 R2 B' R' F2 U F U' R2 B2 R F' D2 F D2,B D2 B2 D' B D B D2 F' R' B' R F,43
F' U' R2 F D' R' L2 F' B' D' U2 R2 D F2 U B' D' F2 D' B D',x2,L' R' B L F R U,D2 B' L R D R' D2 L',F' D2 L' D L' F' R2 U' B U2 B' L2 R2 F D,R2 D B2 U' B D B2 U B2 D' B R2 D',43
D B' U D L R2 D' U R2 B R2 D U' B L' R2 D' L' U2 F' R D' B F,x2,F2 L R F' L' U F2,L2 B U' L2 F L U L',D' R U2 L U R' F L' F' D' R U R' D2,R D B2 U2 B F D F D' B' L F2 U2 B2 D',44
R2 U2 D2 B2 F2 U F D' F' U D' L' D' R2 U2 B2 D R' F' D' B',x2,D U2 F2 R2 B' U2,B F' R B2 R B2 D R' F,D2 U' F2 L U L B L' B' L D' L2 D',R D B2 U2 B F D F D' B' L F2 U2 B2 D',43
