scramble,orientation,step_0,step_1,step_2,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D L B R2 D' U2 L' D' L',D' B' U' R2 B2 U B' U2 B' U B D B2,L D U' F2 D' U L,29
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F D2 L' F' L2 R2 F U R2,R2 B2 R F2 U2 R F' R2 F' U2 L2 R D2 F2,F' U' B F' L2 B' F U' F,32
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L2 B2 F U2 L F R' D2 F',F2 L' B' R2 D2 U2 B L D2 L' B L2 D2 U2,D' L B D2 U2 L2 D2 U2 R2 B' L' D,35
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B R D F D2 R' U' B L D',D F U' R2 U B' R' B U R' D' U' F2 U',U B D2 U2 F' U' F D2 U2 B',34
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,R F' L' D' U2 F2 R2 B' F' U,U' L' F L2 F R2 D F2 L2 R2 U B2 F' L,D' L F' U2 L2 R2 D2 L2 R2 F L' D,36
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L R' F2 U2 F' D F D2 R2,F D F' R D' B2 D B2 L2 U' R' D2 L2 D2,B2 R2 F2 U L2 F2 R2 D,31
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D' F2 U' L' B D2 L' B' D U',B D' B2 U2 B' U B R2 B2 D B2 U' B' U B2,L D U' F U' F D' U L' U L2,36
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U2 L D F2 L' D2 F D' R,F' D2 L' B' L2 D2 L' B' D2 B F L F' L' F,L' D2 U2 F' D U' R F2 R D U' B' L R2,38
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B2 D2 U' F' D2 B' L' R2 U2,L' F L' U R' B D L B' R2 U R' U2 L F2,U' L D U' F2 D' U L U,33
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,B' L F D' F2 R B' D2 U B,R B2 D L B2 L' R2 U F2 R F U2 F' L U2,F' R U2 R' U' F' L U2 L2 U2 L' U F2,38
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,L U B F L' R2 B R' F U',L2 F2 L B2 L' B F2 L B L' B2 L B' L,B' L' D' U B2 D U' L' B,33
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,B2 U' R' F' D2 L' R' D2,U2 F U2 F2 L F2 L2 F L B L F' L B',L' D U' F' U' F' D' U L U L2,33
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,U' B2 R2 D L' R' U R2 F,B' D2 U B2 D L' D' B2 R D2 B L2 U' L',F L F L' F2 L2 B F D F' D' B' L2,36
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,D F D' U B2 U R U' B',U' L' D2 U' F2 D B' U' B' R2 U' B2 D L',B' R' D2 R' B F' U R2 B2 F2 D B2 F',36
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,D2 F' R B U2 L2 F R' U L,F R2 B F D L2 B2 D F' R F' R U B,D F' R F U R' D' L' F' L' U L2 U',37
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,U' B R2 B2 L' B2 D' U2 R',R' U L U' B' U2 R2 U' R2 B L U2 L2 U R,B' R' D2 R' B' F D B2 F2 R2 U F,36
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,R' U F2 L D2 B U' F U',U2 B2 L2 U2 L D' U' L U2 L' D U' L U B2,L' D U' F2 D2 U2 B' U' B D U' L' U,37
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,R2 U' B2 R U L2 F D2 F' R',R F D' L2 D' F' U' R2 D2 F L2 B' R2 F' R,R B F' U' L' U B' F R' U,35
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,U' B U' F' R2 D2 L D' U2 R,L2 F2 D F2 L2 F L' U2 F L' D' L U2 L F',U' B2 R2 F2 D' F2 R2 B2,33
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,D R' D2 U' F L2 R' D R B2,U2 L U2 R2 U2 B' R B' U2 R' B' L' R' U2 B2,D F D' F2 D2 B F R F' R' B' D2 F,38
