scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
R2 D L' D2 B2 U2 F' R2 U2 B R' B2 D' F R' D' B2 U B2 R2 F D L' B' U',x2,L' D2 F' U' R U2 F',B2 L' B L B' U B2 R,R2 U2 R D' U B' R2 B F2 D U' R',R' U2 L U L' U2 R2 U' B R B2 R2,D2 L U2 L' D2 L U2 L',47
L2 D2 L' F B D' R F B2 D2 R' B2 U2 L' R U2 L2 U' B2 R U' B2 U2,x2,F R2 B' U2 R' F2 L',R' D2 F' D F2 R' D,D' F2 U' L R' F D2 B2 L' R D',R2 B R D B D' B' R,D' R2 F' D L2 F R2 F' L2 D' F D,45
F2 U' F' U F2 R B D' F2 B' U' D2 F' L' U' D2 B2 U2 L' R B' R B',x2,R2 D2 U2 R' F' D' B',R' D2 L2 F2 D2 R' U R' B2,D B2 L' R B L R' U' B2 D',B2 F' R' F2 L D2 L' F' R B2,D B2 U' B L2 U B2 D2 R2 D R2 B',48
B' R2 B2 U B' U2 F2 D R2 F U2 L R U R' B L D U' R' B F' U B',x2,R' D2 B' U F2 L D,R' D2 F D2 B R2 B',L' R B R B F' U2 B' F L U',L R B' U' B U R B L' R2,D' B' L F D2 F' L' B R2 D,45
F L' F2 B L' R D L' F D U' F' L' F R' B F U R' F B2 D2 L2 B2,x2,B F2 D2 L U2 F',B R' B' F R' F',U2 B' R D' U F' R2 D U' B' U2,B U' B U R B U R' U' B2,D B2 U' B L2 U B2 D2 R2 D R2 B',45
F' R D2 R U2 R2 U2 R' B' D2 R D2 B D2 L2 F' B2 D R2 L' D F' L,x2,U2 B U' F2 L2 U' F,R B D B D L2 D2 B',L U B2 F2 R2 B2 F2 L2 U' L',B' D U' L B' L' D' U B R,D' R' U R U2 B2 D L D' B2 D U,47
L2 R' D L2 U D2 L B D2 R F' U2 L D B2 F R' U2 L' F' L2 R' U2,x2,L' D' R2 F' D' L2 F,L2 B' U' B2 R' U R2 B2 L2,F' U' B' F2 R' B F' U B' R B,B' D' U R F' R D U' B' R,B' U2 B D2 B' U2 B D2,45
U' F U B2 L R2 D' B2 R2 L' F R2 D2 F L2 U D F R U2 R' F R,x2,L F R' U2 B' D2 U',D2 B' U2 F' U2 L2 D2 F',L R' D' F D L' R B' R' B,B D' U R2 D U' B,B R' F R2 F' R2 B' R F R' F',43
D R2 F' L2 F2 U B2 L2 F' B' D' R2 L' U D B2 D' L B F' R F2,x2,F2 U2 B F L2 U' L,D' L' R' U' L F' R2 D R',R2 B F' U F U B' F R' F' R,L D B2 D' B R B F D' F' L',B2 R2 B2 R' B R B R2 U' B' U B',50
F R2 D' R B' L' R F' B2 R2 L2 D F' R2 B' U B2 F2 U' L F,x2,D2 F R U2 B' D2 U',R2 B R2 B U2 B2 R,L2 F2 D R2 F2 L2 B' F R B' F',L B F' U L U' L' F' L B' F2 L',D' B' L F D2 F' L' B R2 D,47
L U D' F2 U B2 R' U D' B2 U2 F' U F2 D' U' R2 L2 U R' U' L' R' B2 U2,x2,U R B L' U B' F2,D' F2 R2 F' D R D' R2 D,F' L D' L' R F R' F,F' L R' D2 L' R F',B2 U L2 U' B' R B' R D F2 D' R2,43
F2 U2 R D R' U' D2 L R2 F2 R L D' F D' F2 U B2 F' U D' F R' L,x2,R' F' D2 F2 U R' D',R B2 D F U2 F' D' B2,D2 B' U' F2 U B D F2 D,L B' R' F R D R' D' B F' L',R2 B R2 U R2 D' F U F2 D U2 B',47
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,F' R U' B' D2 L B,R2 B U2 R B U2 B2,R U' L R F U2 F' R U2 L' B2,F' L' R U B' U L R' F' U,B F' R' B2 L2 F L2 B R F R',46
L' B R2 F2 R2 D B' F2 D U' L B D L2 U' R' B' D2 L2 U' B' L' B R,x2,D2 B2 L D F2,R B R B2 D2 L' D' B D',F' R' D' U F2 D U' R' F,F' R2 D' L D' B' L' D2 R' U' R' U,B2 R' U' R U' B2 D L' D' B2 U2 B2,47
U D2 R' L F' L2 B D L' F D' L2 R2 D2 L2 F' D2 R' F U' B' D2,x2,F R2 B L2 U,R B R' U R2 B' R',L F' L2 R2 B U' L2 R2 D L',F' R2 U2 L2 R2 D2 L2 F,L' U' L' R B2 L R' U' L,39
U2 L2 B' F U R L D' L2 F2 L2 B2 R2 D' U' F' U' R' D F R2 L2,x2,R F2 D U2 F L' D' B',B' L' B L B' U2 R U' B2,B R B U' F' U' B2 F D' F D,B' D2 U2 F L' F D2 U2 B' R,U' L' U' L U2 L2 D' U' B' U B D L2,51
F U' R' B' L' R D R2 B2 L F' U D L2 B2 R' U' F U F2 B,x2,L2 R F R2 U' R D',B U' R U2 R' B',B D2 F2 L F2 D2 B2 R B,F R' F' R D2 L' U L F' D2,B U' R2 U2 R U' R' U' R2 B U B2,44
R2 L' U' B2 U F2 D F2 L2 R D2 L' B' U' L' B' L2 B R2 L U' F2 U',x2,D2 B' D2 L F' U2 F2,B R2 D' F' D U2 B' R2,B R2 D2 L' U2 F U' F U2 L' D2 B,R' U F2 L2 B2 D L2 F2 R',R B R2 B R U' B' U B R' B2 R,48
R D2 F' B' U2 D F2 R2 F' D' L2 F2 R' D' L U2 D L2 F R' D2 R B,x2,F' L2 U L' D' U2 R F,R D' F' D B U' R B',D' F' D' F2 D' L' D' B R' B2 U' B,D U' L D2 U2 B2 R D U' B' L2 B',B' D2 B2 U' B2 D L2 D' B' U B D2 B,53
L' D B R U2 L B L2 R2 B F R2 L B2 U L' U2 D' R2 B' L,x2,L' B2 F' U B D2 L' U,B R2 U R' U R2 U R B',F' U' F2 R B R F' U2 B' U,B U2 L2 D2 U2 R2 D2 B',D' F' L F' R F D R D' L' R' F D,48
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,L' U' B F2 R2 U2 L,D2 F' D2 B R2 U' B' R',F2 D' L D B' U2 B' R2 F R' B2,B D' U R' F' R D U' B' R,B2 U L2 U' B' R B' R D F2 D' R2,48
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,L' R' B L2 U2 L' D B,R' F R' F' D' F2 R D R',U' L' B' R2 B L U R U2 R',L R2 B' R' U' B' U B L' R',,37
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,L2 D U2 R F D',D' F' R F' R2 F R' D,U2 B' R' D2 U2 L D2 U2 B U2,U' R B2 D2 F2 L D2 B2 U',B' L B' F U2 B F' L B,42
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,D R2 F' D' R2 B F2,D B' D2 F2 D L' B' L B2,B' D2 U2 F' L2 F2 D' B2 L2 B2 D',L R2 B' R' U' B' U B L' R',D B' L' U F' U' L U F U' B D',49
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,U2 F D B' D F L',D' B' D2 F2 D R' D R B D,U B2 U B' F R' B' F' U',U' B D2 U2 F' U F D2 U2 B',B U' R2 U2 R U' R' U' R2 B U B2,48
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,B2 D F2 D R' F U,D' R D R B' U B U' B,L D F R F2 L' F' U' R' F2,R' D B' D' R' U' B U B R2,D' F' D L2 F R2 F' L2 D' F R2 D,48
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,R B U' L D F U,D' F2 R F2 R2 F R' D,L F' L2 R2 B L U L2 R2 D' L2,R' B D B' D' R' B' R2,B2 U' B' R2 U R U R' U2 R2 U B',46
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,L' D' B2 D B U,F2 D L B D B2 L' D2 F2,R2 U2 L' R B L R' U R2,L2 F' L U L' R B' R' F L2,R B R2 B R U' B' U B R' B2 R,46
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,D2 R D B2 R2 U2 F2,B R' D2 L' U2 F L2 D2,U' B' F R F2 U2 B' F R2 B2,B U' B U R B U R' U' B2,B U' R2 U2 R U' R' U' R2 B U B2,47
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,F D F2 L U F' U2,U' R' U R2 U2 B U B' U,L2 B2 L R' U2 B' L R' U R2,L R' D B2 D' L' R F D2 F',D' F' L F' R F D R D' L' R' F D,49
F U' R' U2 B' R2 D B U' R2 U2 F2 L R2 F' D' R2 U' L' B' L' F' R U D,x2,D2 R' D2 B D2 B D2 B,R2 B' U2 B2 D U2 L' D' B,U2 F' R' F' U' F2 U R U F,D U' L D2 U2 B2 R D U' B' L2 B',R D F2 D2 R D2 F2 D' B R B' R2,51
B' L R' D' F D L' B2 U B' U B R2 D U B L U' R' U',x2,D' R2 U2 B U2 L',F' U2 F R' D' R D U2,B2 L' R' B L R' U' R2 B2,B D U' L2 D' U B,B R' F R2 F' R2 B' R F R' F',41
D' F' D U2 F R2 L' D2 U' F' B2 L' B2 F U2 L2 R D R' U' L2 U L,x2,B' D U R2 U F' D',B' U2 R' B R2 U2 B R',U2 B D U' B' D' U R B' U2,R2 B2 R B2 U R' U' B2 R,D' R2 F' D L2 F R2 F' L2 D' F D,46
U2 B2 F R B' F U' D' B2 R U R2 D' L' B2 D2 F U B L F' D2 R' U' B',x2,U' F2 L2 R' B2 F2 U',U B R' B2 R' B R,D2 L' D' L2 D F' L F2 D F2 D,R' F' L' R U2 L R' F' R,D' F' D L2 F R2 F' L2 D' F R2 D,46
R U2 L R2 D' L2 R D2 U B U2 R U' R D F' U F B2 L' D2 U2 L2 B2,x2,L2 F' D2 R B' L',B2 L R U L' U R' U B2,B2 F' R' U' F2 R F U R U2 B2,B D' U R' F' R D U' B' R,B2 U2 R U R2 D' L F2 L' D R B2,48
