scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,D2 L U F U F2,D' B' R2 U B D L2 B L2 U',U' F U' L R2 F' R F R D2 L' R F U2,D' L2 R' U' B2 U L2 R D F' R D2 R' F,44
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,R' U2 B R F' D2,U F U' B' L2 R2 F L2 U' F',U2 R F' R2 D2 B2 L' B2 D2 F' R F U2,U2 R F' D2 F R' U2 R F' D2 F R',41
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,B U F2 L' F',L' B' U' F R2 F D' B2 F2 L,D' B2 D2 U L F2 L' D2 R D U2 B2 U' L',U2 R F' D2 F R' U2 R F' D2 F R',41
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L U2 F D' F2 R B,F' D2 B D' U B' D' U' F,U' F R F' D' U2 F U F' D U2 R' U,R B' L' B D' B D B2 L B D L D' R',43
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,D' L2 U' F L F2,U2 F' D' L D F U2,R' U2 B2 U2 B' R D' F D2 U B' U2 B2 D' B',R B' L' B D' B D B2 L B D L D' R',42
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,D' R F L B U',R' F' D B D B' D2 U2 F,L' B' U F R2 F' D' U' R F' U' F R D L,U2 R F' D2 F R' U2 R F' D2 F R',42
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,F' R B D2 U' B2 D,F D B R2 D' R2 U' F' R',U2 R2 U2 L2 U' B' R' B' R D2 U R D2 L2 R,F U' R B' R' U2 L2 F' L' F L' U' F',44
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,F2 R B U F' R D',D R2 B2 R2 D' R D B D' R',B D2 R' B2 L D2 U2 B F U' B2 U2 F2 R2 D F',F U' R B' R' U2 L2 F' L' F L' U' F',46
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,L' U L2 U B2 U2 F,F2 R D B' R2 B2 D2 U L2 D,L' B L' D2 B' L2 U' F2 R2 F U F' R2 F U,L' R' U L' U' L2 F2 R' D' R F2 R,44
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,D2 B' R' F L D F',L2 F L' D L F' L2,D' U2 L D2 R D2 L' B L F' L' B' F2 D R2 U2,L2 D' R2 U F' U F U2 R2 D B L2,42
