scramble,orientation,step_0,step_1,step_2,total_moves
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B2 L B' U' L R' B D L2 U2,L2 R F2 U2 B L R' F2 D2 B L,B R2 U' F U R2 U' F' L2 F L2 U B',34
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U' F L F R D2 B' U2 L2 U' R2,U' R' U' R B D' L' D' U B D2 B',L2 B' L' D B L R' U' L B2 U B R B2 L,38
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,B' D R D' U' B R' D' F,B F' D' B' D F2 L U2 L' B' F',R2 F' D L F' L' D' U F U R U' B' R B,35
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,L' B2 L D' F' U' L2 U' B2 F2,L2 B L2 B' R U B U' L' R' B,L' B' D2 U' L U L' B' D2 F L F' L2 B L2,36
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,R U2 L2 B' R' F' D2 F R F',L2 F R B2 R2 U2 R B' U B2 U F',B L' B' U2 R' F' D F D2 F' R' D' R2 F' U2,37
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D' L B' D L' R2 B' F2 U2 B2 D2,B L' F' L' F L' R' F R U' B' U2,D B' U B' R D R' B U' B' D' B2 L2 D' L2,38
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,F' D F2 U' L F' D2 F' U2 F,U' L' R' U' R' D2 R2 B' L' U2 L' U',F D R' D' B U' B2 R2 D' U2 L' F R2 B2 R,37
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L R' U2 F2 L B L2 R D' L,U2 B U L2 B L2 B' R' F' R U2 B',R2 F2 R2 U2 L2 U B' R2 D2 F R2 B2 R' U2 R B,38
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L' R' D' L' B U2 F' D2 L U',F L' U2 B U F U2 F' U2 F' L,L' R' U R U' L U L B' L' R D R2 U' R,36
