scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D L B' F D' U B' R2 B2 L F L2 U B2 R F2 U2 F2 R U,x2,F2 L' F2 U B F2,U' R B' D' L2 U' L2 B F2 U,U' F' U2 L2 B2 L U B U' B2 L U' F,R' U' R D U B2 U2 B' U B U B2 D',42
D' R2 F' D U' R' D U' F L F U2 D' R2 F2 B' R' B' D2 F2 D2 L' R2 F',x2,D R2 F L' U R2 U B,U2 R' D2 R F' D' F D2 U2 L',U' R2 U2 R2 U2 B R2 D2 F U2 B' D2 F U,,32
U' D2 L B' U R B L' D' L' D R' U B2 R2 L' U D2 B2 U D2,x2,B2 L' D' R' D R F2,L' R' B R D R F' D' R' B' L2,L2 U L2 U2 R' F R U L' D F' D' L,B2 L U' L' B' R' F' U F R B',42
L F2 U2 R2 L D' F' U' F' R' L F L2 B' F R' L' F R B' U' F2 L R2 F',x2,U' R2 F L2 R' U' R' B,D2 R B2 R2 U2 R B2 R' D2 L,F R U' F U L' F2 L2 R' D2 F' L F D2 L',L' D' U B U B' D U' L U',43
B2 R U2 D2 B' F2 R' U2 L R' B' U2 R U' D2 L' B U2 R' L B2 U' L2 B',x2,D B' D' F2 D2 B' R' D' F',R2 D' L' D2 R2 F' D' L R2,D2 L2 U L' D' U' B D U2 B L2 B2 D2 F R2,,33
F' R' L B2 U2 R D' R D' B' F' D' B2 D L F' L' D R D' L2 B R' U' D',x2,L2 U B D2 R2 B' R F',B U R2 D R2 U' B2 D2 B,R' B' D' B F U B2 D' F' D2 B D B U' R',U B U' B' F' L2 B2 L B' L' B' L2 F,45
B' F' D' L F2 R' L B F R' L2 D' L U2 R' F2 U' L' B2 U',x2,F2 R2 F D2 R B2 D F2,B' L' D' U' F U B' L' B2 D',L2 D' U' F U F2 L2 F' U B U' L F2 L D,,33
D F2 U2 F B' U2 B D2 F2 R' U2 R' U' L' D2 L' U R2 D2 F B' U L' B2,x2,B' L2 F D2 F' D' B',B L2 B' L' R' U2 R D' B D,L R D' R2 D R B R F2 U F2 R B' L' R2,R B2 F2 L' D L B2 F2 R' U',42
B2 F2 U' L2 D2 F L2 U2 R2 U' R F2 D L2 F' L' F' B R' F2 U2,x2,U L2 U2 L B L2 R U',B U' B2 F U B2 U B' L',D2 U L2 D' B' U2 R2 U' B' U' B2 R D' R' U',B2 L U' L' B' R' F' U F R B',43
R F2 U2 R' B D' R2 U F2 R' U2 R' B R B U' D2 F L2 F D F' D L,x2,F' D R' B2 D' B U2 L2,B' U B' F R2 B D2 F' U B,D' F2 U' L F D2 U' F2 D' U L' F' L' F' R2 U,B R' F' U' F R B L U L' B2,45
