scramble,orientation,step_0,step_1,step_2,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B U2 L D F' R B' U',L R U L R' B' U' B' R2 B2 U F' L2 F,L2 B2 R D' R' D R F' R F R2 B2 L2,35
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,U L F U' L2 F U R2,F2 R' F R B' U' B L' B2 D2 B2 U2 L U',B2 F2 R F R' B2 F U' F L F' L' U,35
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,L2 B2 D2 L2 F' L' B F2,L2 U' B' R2 U B F2 L' F2 U' F2 U L' F,B2 L R F D' F' R' D L' D2 B' D2 B',35
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,B F U2 R B' U' R,L2 U B2 F2 R B2 F U' F R' F2 L2 F R,L U2 L D L' U2 L D' L2,30
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B' D F' R D2 F R' U',B' F D' F2 D F R' D2 U2 B L2 B' D2 B U2,B D F' D B D' F D' B R' B' R B2,36
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,L U' F' L B' D' R U',B U2 F L2 B2 F D2 B2 L' D F2 L' B' U2,F2 U R2 U' B' R' B L F2 R F2 L' U2 R F2,37
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D' L2 U' R2 D B L B,D' F D2 L' U R2 U2 L R2 U B' U' B D' U',F' D' F D B R2 F' R' F' R F2 R2 B',36
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,R F D L' R D' R2 D2,F2 U2 F U B' R2 U2 R' U2 B U2 F' U' F2,B' L' B' D' B2 D B2 D R' B' R2 D2 R' B' L,37
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,U' F' R2 U L' D2 B2 F2,U B2 L' F2 L2 R D L' R B R' B U2 L' F',R2 F U F' R2 B L2 F' D2 F D B' L2,36
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,D2 F' L D' F U2 B' R' U',B2 D' B2 U2 L U' L F2 L' F2 U' L2 U' L2 F',U2 R' U' R2 B2 L' D' L B2 R' U',35
