scramble,orientation,step_0,step_1,step_2,total_moves
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,F' R B L U2 F',D' R U B U2 B' D2 R D2 L U' R' D F2,R' U' F2 L' B F' D B' F' U R,31
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,D2 L F' R2 U' F,B2 R2 B2 U2 L' D R2 B D2 R2 F' L2 D,L' F L' R' F R2 U2 L R D R2 F L,32
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,U' F' D U R' U L',F R B2 U' L U2 F L2 U F' R' F2 L' D2,L' B' D2 R D2 U2 L' U2 B L,31
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,U2 R U B D L2,D B2 D2 B2 F L' U' B' L2 B R U' L R',B' D' R' B F D2 B2 F' D R D B' D R',34
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,B L2 F' R U B2,R B' D2 L B R' F' L' B F U2 L',U F D B2 R2 D' F' U' B' R' U2 R' U2 R' B',33
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,U2 F2 L B F2,D' F U' R2 U2 L2 B2 L2 U B2 R' F2 R' U',R2 F D2 U' F L F' D2 B' U F' R2 F D F',34
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,D2 B D2 F R' U',L F D2 F U' B R2 B2 L F' U2 B D2 U2,L' B' L' D2 B2 R U2 R D2 L2 F L B L2 F,35
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,B' R' B U' F2 D R,B U' R F R2 U2 B D L U' B R2 D B2,B U B U2 B' U' R2 F L' D' L2 B' L' D2 R2 F',37
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,B U2 R2 F' L R2,D U' F' L2 B' F L B2 R' D2 B' D' U L2,F' L D L D2 F2 R' F2 D' R2 B' R' U F' D2 L2,36
L2 R' B2 L D2 R' L' F B' R' B2 R D2 F D U' B' L R D2 U' R,x2,D' L D R2 B2 L D2,U' B' L B2 F' U' R D U F R D2 B' U,L2 F U' L R' F L R' B2 L2 R2 F L2,34
F L2 U2 L B U' R2 U F' R' L2 U2 R2 L F2 B' D' F' D' U',x2,B D' L D2 F2 D B2,F U2 L' D' F L F' D2 L' U2 R' B D R,R' B2 U R U' B2 F R' D' B' D R F' R,35
F2 L U F' U D2 R U2 F B R U' L U' L U' L R' U D R B F D B2,x2,L2 B R F L F2,D L' F D U L2 D' R2 B' L2 R2 D2 L,L D' L2 U' R' B U L B' L' D' U' R D2 F2 U,35
L' B2 U' D2 L2 B2 R B2 F2 D2 R' D L' R' U R' F B' L2 F D L B2,x2,F2 L D' R' B' U' B2,D' F D2 B' L U L' U2 B R2 U2 R2 D' U2,D L2 D' B' R2 B' L B R2 D' R2 B D L' B2 L',37
L' R2 D' F2 R' B2 R' U L R F' R' L F2 R' U D2 B' D' B,x2,R D B2 U L2,B2 R F L2 U' L U' R U L2 D2 B2 L' B2,L2 F L' R B' L R' U F' L2,29
F2 B2 D U R L' F2 D2 B U' F' U2 F2 U' L2 F2 R2 F R U2 F,x2,D B2 F R' F' U2 L2,R F2 D2 B' F' R F' D2 R B' L' U' L R2,R2 B F2 R' B' L B2 R D B D' B2 L' F2 R2,36
B L' F2 R' F2 U B U' F' R D' F' B2 L' B F R' B' U2 L R U' F B2 D2,x2,L' D F' L' R B2,L B L' F' R' B F D F' D' B2 F,U F2 D B' F2 U2 B' U R2 B2 F2 L' F U' F,33
