scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U' R' B U' L2 B' R2 B2,U2 R B U B' F U2 L2 D B L B2 L,D U B' R D B' D' R' U' B D',R F2 R' U B2 U' R F2 R' U B2 U',44
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,L' D2 B' D2 L' R' D2 U2,L' D2 B' R' D2 R2 B2 R' D' L B' L2 D' L2,F2 D' F L F' L' D' L D2 F2,B U2 R' F2 L D' L' F2 R2 U' R' U' B',45
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L' R' D2 B2 D R U2 B' F2,U L R' U2 F' U F2 U' R' F U2 F2 L',D B' U R D B D' R' B D' U',B2 D U B' U' B D' B2 U B' U',44
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L D' U F D2 R' U R2,B2 D' F2 L' B D B D' F2 R B2 D B',U' F D' F2 U2 L2 U' F' D F2,B2 D U B' U' B D' B2 U B' U',42
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,B' D2 U R B' L' F' U2 R B,U' L' B' D2 B L2 U L' R' B' L' D' B L,L F' D' F L' D' L' D L D L',B2 D U B' U' B D' B2 U B' U',46
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' U R2 D' L F2 U F' U2,L2 U' F2 L' U B' L' D' U L2 F2 D F2 L2,L D' L F L' F' D L D2 L D2 L,,35
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D' R2 U F' D' L' B2 D F2 L',L U B F U2 B F2 R U R' B2 L' U B,L F' L D' B R D R' B' D L2 F,B2 L' U' L U' F2 D R' D' F2 U2 B2,48
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U B' R2 B2 R' F U2 L' F,D' L B2 F' R' D L2 D' B' L U2 L2 B' D,D U L B L' D' B' R' B' R U',,34
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,U' R2 B2 L D L2 D B R',D2 U2 R2 U2 L F2 U B R B U B F2 L' D',R F2 R' B2 R F2 R' B2,,32
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L R' D2 L2 B U L2 B U2,U' L2 F2 R U L U2 B2 U' L2 U' L' F U' L2,B2 U R' D' B' D R D' B D U' B2,,36
