scramble,orientation,step_0,step_1,step_2,total_moves
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,R B2 R D' L2 B' F,R U2 F2 L R' D' R D' F L' U2,F' U' F' U' F2 R U R' U' F2 U2 F2,30
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,R2 U' L' F' D2 R F D',B' F D' B' L' D L2 F L' B L2 B F2,F' U F R B U2 F' U B' U' F U2 R',34
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,B' U' F D B' F2 U2 B2,R' F D' F2 U F D2 R B' D' B2 R' B',R U R' U' L2 F2 L2 B' U' B U L2 F2 L2,35
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,D' R' F2 L2 R B D F',F D' F L2 R2 F' D F R2 U' B U2 F2 R,U2 R' B D2 B' R U2 R' B D2 B' R,34
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,D2 L2 D R' B2 L2 R F R',R2 F D L2 B' D' B D2 L2 F' D R2 D,B' D' F' U2 F U' F' U2 F D B U',34
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,D R D2 L F' D U B,R' B R' D2 B2 D' B2 D' R F2 U' B' U F2,F2 U L2 R B' R B D B' D' L2 R2 U' F2,36
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,U' B F2 U' R' B2 L2 F,R2 D' L2 R' B2 D B R' B L2 R' D2 R2 D',L2 U' B2 D' B2 U B D B' L2 F U' F',35
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,B R' B2 U' L2 U,D2 R D' B D' B D' B2 R2 U' R D2 R' B' U,F' L' B D L' D R F R' D2 L2 B' F,34
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,D' B' D2 B2 R' B F' D,F' R' U2 R' D U B L2 U' L2 B U' B2 D' F,L' B2 L' F2 L B2 L' F2 L2,32
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,L' D2 U' B' R F' L2 B2,R' D R' B R B2 R' F2 L' F2 R2 D' R' B R,L' U R U' L U R2 U2 R U R' U R,36
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,D F2 R2 D2 R B' L',R' B U' B U B F2 U2 B2 F R2 B2 R' F,F D' B F L' B' U' L' U L F' D F',34
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U2 F2 L R2 U F D' B' L',R2 F' L2 R2 F D F' L B2 L R' F,R B' D' F' U' R' U2 F D U' B U,33
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,R B' L D2 U' L2 F R',B R F L B F L U' B' L' B' U' F2,B2 F D2 F L' F' D2 B2 R' B' R B F',34
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L' D F' L2 B' L B D',B' D R' D2 F D' F' D2 L' D' L R' B R',B2 D' R' U R U' R' U' R2 D B2 U2,34
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L' F D2 L' U2 R2 U,L2 B2 F2 R F R' D2 B2 F U F U' L2,F' U2 F' R B2 L B' L' B L' B2 R' F2,33
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,F' U2 R D F L F' D U',R2 D' B R F D2 L' F' R B2 D' R B2,B' D' U R U R' D U' B U',32
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B L F D' R2 D2 F R2,R2 U F2 R2 D2 F2 L2 R B R U2 L2 F2 U',L2 U2 L' U2 L U2 B F' L B' L F L,35
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R2 D F2 U B' L R' D,R' B' F D2 L D2 B' F' D B2 R2 D' R',B' U2 B U B2 D' B U' B' D B U2 B U,35
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,D' B D R' U' B' L' U' L2,B' R' F D F' R2 B D' B2 D B R2 B R2,L2 D' R2 D' R' B' D R' D' R B R2 D2 L2,37
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,F' L2 D' U' L2 R F D',R F2 U' F D2 F' L B L R2 B2 U2 L2 U F2,U R2 U' B' R2 B2 F' U B' U2 F R2,35
