scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,R2 D' L2,F' L B2 F2 U' F L2 D2 L F2 R,D U' R B F' U' R2 U R' B' F U F' D2,L' B2 U2 F' L F U2 B2 R B R' B' L,41
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,F2 L2,D L F R' D B' D L' F' R B2,R2 F L R U B' L U' R F' L D2 F2 L F',L' B2 U2 F' L F U2 B2 R B R' B' L,41
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,D2 L' F',R' D2 L2 U F R2 B' U B D2 B',D' L2 R2 F' R2 D2 L2 D2 L' F' L F L2 D' L,B' L' F' D2 B D B D' B2 D2 B F L,42
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,B2 F,R B L B2 U2 B2 U2 B R2 U R,F2 R' B R2 D' R' B' F2 U B' D' B D L' U',B' L' F' D2 B D B D' B2 D2 B F L,41
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,L' F2 D2,L' R' D2 L' U' L' D2 B' R U L,L' U' R2 U B U2 F' U' R2 B' D F2 R2 D L R2,L' R2 B2 U' B' U B' R2 F D' F' L,42
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,U2 L',F' D2 L' B D2 R' F2 U R F,R B2 F' D L B2 R2 B U' R U2 F2 U F2 L',,27
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,R' D' B,L2 B' F R2 U' R' D F' R B' R',D R' U L D2 L' R B' R D R' B' F2 L D' B',D' B D F2 D F D2 F' D B' F D F,43
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,R2 F D2,R' U2 L2 B U' R2 F' L' D F U',F R2 B2 R' B D' L B2 U2 R2 B L' R' B2 D' F',,30
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,R' B',D2 F' R U' L B2 U2 F2 L2 B2,R D U2 R2 D2 F' L2 U B' L' F L2 B F U' B',B' L' F' D2 B D B D' B2 D2 B F L,41
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,R2 D F',F' L2 D' L' F L U2 B2 R' U',U' B2 R' B' F' R D2 R2 D R' D' F R' B' D2 U,L' D2 R' F' D B' D' F D2 B L D' R D,43
