scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,L' U2 L2 D2 F' U F U R,D2 R B2 D2 F' U2 F' R' U B2 R2 B2 L R F2,D' F' D B D' F D B',,32
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,L B R' B D' B' L U2 F',L B' L B2 L' D' B' D B2 F' R2 F L' R2,F L D L' D F2 U' R U F2 D2 F',,35
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,F' L U F' R B' D2 B2 U L',D2 R2 D2 U2 L' B' L' F U L U' B F' U2,B' D2 B' R U2 R' B D2 B' R U2 R' B2,,37
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B F2 D L F L U B2 F' U2,D' R' U2 L U B' L2 U B R' B2 R2 B' D,B D B D2 F U' L2 U F' D B2 D' B D',,38
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,U R' D L' F R2 D2 U2 F R2,F R2 F U2 B U2 B' L2 D' L' D' B' D2 L2 R2,R D2 B2 R B' R U F R' D2 F2 R2 F U' B',,40
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,R D' R' U L D2 R2 B' U F' U2,U' B L D2 U' L2 D2 U' B R B' D' U' B' R2,D2 B D' B' D' B D2 B D L' D L D' B2,,40
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,F R2 D2 F2 L2 U' L F' D2 B',D R' U' F2 D B' R2 D2 L' F' U2 F U L' U',R' D' B R' B' D2 F2 L' F' L F' D' R,,38
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,F L F U2 R D2 F' L2 F,U2 B U2 L B' D' B' L' U R2 U B' D' F2 D2 U2,D' R2 D R2 B' F D F' D B D' R2,,37
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,B R2 D' R' B2 R B U2 L2,F2 U F L2 D2 F' D' R2 D' L' U' R' D2 R B' F',L U R' U R2 B2 U L U L D2 F2 L D2,,39
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D2 L R2 B2 R U2 B D' L' U,F2 U2 F U' L U L2 D2 B2 L' B' L U2 B2 R2 D2,D2 B R' B' R' F2 L2 B' U' B L2 F2 R2 D,,40
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,L2 F' R B' D U L' D2 B U,B' L2 F L' F R F R2 U' B2 R F L D2,R F' L' F U2 B' R B U2 F2 L F2 R',,37
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,U F' L2 R2 D' L U L2 U2 L',U R F2 D' R F2 D R2 F D F R U' B2,F L D L' D F2 U' R U F2 D2 F',,36
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,B2 U F2 L' R2 B D2 B' L F2,B2 R2 D2 B D' L D' L B L2 B' R2 B2,R D2 R U R' D2 R U' R2,,32
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,B2 D2 U' L R' F2 R2 U' B',D U2 L' F2 D' R' D' R F L U L U B,B2 D L' D' L D' B' D2 B' D B D B' D2,,37
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,R' F' D' U2 B' F2 L' D' R,F D2 U' R D U' B2 D' R' B R D2 U2,F L2 U R' U2 F' U' F2 R' F' R2 U2 L2 F',,36
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,R' D2 U F2 L' U' L' D2 L R2,R' B L' D' L2 B' R D' L B L2 D,L D F2 U' R' U' L U2 F2 R F2 L' F2 D',,36
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,D B2 L R B' R U' F' L F,D2 F U2 B2 R F' R2 B R B2 D2 U2 F',D L2 U B2 L' R D R' D L U' L2 D2,,36
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,L2 U' B' L' F' D' R D' R2 B,B2 U2 L2 D F R F' R' D F U2 B R2 D2,R2 U R' D2 R U' R' D2 R',,33
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,B' D R2 B' L U2 B2 U B L,D' U' F U2 F' D2 F R' U2 F2 D U B' D2 L,D2 B L' D2 L B' D2 F L B2 L' B F',,38
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,U B F D U2 F2 R U B' L2,F2 U' B' L D' B R' B R2 U2 R D U2 B' U F2,B' D2 B' R U2 R' B D2 B' R U2 R' B2,,39
