scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,D R' U2 L2 F' L',D2 R' B' D' R2 B D2,F2 U2 R F2 R' U2 F2 R,D' F2 U R2 U' B U' B' L' B' L U R' F2 D,,36
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,D2 B2 D F U L',R D2 B' D2 R2 B D2,L' D' F U R U' F' D L,B2 U' L' R2 U' L U L R2 U B' D B' D' B',L2 B' U' B U2 F' L2 F L2 U' B L2 B',50
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,F R B U2 F' D',D2 B' R D' R2 B D2,B' R2 F D R' B F' R',D' L' U L R' U' L F2 L' F2 R D U,L2 B' U' B U2 F' L2 F L2 U' B L2 B',47
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,D L' U L' F' D,D' U2 B U2 B2 D R2 B,R U' R2 D' R2 U R D R2,U2 R' B2 L U L' B' R B' D R D2 R' D' U2,L2 B' U' B U2 F' L2 F L2 U' B L2 B',51
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B R' B U' F',U' B D' B' D B' R2 U,R U2 L' R D B2 D' L R2,R2 B2 R B2 D2 F2 U F' L' B2 D B L2 D2 F',,37
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L F L F' D,F' D2 F D' F2 D' F D2,F' L' U2 L U2 F U2,R F D B' R2 B F R D' U2 R B2 D2 L B2 R',L2 B' U' B U2 F' L2 F L2 U' B L2 B',49
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R' D B' U2 F2,B2 L B' U' L' R' B',U B' D B2 U2 B' U' B' D' B,L2 U2 R' D' R B U2 R' B' R2 D R U2 L B' L,L2 B' U' B U2 F' L2 F L2 U' B L2 B',51
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,D F2 L2 F' L,R' D' R' U2 B' D B U2,F R B' R D' B' D B2 R2 F',R B2 F2 D2 B F' D B D' R' D' L2 U2 B L2 D2,L2 B' U' B U2 F' L2 F L2 U' B L2 B',52
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,U' F' R U2 F',L2 U2 L2 B' R2 B,D' U2 B U2 B2 U2 B' U2 B D,D' B' F' D B D2 B2 D B R' D2 R' D2 B F D2,B' L2 B D2 F' D B D2 F D2 B' D L2,50
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,D R B2 D2 U',U' R D' U R' D' R' D2,F D F D' F L' F' L F2,B' R2 F U' L' B2 D' B2 L B' D U B' D B2 F',B' L2 B D2 F' D B D2 F D2 B' D L2,51
