scramble,orientation,step_0,step_1,step_2,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B' D R2 F2 D L' D L',U2 L D' B' L2 D2 R2 F U' R' F2 R B2 R,B2 U2 R B F' U' L2 U' B F' L F2,34
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,B' U2 L' F D2 L2 R2 D2,F' U L2 B2 L B2 U' B2 L U F2 R2 F',U' B2 R B' R2 F R' B' D2 B2 R' B2 F' U,35
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,B' F' D' B2 L' F' R F2,R U2 R U' R F D R F' U R' U B' U,B' F L2 B2 F2 R D R' B' F D L' D,35
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,L' F2 R2 B R D' B F,R2 U' B' U R B U' B L U L' B2 R2,U B' U2 F U' R' F' U2 B2 L' D L D' L2 B',36
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B2 F D2 R' B L' D2 U,U' R' B R2 F' U' B R2 B R' B2 F D2 R' U,B' U2 F2 R F' R F R2 F2 U' B U',35
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,L' R' F2 U B D' U' L2 B,F L' B2 L D' F' R D2 B D B' D B2 D R,D' F D' L B F' D' R F' R' B' F D2,37
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,R2 D' F L U F' R2 D2,F2 R2 U' L2 D' R2 U' L' D' B' L D L F2 D',F D' R' F2 R D B' R2 D2 U B L' F' R2 U2,38
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B' F2 R2 U L' B2 R D',R2 U F R F' D U F2 L F U' F D' R U',L' B L F2 D2 F2 U L U' L' B' F' L2 F,37
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D2 U2 F' L U2 F' U,B' F D' L B' R' F' L' B R D B F' L,B U' F' L D L' D' F' D F D2 F U B' L2,36
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U' B R' U' F L U',R2 D B' R B2 D B' R D R' B' D' R' D' R2,U F L' D2 L D B D2 B' F' U2 F D' F' U,37
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,R' B' U2 F D2 L' U' B,B' F' L2 B U' L' F2 D B F2 L2 F U' B,U B' U' B F' L B L' B' F,32
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,D F D2 R' D U R B2,B2 U2 L R' B F R2 B U2 B R2 F' L',B2 L' D' U B2 D U' L' B2,30
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,U' L U R' B U2 R' D2,B R F' U' B' L U L' B2 U2 F' L2 F2,B2 L2 F' L' F2 U2 B' R' B U2 F' L' B2,34
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,R' U2 B' U F' L2 R2 U,F2 L2 D B2 F U2 F' L2 D' F2 R' B R' B2 R,B' L B2 L F L U L2 U' B' F' D2 L D,37
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,B2 L D' F2 R D U2,U2 R' B2 R2 U' F2 D2 B L B' F2 R B2 R',B' F2 R2 B' R D B R B F L D' L' D F,36
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,D R B2 D L2 B' D' F,B' D R F' U2 B R' F2 L U B2 U' F' D2,D' B U R D R' U R2 F D' F' D' R2 U2 B' D,38
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,U2 B R F' U2 L U' B',F2 R D2 U B2 U' R' B' F2 L U' L' B' U' B,U' B F2 L B' L' B' F' R' F' R' U' R B U2,38
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,U2 F2 L' D2 L D2 U' L',U' L D R2 B R' B2 U2 L' D U' L2 R U F2,U F2 D2 R' D L' D' R D2 L B D B' F2 U',38
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,U' B' F U R' F2 D L',F' L B2 U2 B2 U' F' L D B L2 D2 F2 R2 B,L' B' U R2 B U F' U L F U L B L2 B',38
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,F' L2 R2 F' L2 F' L',L F' U2 R' D' B L2 D L R D' B L' U' L2 F,R' B U' L R' U2 L' F R' D F' R' B R2 U2 R2,39
