scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,R' D' F' L U L2 F,R B2 L B2 D' B D L2 R' B,D2 B2 L B' L' D B2 D B D2 B',D B' U' B' U2 L2 U' B' U L2 U' B2 D',F R F R' F2 R2 B F U F' U' B' R2,54
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,U' R B U2 L2 F L2,R B' F2 L' F2 R' B,R2 B' R2 U' R' F2 R2 F2 R U B R2,B' F' R' U F U' R F R2 U' R U R B,F R F R' F2 R2 B F U F' U' B' R2,53
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,F U F2 D B2 U',B' U F2 D F2 U',B' D B U R D2 R' D2 U' B2 D B2,R2 B2 F2 L B' L' B F' D B D B F',F R F R' F2 R2 B F U F' U' B' R2,50
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,R2 D' F R F' R2,B2 U2 B' L F U' R2 F',U' L U L B2 L' D R D2 R' D' B2,B2 R' U2 L U L2 D' U2 R' U' B2 D B2 R,F R F R' F2 R2 B F U F' U' B' R2,53
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,F R' B' D2 L U' R',R' F2 D' B' R' D L2 F2 R B',B2 R' D' B2 R2 B' R2 B' R D B2 R,R' B U B2 D2 R D B' D B2 U' R,,41
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,U R B' L2 F L' D,R' F2 L B L F2 R,R' U2 F U' F' D F2 D' R' U' R2,B2 R U F' U' B2 L' B2 U' F U B2 D2 L D2,,40
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,R2 D' F' L2 D2,B2 F U2 R2 U' R2 F' L' B,D' B' D' B D2 B2 D2 B R D2 R2 B R,R2 U R B2 U2 F' U B L2 B2 U B' F U' R,F R F R' F2 R2 B F U F' U' B' R2,55
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,R' D' U' B' L2 D F,D' F L' B' L F' R2 D R2,B2 R' B2 L B' R2 F2 L F2 R' B L' B,B' D' B L F' D2 R D2 F L' U B' D B U',,44
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,L' F U' L D F2 L2,F R' B2 U B' R' B F' U2,F' L' D2 B2 R B' R' B2 D2 L F,B' U F' D F' D' F' U' R' B U F' R2 U' R2,F R F R' F2 R2 B F U F' U' B' R2,55
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,R' D' L F D U' F,U B' U2 B2 U L U2 L2 U2,L F L2 R' U' F U2 F' R U' L2 F' L',B' F' U F R' U F' U B2 L B' U' L2 U2 F,F R F R' F2 R2 B F U F' U' B' R2,57
F2 B2 R F2 B2 D' B L U' R D2 L2 U2 D L2 R2 B' L2 D' L2 B',x2,R' D F' L D B' L,D' U' R' B U R D B U,L B' L' D2 R' B' R D2 B D2,B2 D2 B R F R U2 B L F' L2 F U2 F,,40
R2 B F U R' U' L R U2 B' R U2 R' L' U R U' D2 B F' L' B2 F U' R,x2,L D2 L B R D',F2 D' R2 U B' D B' U' F2,R2 U L' R2 F2 R F L F U',U F' U' B' U F2 R' D2 R F' U' B R2,F R F R' F2 R2 B F U F' U' B' R2,51
U' R F2 R2 B F2 D' U' F2 U B D' B2 L' D2 L' F' R2 D' L D' F,x2,B F L R F2 D',D' F R' U B' R F' D B',F' L' R D L R U' L' D' L U R2 F,B D' U' L D L2 B D L D B' L' B' U,F R F R' F2 R2 B F U F' U' B' R2,55
