scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,L R B2 F' D2 R' D' B,D2 U' R' D2 U L' F2 L,L U2 F U L' U2 L U' F' L',R2 U' L2 D2 L D L' D L2 U R2,37
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,R' U2 R D F2 L2 R' F',D F R2 F D2 B2 D F2,L U R F2 D2 L R' U B2 D2 L2,U L R' D L' D' R U L' U2 R2 D R2,40
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,F U B2 L B R F2 U,D2 U' B R2 U R2 B2 D2,B2 R D R D2 L' F' L R2 B2,R U2 R B L2 D2 L2 B' R' U2 B2 R B2 R2,40
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,U R' D' U2 L R B2 R,D2 F R2 B R' F' D B2 D,L2 U F2 R U R' F2 U' L2,U' R2 B2 R D' R' B' D' B D B2 R2 U,39
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,B' L F' R U' F' D' B',F2 D2 R B2 R' D B2 D F2,L' D' L' U' L2 D L2 U' L' B L' B',R' D' B2 U2 F L D' L2 D2 F' D' U2 B2 D,43
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,U' L' D2 B L R,D2 U2 B2 U2 B' D2,L2 U L2 R2 D B D B' D2 R2,R2 D' R2 D R2 B' D' F D' F' D' B D',35
U' D R' B2 U2 L U2 L D B' F' L2 R' D B2 D' R' U2 D2 F D',x2,D R2 U L2 F' L F D',D2 B D U2 B2 U2 B D,U2 F' L' D U2 F' D' U L U F U2,D2 R2 U' B' U B U R2 U' R B' R' D2,41
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,D2 B' D L2 B D' L U2,D F' R' F' D' F2,L2 F L2 U' B L2 B' L U2 F' U',U' L R2 U2 F2 R U L' U2 R' U' R2 U,38
L' B' R D' U F L' U L2 U' F' B2 D2 L' D' U B2 R2 L2 B L,x2,B D2 U F2 L D B R F2,U2 B' F2 L' B L B U2 F2,L U2 B2 R' U' R U B' L' B',U2 R D' F D2 L' D2 F' D R' U B' U,41
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,U' R F U L' D2 L2 B',B' L2 D2 F' D2 F L2,L F' U B' L' U L B U' F L',U2 L D' L2 B' U' F' L2 F U B D L U2,40
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,D' F L' R' D B2 L',D2 U R' U2 B' R D2 U,B L U L' F U' L U F' U' B' U,R' F R D' L' U2 L' U2 B' U2 B L2 D,40
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,D U' B L' D2 B U' F' R',D2 U B D B L2 D L2,L U L D2 B2 U' B2 D2 L2,U' B' L2 D' L B2 D' B' D2 L B' U B2,39
L F R2 B' D F2 R' U2 F2 R B2 F' U L F' D B D' L U D' F' L' B,x2,B L2 R2 U R B' R,F L2 D' B2 D F' U',U' F U2 L2 B' U B U2 F' U,U' R2 U2 L F L F' L' U2 R2 U' L' U2,37
R2 U2 B2 F' U' F2 B L' F' R F2 L2 F' B D2 F D2 U2 R2 D' R' F U',x2,D B R2 D U R' B U',F2 D R D B' R' B2 D2 F2,L U L2 F' L2 B L F L2 B',U' L2 R2 D' L2 B L' B' L' D L2 R2 U,40
D' L2 B' D' B' D U' F B' D B' R' B' D2 R' F' L2 R' U R',x2,D R' B D' U2 B' U2,L D2 B D2 L U L2,F U' L2 U B L B' L' F',D R2 F2 U F D' F D2 U2 B' R2 D2 U F',37
D B' R2 U' D2 R' B L2 F' U D B2 F2 R U' L' U L2 R2 D',x2,L U2 B L' D L' R D2 L',D2 B' F R2 B R F' D2,B2 U F' R2 B' L' B R2 F U' B2,D2 R U' L2 D2 R D R' D L2 U B2 R' D2,42
L R' B F D2 R2 U' L' F U L2 U L B D' L' R2 B U2 F B L2 R',x2,L B D' F2 L' D2 U F',D2 U2 B U B2 D2 U,F L2 B' U2 B R U R' U2 F' U2 L2,B' R B' L' D2 L D' B' R' B R D B' R',41
F' B2 L2 D2 U R U2 R B' F' D2 L U2 B' F2 R' B' D R2 F2 R2 D2 R',x2,R B2 D2 L2 B R2 D' L,U2 L U' L' D' U' B2 D,R D' B R D' L' F2 L D' R2,L U2 F' U2 F' L F2 U F' U' L' U2 F L',40
L' U' L2 D' B2 D U B2 F D' B R' U2 F2 L D U2 R U2 F U2 F U2,x2,F2 R' F L U' F D' U,D2 B D2,F' D2 B' R2 B D2 F,F' U B2 D' F2 D B' D2 F' D F' D B' U' F,33
L2 U' L' U2 L D2 R U L2 R' U' F2 L B2 D' R B' F2 L B2 U2 L D R,x2,D' F' U' L2 F U2 B D',D' B2 D' B D' F2 D' F2,R' F' L' D' F' D R U L F,B2 L2 D U2 B U2 F U' B' U F L2 B2 U R2,41
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,U R' B L F U' F' R2,D' B' D' F R2 B' R F' D2,L' D F' D2 L D L2 F2 U2 F' U2 L2,L U' L' U2 F2 D' L D F2 R U' R' U2,42
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,F2 D' L R2 B' L' D',U R' F L' F' R U',D2 R2 U' R' B' R U R2 D2 L U' L',B2 R2 B2 R B2 R B2 R2 B2 R' B2,37
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,B R2 D2 R' U' L2 B2 F2,B' R2 D2 R2 U2 B2 U2 B',U2 F' L' F L U F2 U F2 L' U,F' R' F R D2 B2 U R U' R' B2 D2,39
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,D B' U' R' B' L' D' U',D2 F R U R U' F' D2,L2 F2 U2 F L F L B L B' L',L F' U F L2 F D F' D' L U' B' U B,41
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,D L' F2 D2 B2 F' R2,F2 D F2 L F' R' F L' D',L U L2 U F U' L' F' L' U L',B2 F' L U2 L' F D2 R2 B' R' B2 R' D2 B2,41
D2 R' B2 R U B2 U' B2 U2 F L' F U B R L2 F2 R' L' U' D2 L2 D2 R',x2,F L2 R2 D R B2 U B' L',L' D F U R' F' D' U' L,L2 F' U F' R' F2 R U' F2 L F' L,D B' R2 B2 R' F L' D2 L F' R B' D',43
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,L2 B F2 L2 F' D B F',L' F2 D R' D' U2 F2 U2 L,L U L' F U' L2 U F',R2 U' L2 D' F2 U' F D F' U F2 L2 U R2,39
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,R D' L2 F D' B D',U' F' L2 F D' B L2 D L2,L' B' D2 U' F2 R' F2 D2 U B L,R B2 U2 B' U2 R' F R2 B2 R' B' R B R2 F',42
L2 F2 B' L' D L F2 L D' R2 F' B2 R2 B' F R' U' F' L' R2 F' B R2,x2,D2 U' B2 R U2 B,B' U B F2 D2 B' D2 U' F2,U' F U' L U' B' U' B U2 F' U,D2 B2 D' R D B2 R D' F' R' F D R' B D2,41
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,D' L R U F' L B R2,F2 D' R B' R' D' B2 D2 F2,D' R B L R' B2 U2 B2 U' L' D,B2 D' U' B L B L' U2 R2 U2 B D' B' U R2 D2,44
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,R' U' L2 F' L' B' R2 D,U2 L F2 L' B' U2 B D R' D',D' U' L2 U2 B' L B' D' B2 D2 L2,L' D' R2 D2 F' R2 B R2 F R' B' R' D L,43
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,R2 U' L' F' U' B2 R' F2,D F2 D2 U' B' D U F2,L2 B D' L' B2 U' B2 D L2 B' L2,U2 L' D B2 D U R D' R' U' B2 D' L U2,41
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,L' D2 U' B' L2 B' R' F2,F' U' L U F D2 B2 D2,L2 B L' B' L R' F2 U L U' L R,F' L2 D L' U2 L D' L2 U B' U2 B U' F,42
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,D' F D2 L' D B F' L,F' L2 F D' B2 U' B D,D2 L' B2 L2 U F2 R2 F2 L' D2,U' L2 F L F' L D2 R' B R D2 U,38
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,U F' U' L' R D R,R' D B2 F R2 B2 D' F' R,R' F D F' D' L' F L R,U2 L2 D F' D' L2 U2 B2 R2 B R2 B,37
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,U' B2 F2 U B' U' R,D F2 R F2 D' U2 L U2,U B' U' B' F' D2 R D2 B2 L2 F U',U' L' U' F L' F' U L2 U L2 D' L' D L2,41
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,D' L' R2 F2 L2 D' B2 F',D' B U B' U' B D U',R' D2 B U' R U' B' U2 B' D2 R,U2 L' D2 B2 R2 B' R2 D' F D2 B' D F' L U2,42
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,L F2 R' D F U2 B2 R,U' L B2 U2 L' U2 B2 U,L2 F L' U L F' L' U2 L',L2 F' U F D' B F D F2 D' B' U' F D L2,40
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,F D2 L' U F D' U,D2 U2 B' L U L' U B2 D2,L U2 R2 B L2 D2 L D B' R2,D' B2 L2 F U2 F' L' B2 U' B U B' L' B D,41
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,D2 R2 B U' F2 L' D F' L',D F2 D B D2 F2,R B2 L' U B' L B U' L B2 R',F D U F2 D' U B L2 B' L U' F' U L' U2,41
U' L' F2 R' L' U' D2 B' R' F' R' L' U' L2 R' D' R D2 F2 R' F,x2,B L2 D F' R2 U F2 L,F2 L F2 D2 B U R B' D2 U2,U' L B' L' U' L R' F2 R B L',U2 F' D F U' F D' U L2 U' F U',41
R2 F2 D' F2 D' B2 R' U' R2 D2 U2 R2 B' L F' L2 F2 D' B' U2,x2,U F D B2 U F2 L' D2,L F2 U2 F2 U2 L' D' B D,F D U2 F' D' U2 B' F' U' B U,B' U' B2 U2 B U' R' U R B' U' B',40
B R2 B' F U' B2 D R2 L2 B' R2 U' B R2 U' D' L2 B2 U2 L B2,x2,R2 U' B2 F' U2 L B2 U' F',U F L' F2 L2 F U',U' F' D2 R B' R' D2 F L2 U,L D' R' F L2 F' R' B D2 B' R2 D L',39
F2 R B2 R2 F' D2 B F2 D L2 F2 D B D' B2 D2 F' L' R2 B F',x2,U' L' D2 R' U R' B L,U F L F2 L2 F U',L U R' F2 L' R U2,L D B U2 B R2 B' U2 B R2 B2 D' L',35
B R F2 R' F U D2 L' F2 R U' R2 U' D2 R F2 D B' U' R2 B,x2,F2 D L2 D2 B L2,U' B2 U' B' U B2 U,L U' L2 U F' U' F' L' U F L2,U' F D L2 D2 B D2 L2 D2 B' D F' U,37
L2 R B' L' B D F R B F' U2 F' B' L R D2 B' F2 U' B' R' U F B',x2,F D2 B D2 B2 R B' U' R,F U' L' D' B2 D U F',B2 F2 L' R2 F' L D' R' B R' B F2,F' U F' R' F L2 F' L2 R U' R' F' R F2,43
B L R' U' D' L2 D B2 F R B2 D U2 L' U L' U F' U' B U2 R F L,x2,L2 B U' R' B D' F U2,U F' D2 R D2 L2 F' U' F2,L U F' D' B' L' B D F U,R2 B R2 D2 B' U' B U L2 U F U' L2 D2,41
D B L' F' L2 F U2 F' R2 L D L' U' L' F2 D2 L' R U2 D' F2 B2,x2,R' U F' D' F U2 R' B U',L B2 U2 L B2 U2 B2 U' L2,F L B L' B' U' L U F',L2 F' R' F R2 U2 R D' L2 D' R D2 R U2,41
U2 R2 F D' B U L2 R2 D' R' B' R B2 L' F' L2 R U' R2 F2,x2,B2 L' U2 B2 F D B' F',D' U2 F' L B2 F D U2,L' R F2 D R' F' R F D L B2 D2,D R2 F' R2 F D2 U' B L' D L D2 U R2 D2,43
R' U2 L2 F' L2 U2 B2 F R' L2 B2 D' R B2 D2 R U2 B F' L2 B2,x2,B2 L' D' L2 D' F L2,D' B2 U' R' U R D,B' F' U' B L' D U' F D' U2 F,R2 D B D' B' L' R B' L2 U2 F' U2 L' B R,40
D' U' B' L2 B D' F' L2 F2 B U2 D F L2 F2 R' L' F D' B2 F' L' R D L2,x2,F U' B' U2 F L2 B2,D2 B2 U' R2 U R2 D B D,F2 L2 F U F' L2 F2 L U L',F' U2 L U' F' U F L' F' U' F U' F,39
F R F2 U2 B2 R L F R' F R2 L D F U2 F U' R D' L B U F' B2,x2,L F D' R B L2 F' D,D2 R' U' R B' D2 U,U' B L F L B2 U B2 F' L2 B' U,D R2 D R' F' U2 B U2 F R' D2,38
B2 D F U' B' U F U' F' L F2 L' B R B' F D2 B2 R F',x2,D' F' D B2 F2 L B,D U F' U' R F2 R D' F',D' B U2 F' L2 F U2 B2 L U L' D,U' L U' L F' U' F' U F U L2 U,40
L2 B U' L R' B R2 L' F D L U R2 B2 R' B' D2 B U' R L2 U' D B' U',x2,D2 R B2 L2 B L2 D' U',U F2 U F2 D' B2 U2 B' D,B' R' U2 R U' B U' F' L F U,U2 F2 D L D' B' F2 L U' F L' U B U2,42
L U' B2 R L2 U2 L2 R U2 D' R2 L2 F' L2 F L2 R2 D' R' D U',x2,B D' U R F2 D B,D2 U' R' U B' R D2,F U2 L B D F' D' B' U2 F',U' B' F2 R2 U F' U2 F U' R2 F2 U B,37
R U2 F U' B D2 F2 D2 L2 R' D U' L' D F D' R' U' L' B,x2,L' B U' F D' B L,D' U2 B2 D' B D2 U2,F' L B2 U' L B L' U B2 L' F,B2 U' L' D2 R' B2 R2 D R' B2 D L U,38
L' B2 R B D2 F2 R2 L' D' R B2 F L2 F2 U F R D2 R' F' L2 D U2 B,x2,F' U B' R2 F2 R' B R,F' U' L' U F D' B D,L D2 B U B' U' B' D2 L',R2 B2 D R D R' D2 B2 R2 U2 F L' F' U2,39
U2 D2 L D' F' U F B2 U F' R D' R U L' U2 B D F R' D' L R' U2 L2,x2,B' R D B L B2 U' F',D2 R2 U' R2 B' D2 U,F' L2 F2 U' L2 F' U2 F U' L F' U',R2 B' R' D B D2 B' D' R D2 B D R2,40
F B L2 B' L' F2 U F D' U' R' B2 F' D' L B2 L F2 B2 R2 F2,x2,L' R' D' L' R' B' R,D2 B' U L U2 L' U B2 D2,L U' L' B' U' B F U2 L U2 F' U,L' U F' U L' B2 D R D' B2 U F' U L2,42
L' B2 U2 R2 B2 U2 R2 D F2 U B' L2 F R F B2 L F R F',x2,B' D2 R2 B' R D,U2 F2 D2 B' D2 U2 F2,L U' R' F' L2 B' U2 F2 U2 B L R,D2 R B R B' R' U2 L' B' L B U2 R' D2,39
F' D' L2 U R2 L2 D' L2 U' D' B L2 R2 U B D2 R B F D F B L F',x2,F' L' B' F' L' U B2 R2,F2 L' D' L B' D F2,L2 B' U' R' U F' R B F U' F' L2,R D B2 D2 R B2 D2 B2 R' D R',38
F L' F D' L2 R B L' D' B' U2 R B2 U2 B2 R2 U F' L2 B' R2 L F2 L' B,x2,D' R' F' D2 L U R D',L' U L U' L D' U B' D,B L F2 L' B' R U2 R',B U' F2 R' U2 R F2 L' B2 L U B',37
U2 R F' R2 D U' B U' F' L' D' F2 L2 B2 R' U F U' R2 D2 B2 R' D' B' L,x2,L' B2 F2 U L D2 F U,B' U B D' B' U B2 D U2,R2 F L2 D U' F2 D' L U F' R2,F' U2 B' L' B L' B' L2 U B U2 F U',41
U2 L2 D R L2 F B U' R' U' D' R2 F D' U L U' R L B' U2 D2 R' L' B,x2,U F' R' F L' U B2 F,D' B' D' U2 B D B2 D U2,U2 F' L2 F U' B F' L2 B' F U,U2 L2 F L' F2 D' B D F D' B' D L' U2,42
R D' U' L R F' D F' U2 B' L' U' R' D' L' B R' L2 U F' L2 U2,x2,B2 U F D L F2 D F' L2,D2 F R2 D' R D R2 F' D2,L2 F' U F2 U' F L' U2 L',D2 R B' R2 B' R2 B R D' R2 D',38
B2 F' U2 L' R2 F B2 L R2 B2 U' D2 L D2 B F2 D2 R U F' D2 R' B2 U' B,x2,B2 U2 L' D F' D B2,U2 F D' B2 D L F' U2,F U2 B' U B L2 U2 F' U',D B' D2 B F' U' B U R2 F D R2 D R2,38
U2 B D R L F' U R U2 D B D2 R2 B R2 L F' B R L F' L' F' R,x2,F2 U' R' B2 L' D U' B F',D2 B U B D2 B' U' B,B F D' B2 U R U' B2 D B' F',U2 L R' F' U' B2 U' F U B2 U F' L' R,42
D' F D2 R2 U2 R B' U2 F R D' U2 F' B2 U2 F' U' F D' F U' R',x2,U L' D R' U2 B D' U,D F' R D B D' F' D' F2,L2 U' L' U2 B L2 F' L' F L2 B',B R2 B' R2 B2 U2 L2 F2 L' F' L' U2 B2,41
B D' L D R' D' B D' U R' U' B2 L B' F' D' F' B' D R2 U L F U R,x2,R B' D F2 U F' D2 L,D2 U' R' B2 R' U R2 D2,L F' U2 L2 U' L2 U L2 U' F L',R' D R' B2 R' B2 R2 B D B' D' R' D' R2,41
F' D2 B' F2 D R U' B2 U2 R2 L2 B U' F' B D2 F2 B L R,x2,F' U2 B R D L2 D2 L',R F2 D F2 R' B R D' R',L' D' R' F2 L2 D2 R2 B' L' R' F2 D,L2 R' F' L' R F U2 L' U2 L F U' F2 U L',44
R2 F' U2 B2 L' F' B' D U2 R2 B F' R2 D B U' L' U D F2,x2,U R' B R2 D' B2 F' U2,D' B D' B' U2 B2 D2 U2,L' R' D F D' L R' B2 D' B2 R2,F2 U2 L U' L' U2 B2 R B R' B U F2,40
F' L' D B' U F L2 B L F2 R' L' F L2 B U2 F B2 L2 D,x2,B R F' L' F' D F' L',L' D' L B2 D,L2 F2 U2 R B U2 B' R' F2 U L2,L' D2 B R B' R B R B' R2 D2 L,36
L' R' D' U' B F' L2 U2 B F U2 L2 F' D L2 D' R F' L' D2 R,x2,F L B2 F2 D' B R2 D L',B2 U' L U2 L' U B2 U2,L U' L2 D' U2 L D R' F2 R,F2 D' U L U L' D U' F2 U2 B' U' B U2,41
L D2 R D' L' U2 F' U' D2 B' L2 F' L R F' R L' F2 L2 B' U F' R' F' B,x2,L' D2 F' L' D' B U2 R2,L D2 B' U' B2 D2 L U2 L2,B' F U' B U F2 U2 L U2 F,U' B2 L U R U' L2 D' L D' U R D R2,41
U2 D R' D R2 F' U' D L' D F2 L' U' R' U B' R2 U B R' D2 F' B' L' U',x2,B' L' U' F2 R2 B D' B,D2 B2 L U L' D B' D,U' F U2 B' U' B L2 U2 F' U,U2 F L' F' U L B L2 F L' F' L2 B' U,40
U F2 R' L' F2 U2 B2 L' R2 D2 B2 D' R U' B' U' R' D2 L2 U' F' R' F' L2,x2,F2 U' L R D2 B' L U',R F2 D F2 R' B R D' R',D B L' R2 D' L R2 B' D',R U2 L' D2 L D' L' D2 L U2 R D' R2,39
D R2 D2 F' U2 B2 D' B' R' B' F U2 R2 D2 F' B L D2 L U B' F D,x2,F R2 B L' B' L2 R,D' L B2 U L' B' D,B R D' L' F2 D F2 L D R' B',R2 F D2 B2 F' U2 F2 L2 D2 U B U' F2 U2,39
F B D R' L' D U' R' F2 B' R' B2 L' D2 L F' U' D' L2 U2 R2 L2 D,x2,U R B L F2 D L2 F U,F R' F R D R' F2 D',R B' L R2 B' L2 F L B R,D2 U' R2 D B D' B2 R2 D2 U' L U' F' L' U',42
D B2 D U L2 B' U2 R D' U' F2 B D' L' R D B2 F2 U R D',x2,F D' R' F U F' D' R2,F2 D2 U' B2 U' B D2 U2 F2,R' F' L D2 R' B R D2 R U' L',U' L2 U' F L F L2 U L' D U R' D R D2,43
D' U L' R2 B F2 R' L2 U' B U2 L2 R' F' B2 R D R D2 F L' U R,x2,D' R D2 L' U' B' R2 D',D' B L2 D' B' D B D L2,L D2 B2 R B R' B D2 U L',L' R2 D B D B2 L B L2 D2 R2 D' L D L,42
