scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,L' R2 B2 D' R',R F2 U2 F L2 U R',D' R2 B L B' R2 D,R B R' D' L2 F2 D B' R' B R2 F2 U B',B' L2 R2 U' F2 U' L' R B U2 L' R D B,47
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,B' L2 D' F',R D2 U2 L D2 R2,R U' R2 U R2 U' R,D' F' D2 R F' U2 R' F' L F' L' D',D R' F' D' U L F D' L' D U' F,41
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,U L' D B L2,L2 B2 R B2 D' L' D F',D B' F' R' B D' F2 U F',L2 R' U' R2 U2 L B F' L F' L' B' L,R' D2 R D' F' D' L' U' R F U F' L,48
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,D2 L B' F,U2 L D' B' D R U,B2 D2 F L2 F L D2 B' U' B' R,R D2 L B' R D B2 L2 U2 F2 L' B L2 D,F2 D' L' R2 F L R' D' R' D F2,47
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,F2 D' R',F L' B' U F2 U2 B,B' R2 B2 L U2 L' B' R' U,L F' R' D B2 D' B' F D' B D2 B D2 L',F U' R2 U R F U' B2 D2 B2 U R' F2,46
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,F D F2 R,F2 L' F L F,R2 D F' L F L' D' R2,F R B R2 B' D2 B2 R B R' B2 D F R2 D2,B' L' R' F' U' R U L R D B R',44
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,B' D L',R U L F2 U2 L' R',R2 F' R D2 U' R D2 U2 R,F' U' R2 D B2 U2 F' U2 R' B' R' F2 D' L2,B2 D' L' D L B2 D R D' R',43
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,R D2 U2,U F' L D R D' U',D' R2 U' R U' L2 U R D' L2,L2 D' L2 F L' U F L' D2 R' D' U2 L2 R',D2 B2 U' B F' L B2 R2 B L B' F U' B',48
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,F L D' R',U2 L F L' U,B2 F D' B2 D F U F2 D',L' B L' U L D' B' U' B U' L D B' L,F U L D' R2 D U' B' F' L D' L' B',45
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,D B L B F,B2 R B L F L' B,B L2 U F' L' B' R2 D F D',D' B' D U' L2 D F' R2 B' R2 F U B' D',D U2 B' U' R' B' L' B R D L D' U',49
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,F' L' D B L,B D U B' R U R2 F',D' R' B L B' R D,U F' R2 F' D' B U2 B' D F2 U',U' R2 D2 F D B F' R' B' D2 R2 U,43
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,D F,B' F R F' U R' B U2,D' B' L2 B D R F2 R',B D2 U' L' U B2 F' D B' D' R2 B2 F,R' D F' D' U L D' F L' D U' F,43
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,F2 L' F R2 B,R U' B2 R' B' U' B',B2 U2 F2 D' R' U F2 D' L U,B2 R2 B D2 B' R' U B' L2 B U' R' B2,B' L' R' F' U' R U L R D B R',47
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,U' R F' D2,B2 R2 B F' U' B F,F2 U' B2 R' F R F D B2,F2 L U F2 U L D R B' F2 U2 B' D' F,R F2 D' L R' B D2 R' B' L' R D,46
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,F2 D2 L2,R D U2 B' D' R U,D' R2 U' R U' L2 U R D' L2,L' F R U' R U2 L D' F' D R' F',B R2 B' F R F2 D2 F2 R D2 F,43
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,B2 R' B L2,L R' B' U' F' R B,L2 U' F' U2 R2 D2 R' B' D2 R2 U',L R' B' D' R2 D' R' D2 R D2 B L',B U F2 R2 F2 U B F' U2 B2 D2 F',46
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,L2 U' R,B' D F R2 F' D' U B,D2 F2 R' U2 R' U2 R F2 D2,D' L2 R U B R' B' R2 U' B2 R' U L2,F' R' D' U F D U' B' F' D B F' R' F',47
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,L D R2,R B' L D' L' D' B F2 L,R U' F' R U F2 R F2 R2,D' F D' B2 L2 R2 F' U2 B' U F L2 B2 D2,L' D' L D' B R F L D L' D F' R' B',49
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,D F R D,U' B' R U2 F' U' B F,F' D U2 B' F2 R B R D',D' U2 L2 D R2 F' L' F L2 U' L2 U' L2 R2 U2,F' D' U L' U' L F' D U' R F' U F2,49
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,D' B' L D',B' U' R' D2 F2 D2 B U,R2 B L B' U' R' F' R',B U2 R' F' L' U2 B' L2 B L R B2 U B' L,L2 U' L2 B2 R2 D' R2 B2,43
R D L2 F2 D2 U F D B' L R2 U2 B' U2 L F' B2 R' D R',x2,L' R D' U2,L2 U L' U' F' L2,R D2 R U2 R2 D2 B2 L' B2,F2 D F' L F D2 L' F R U2 R' D',L2 F U2 R' D' U F D U F' L2,42
R' F2 L B2 D' L2 B2 R' L U D' B U D R2 U' F' B R' B R' F2 R',x2,B' D' L' B2 D',L U L' U2 R' U,F D2 R' D2 U' F U R F2,D2 L B D2 R' D2 R B' L' D F2 D,L2 B2 R2 F2 L' R' U L2 U' L R' B D2 B,46
B L R2 F' D' L' D' U' B D' U L D L B D2 R' F R2 L U' B R',x2,D' B' R B',F L F2 L2 D F D',R D' R' F U' F' R D R',D2 L2 D' R' U' R2 D R2 B L2 R D2,D' L B' L2 R2 F D2 L R' B2 R' D,44
L' D F' U2 L' D F2 B' R' D U B2 U D L2 B2 R2 F B' L' D R',x2,L2 D B,F L B' U2 F2 U B L,L2 D2 U' L U B' L2 D L' D,L' F2 R U F' U2 L' U B' L2 F R F2 D2,F2 U' B' D' B F' R F U F2,45
