scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,B U2 F U' R2 F D2 U' B,B2 L B L B2 L2 F L' F2 D2 B2 F D2,R D' R U' L R2 B R' B L' U R D',,35
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,F' D U' L D2 R' B' U F,B2 D' U' R F L' R' U R' B2 L R D,U B D F L' F' D' B' U' L,,32
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,L' D2 B U B' D F U2,D' B U' L U L2 D B2 R F2 D2 R' B2,F' D F' D U' R B2 U' L U B2 D2 R U,,35
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,U L2 D2 U L2 B D' F R2,L' F' R' B F2 U' L' U2 F L' B' L F2,F U2 F2 D2 R2 B' R2 B2 R2 D2 F' U2 F2 L2,,36
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,D' B2 L' R2 B' U' B' F D',R' B2 F' D U2 R D' U2 L2 F L2 B2 R,D R2 B' D2 B U2 B' L2 B U2 F' D,L' F' L B F D2 F2 D' F D F D2 B',47
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,D' B L R D R' F' D2 R,U2 R2 D U' R' B2 R' U' B D' R2 F' R2,D2 F D2 R' D L B D' B' R D L' D',L' F' L B F D2 F2 D' F D F D2 B',48
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,D R2 B L R2 B2 L' U' R',L2 D2 R F D R2 B2 U2 B2 L B2 L U2 R B,D L D L2 U L' U B R2 B U2 L2 F,,37
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,B' R' F2 D2 U' L F U2,D2 R' F' L2 U' L' D F' U' R2 D' R2 B' R' D2,U2 R2 B' R B' L' F2 L' D2 B2 R' F' R' F',,37
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,R F2 R2 D' B U2 F2 L2,B D L2 B2 D2 B2 L' D' B D' L2 B' D' L' B',D' R F R' D' F' D R2 F' R2 F2 R D R',,37
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,D2 L' U' F L' B2 U2 L R2,L R' B2 R' U2 F L2 R D L' D' R B',F2 D2 U' B U R U' R2 B' U R' D' R F2 D',L' F' L B F D2 F2 D' F D F D2 B',50
U D' R F D L F' B U' L' D' F' D' F' B D' B' F R2 D' B2 U',x2,F U2 R B2 L' D B L R2,R D R D2 L2 F2 D' F2 R2 U' B D2 U' B2,D' U L' U B U2 R2 U L U' R2 D,,35
F2 B2 R F2 B2 D' B L U' R D2 L2 U2 D L2 R2 B' L2 D' L2 B',x2,U2 B F2 D B L' U' F' D',L B F' L B L' B' F D2 B' F L' F' L2,U' F L' F2 L D2 R D' F' D R2 D2 U F2,,37
D' R' F U' B' F' D' B2 D' U R2 D2 L F D B2 L' R F' L2 R2 U F,x2,L F' R' D L' R2 B2 D2 F2,R2 U L2 F' L' R D L D L' B' R F2 D',L R2 D2 R2 D' L' F2 D R F2 D R2 D R2,,37
R2 F U L2 U' R U' B U2 B' D L' R2 U2 L B' F2 D' F2 L',x2,D R' F R2 U2 R' B U2 F2,F' D2 F L2 R' U R U B2 D' B' U' L',F D' L2 U' R' U' R B' U2 L' D L' F2,L' F' L B F D2 F2 D' F D F D2 B',48
R2 B F U R' U' L R U2 B' R U2 R' L' U R U' D2 B F' L' B2 F U' R,x2,U2 R D L' R2 U2 B' R' D2,D L R' F U' B' U2 F' L U R D2 L D,D F U' F' D2 F L2 D' R' D L2 U F' D,,37
U' R F2 R2 B F2 D' U' F2 U B D' B2 L' D2 L' F' R2 D' L D' F,x2,U L2 D2 B2 L' D' L R U2,D2 L2 B U' F' D2 L F D B' U2 B D U,F' L U' B2 U L' F2 L D' R2 D L' F',,36
D' R' L' U2 D2 L2 R2 B' F' U2 B2 F' L D' B' U L R2 F L D2 L2 D F R,x2,R F2 L2 U L2 B2 L B R2,B2 D2 B2 D2 B D2 L2 B' D' B2 D' B' L2,U2 R F R F2 U2 B L B' U2 F R2 U2,L' F' L B F D2 F2 D' F D F D2 B',48
L2 F' B U' D R U F R2 L D' B D' U2 F' U' R2 U' R' B F',x2,F R' F' R2 D' F' R' U' B,R D' L D U2 B2 F' L' D2 U B2 R2 D,R U F' D' F U' F2 R' D R D F2 R',,35
F L B' U2 L B R F' B2 U F2 R B L' U F2 B' D2 B U' D F' L' F2,x2,B2 F' D' L' D' B2 L B R2 U,B2 D2 R F2 R' B D L2 B2 R' U2 L2 R B,D2 U2 B' D B D2 U2 F' D' F,L' F' L B F D2 F2 D' F D F D2 B',47
B L U L2 U R2 F' L2 R' U' R D B R' B' U B F2 R2 U' R',x2,F' L U R' U L' F2 L2,F D' L2 D R' B' D L R' U B' F' R D R,F' R2 U' B2 D B' U2 L F U B' U2 F R',,37
R' U2 F2 B' R' B F' D B' F' U' L2 R' U R2 L U2 B' L U2,x2,R' F R' D B2 F' D L F2,B' L2 R' B2 U L2 B U' R' F2 U' F' R2,B D' L D' L' D2 B' D L D' L' D',L' F' L B F D2 F2 D' F D F D2 B',47
D2 F D U' R B R' D U' R' F B U2 F' B' R' U2 D B L2 B2 F' D',x2,R D' B2 F' L' B' D' F,L R2 U R' F R2 U B2 L2 B R B L',F2 R' B F' U F' U' B' F R F',,32
B F' L' U2 F' U2 R2 L' D B R F' B' R U' D R' U' B2 D L F2 D R,x2,F2 R D F2 L B' U,B R F' R' D R2 D2 B D L2 B' D R2 B',B L U B F' L2 B' F U L' B',L' F' L B F D2 F2 D' F D F D2 B',45
R2 F2 D' B2 U L' U D' R2 F' R' D2 F2 L D2 U' L R' U B',x2,F' R' U' L' R' U' B L' F2,D L U' L' U L' B' R D2 L R' B' D',D2 F D2 R' D L B D' B' R D L' D',,35
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,R B' D' R' D R' U',B2 R F2 U L' U' R' B2 D' U B' U' B D,D' R F' R U2 B D' L D B' U2 F' R2 D,,35
L R2 D' U F' R' L2 D' F2 U2 B2 U B' D U' L' B U B' U' L' D2 U2 B U,x2,R2 F R U' B2 R' F U L,F L D' F L2 D R2 U' L' U R' U' R' F,R F' L' U B2 D' B' D2 B' U' F L' R',L' F' L B F D2 F2 D' F D F D2 B',49
D2 R2 U2 L' B D2 B' F L' D' B2 R U L2 U' F2 L2 R D2 F L' U B L',x2,U2 F R2 U F' L2 B' D,D L2 R2 F U' F2 R' D2 L F2 R F2 U R2,F' R B2 L2 U' L' U L' B2 R D' R2 F,L' F' L B F D2 F2 D' F D F D2 B',48
