scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D' U' L U2 B' D F' U R' L2 F D' R' U R2 U2 B' F U L' U,x2,B' L' B2 L F' U',D L2 D L' U' L' D' U L' D' L2,L' D2 L R' B' F' D2 F R B D' B' D',L' F' L' R U L U' L R' F,F D' R2 D F' L2 F D' R2 D F' L2,52
F' B' R' U D2 B2 U F' L' F' B2 L' F' R2 U' L2 R2 F L' U R L F' D',x2,F2 U' L B' F' U2,L' R' F2 D' B' D B F2 L' R,R2 B2 F2 R B2 F D2 R' B' R D2 F R2,D' F L R' D' R' D' L' R F R D,,41
D F' U R2 F2 D' B D' F D B D' L' R' U2 B U' D2 F' B D L2 U,x2,B' D' R' D2 L2 F,L' U R' B2 L B' R2 U' L' R' U',U2 B2 F R' B R2 B2 F L F' D' B' F',L' F2 L D' U B' L2 B D U',L2 F D' R2 D F' L2 F D' R2 D F',52
U' R' D2 R2 F' R2 D F' U2 R' D2 B2 F L F' R U D2 R2 F2 U,x2,F U' R D2 L2 F D,B' L B L2 U B F D2 B' D F' U',F' D L' D' L2 D2 R U L' F R' F2 D',D2 F2 L' D B D' F2 D B' D L B2 R' B2,,46
R2 U' F2 U' D B L' U F U R' D' R2 L2 F2 B' D F' U F D2 L' U',x2,U B' L U F R,B' R' B L2 D' R' D U B' U' B2 R,R' D2 U2 B2 U L D' U B' D' F2 R,F' D2 B2 L R' U' R' U' B2 D2 L2 R F' L,L2 F D' R2 D F' L2 F D' R2 D F',56
U2 L2 R' F R B L F2 L2 F' L2 B R2 F2 R F2 B2 D' U L B,x2,D L F' U B2,B R' U2 B R' F2 R B2 F' R2 D' F',B D' F' D2 F U L2 D U' F2 L D2 L' B',D' B U' R' B' R2 B U R B' D2 F2 D',F D' R2 D F' L2 F D' R2 D F' L2,56
U D' F' B L2 B' L2 R2 D F L' U' F2 U' R L F' R2 D R2 F' D B2 R' U,x2,L' B2 U' F' D2 B' U2,L U' L D L D' U2 R2 B' R2 U',L' F' R2 U' B' F R D2 B L,D' F L R' D2 L' R F D,,37
F' B R' D2 F' U' D B' F2 R2 L F2 D2 B U2 R' B' U' R' F2 R' B2,x2,D2 L B' D' U B',U' L2 B' L' F2 L B L2 F2 U L,B L F D B' F L' B F2 L' B',D2 B R B' D2 U L' U' F' U L U',F D' R2 D F' L2 F D' R2 D F' L2,52
L U' R U R2 U2 R2 F' B U B D2 R2 U' L F2 B U L2 B',x2,L' B2 F L F2 U',B2 L' U2 R B R' F' U' L2 F L' B2,B' F2 D B U' B' L' B L D' U B F2,D' U' B D2 L2 D2 B D U B2,L2 F D' R2 D F' L2 F D' R2 D F',53
R B2 R2 L' U B' L R U' R' U L U' D' F2 L R' B F R U' B2 F2 U',x2,U2 L2 R B' D F',U B R' D' L2 D B' U' F D F,L' B2 F D' B' F' L B' R' D2 L D2 R,B2 U' B U' L' U2 B L' D F L F' D',,43
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,D B D U',U L' F D F2 L' D' F' D2 F2,U F2 L' F R' F R F' L B D' B' F2 U',B2 D' U' B U2 R2 U2 B D U,F D' R2 D F' L2 F D' R2 D F' L2,50
