scramble,orientation,step_0,step_1,step_2,total_moves
L2 D' U F' L' R2 F' L R' F' L' U F' U2 D R L U D F2 U2 D2,x2,D F2 R' U2 F' D' R' B2 F',U B2 L U' L D F R U' L2 R' D',U' R B F' U2 B' F R U,30
F2 D2 F2 D2 R2 F2 B L' R' B R U F2 L F2 L' F L' R B D' B U2 R,x2,U2 F D' U B L2 U' R' D2,B2 F' D L' R U2 L' F L2 R' F2 D' B2 F,L' D' U B R' B' D U' L B,33
B' L2 B2 R' L' B D2 U B2 U2 F2 L2 D' R L2 B' D' B' D2 L' B F' D2 U' B',x2,L F' L B' R D B L2 D' L,L2 F U B U2 F' U' B2 D' U R D U L2,D' U F R F' D U' R B' R',34
D' U2 F' L F2 L' U2 B' R' U L U' D R' B D' U' B2 R F,x2,U F' D2 U' F' D' F2 L F' U2,R' B L' B' U' F' L' F R B L' U B2 U',L U' L' D' B2 U B U B' U2 B2 D U,37
B R2 F2 R2 F' R2 U2 R L U2 B D2 L' D2 U' B R2 B' F' U2 L2 R D,x2,B' D R' B2 U2 R B' F L' D' U',L' U R' B' R U R U2 R' B U' R B L,U B D' B F' R B' R' B' F R D U' B',39
D2 U F' L D2 R L' F' B D R2 F2 R2 F' B' L D2 R' B' F2 U' B' L U2,x2,L D U L2 F L' B R' B,U B L D' U2 F2 R' F' U F' D U2 B' U2,U F D F' R' D' U' L' D' L B D,35
R' F R B' F D2 L' B R' B2 L2 B U' B F U' R F2 U2 B2 L2 R',x2,D' L2 R F' D' R U L2 R',F2 D' B' U2 F2 U2 B2 U' R2 D2 B' D B L' U,R' B U' B' U' F2 D' L' F' D F' U2,36
L2 D L' F' B D' R2 F2 D2 R' L' D2 U' R2 L F' L U L D B,x2,U L' B' F2 U2 L D2 R' U' F2,D2 F U F2 D2 L' B' U2 B L2 D' U' B R2 D,R B' F D B2 D' B F' R B2 R2,36
L2 B' D B L' B L D L D B' L2 U L2 D2 U' L' U' B2 U D2 B' F2 D',x2,L U F' D R2 B U F2 D2,L B U L' F2 D2 R' D B D2 B2 R2 U R2 U' F2,D2 L' R' D L2 B2 L2 D L R,35
L D2 F2 U' R F' B' R L2 F2 U2 R2 L2 F B U' B D' L' F' R2 F' U R F,x2,B R B' R' U2 B2 R2 F U L,U2 B' L2 U L' U' B' D2 R2 D2 B2 L' B U2 L' B2,L2 D2 U2 F D' U L' F2 L' D' U B,38
