scramble,orientation,step_0,step_1,step_2,total_moves
D' U2 B2 L2 B L2 B F' R L' U F2 B2 L2 U L U L' R' B2 R' D2,x2,L2 U F L' B D' R2,D2 L U R2 U2 L2 R2 D' L F2 D U F2,R B L U' F' D' U L D L' B' R',32
B2 F2 L2 U2 L' U' R2 U' F2 L F' R2 F' B L2 U L' D2 B2 L2 D',x2,R' U L' B' U F2,B' R F2 R D L2 D' U2 R2 D B D L,R F' R F2 L' F L U B F' L' B' F' R2,33
B F R2 B2 U F B2 L' U D2 L' U R D2 R' U2 D' F B2 D2 B L' F' R2 L2,x2,B U' B U2 L2,F2 L2 U2 F U2 F D' L2 F2 D' L D L,L U' L' D R' D' B D B L B2 R U L',32
L2 D L F B2 D B2 U F' L' U2 L' F R2 F2 R2 D' L2 U' R L' U R F2,x2,R' F2 U2 R' B,L D R2 D' B' U2 B2 L' B' D R2,R F' U' R2 F' U2 F' D' F2 U2 F D R,29
L' F' L B2 R2 F' D2 R' D' B2 L F L' U D L' D2 L F R' D,x2,F R B U' L,U2 R2 B' D2 L R2 D R' B' D' L' R U2,F' D F D L' R' U' L' U B' L2 R D2,31
B2 R' U' L F U' R U' L' B' L' R F2 B' R U' D L' B' R L D' L',x2,F U' B2 L2 B U2,L' D F' U2 R U L D2 U F L B2 L2,L R2 U2 L2 U F' L' U' F2 L' U F U L2 R2,34
L' U D2 R' L' F R2 F R2 F' D2 L2 D2 U2 L2 F2 U' B2 R' L' D' F2 U',x2,B' R D2 L U' F',R' U2 F2 U' L2 D2 U' B D' F' D' F' R,F U2 B F U R2 U2 R' U2 R' F' U' B' U2 F',34
F2 D2 L R B' F R2 F' B D2 U' L B' F' U' R2 B R2 F' B2 L',x2,R U' L' F U' L2,L' F' L' F U' B2 L B2 L' U B2 L',D L2 F' R' B2 D2 R F L2 D2 L' D B D B',33
F R B2 L' B2 L' D' B2 U2 F' L' U R' L F B2 D' L B' L2 B2 D2 U R F',x2,B' D F2 U' F',U2 L R2 D2 U L' R2 U2 B D' L B' D,L R2 U' R D2 R' B' L2 B' L' U L' R D2 R,33
U2 D L' R2 U' R D2 F2 D' R2 D2 R2 U' R D' R' B R2 D F B D',x2,F L' D B2 F' R2,U2 B' U2 L B U L2 D2 L B2 U' B2 D,B D2 F' D2 F L' D F2 D B2 D' F D B F,34
