scramble,orientation,step_0,step_1,step_2,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B D' B' F R2 F2 L R F,L2 F D' L' U' L' U2 F' L2 D L2 U F U',L2 U' B2 D' U2 B L' B L' D' F2 D2 U' F2,37
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F R' D2 R' U F2 D' B F',F2 D B' L2 R2 B2 R2 F' L D2 L B' D' F,B' U B2 L D' L' D B' D' B' L U' B D,37
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B' R' D L2 U2 R2 U B R',F U R U' F2 R' B' L' R U2 F' U2 L B F,F2 D2 F R F' R' D2 F2 U F' D F D' U',38
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,L2 F R B2 D L2 F' U2 B2,R2 B2 R2 B' U R2 B D L2 F D2 U2 F' L' U',F' L B F D2 F2 D' F D F D2 B' L',37
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,R F' L R F U2 F D R',D F' D' F' U2 R' B' D' U2 F2 L' B L B L',L2 U' B2 D' U2 B L' B L' D' F2 D2 U' F2,38
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D' F2 D2 R2 F L' R B F,D F2 U' F2 D B' L' B' R2 B' U2 B D' F R2 D',L B' L F' L2 U' L U B L2 F L2,37
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,L' R2 U' F D F2 R B R2,L' B2 L2 R D B2 R' U L U B2 L B2 L2 U,F R' F L' F2 D' F D R F2 L F2,36
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,R F' D2 F2 L' B' L' U' B' F,R' D2 B' D2 R U' L' D U B' D B' D' B D',F2 R2 B' D' B D R2 F2 L R2 D L' D' R2,39
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D2 B2 F' L R' B' F' R2 U,R' D2 R D' R2 B' L D B2 D' B' U B' L' D' R2,B U2 B U' B' U2 R2 D' F' D R2 U B',38
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,R U' B' R' D B' L F' R',F' L D B' F2 U B D' U' L B D L' B' F2 L',L2 F' L2 B' U' L' U L2 F L' B L',37
