scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B' R2 B' L U' F2,D' B' U R2 U R B U2 B2 U2 B R2 D,B2 D' F2 R U F D' F L2 D' L' D' B',,32
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B' F' L D U L',B F2 U2 R' U F D' R2 B2 D' R' B' L',R2 B' R D' F D' F' D2 B' R' B R B2,B' D2 F2 L' U2 F2 D2 R' B',41
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,L2 F' D L' D' B D',F' U' B L2 B2 F U2 F' U2 L' B2 F,U R' U' B R' B2 F R' B2 R B' F' R,F' L' B' U B L F R U' R',42
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,U' B' D L2 B2 F',L2 U' B' F' R D' L' B R' F D2 F2 D2 L2,B F' U2 B2 R' U' R B2 U B2 U B' F,U' L U2 L2 D' U' B' U B D L2 U' L',46
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,U' L2 B' D2 L U' F',B2 L B' D' F' U2 F D L' U',D L B2 D F U L U2 L' U L' U' F' D2,B' D2 F2 L' U2 F2 D2 R' B',40
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,L R2 D2 L' B' D,D U2 L' D' B' U2 L2 D' B D' R2 D2 L' U,F2 L R F' D F L2 U B' U' R' B' L F2,F2 R B' F D B2 L2 B2 D' B F' R' F2 U2,48
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F U L B D' B',U' R2 B' F L' F L R D R B U2 F',R' B2 R' U R U' R B R' B R,R U R' F' L' B' U' B L F,40
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L D F2 L2 R',U F2 L' D' U' B L' D F2 D R2 D',R2 U2 F' U2 F' L2 F L2 F R2 B2,B L B2 D2 F2 R F2 D2 B,37
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D' B2 L' D2 L2,U2 B' F2 U' L2 B U B2 L' D2 B2 D2 F2,F' U' L' U R B R' B U' B' U L F U',R B' R' B' R2 F D B D' B' F' R2 B2,45
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,F2 D' L' F R',F U2 L' F D' L R2 U2 B D F2 L2 F U',R' B2 D' R B' R2 B D R B2 R D' R' D,R B' R' B' R2 F D B D' B' F' R2 B2,46
