scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,U' F2 U2 F2,U L2 F' L' U R2 U' B' D' F L U',D F' R' B' F D B D',L D B F2 D B' F L' F D' L',D' F L' F' D F L F' D L' D L D',48
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U R2 F L' U,B F2 R D2 R2 B' R F D F,U2 B' U B2 U' B2 U' F' L' F U',U2 B2 R D L R' B' L' B2 U2,D2 F' R2 D2 F' U' F' U' L2 B2 U' B U' F',50
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,R' U' R F D',F' L B2 F L' B' D' U2 B' D L,U2 L' D B2 U' L2 D2 U' R' F2 R,D L2 F2 L F L' F2 L D' L,B2 U B U' B L2 D L2 B D B' D',49
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U2 F' D,R' F D2 L' B D B2 L2 B2 R2 B',R B U2 F2 R D R' D' F2 U2 R' B',B U2 L B L' R D' R' U2 B',B2 U B2 R D2 R U2 L' F2 D L U2 R2 U',50
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B U' L F2 D2,F' L2 D' R' F' D' U B2 D2 B' F2 U',U2 R2 F L' D' F' R' D B D R' U2,F' D2 L' B2 U2 F2 R' U2 B2 F,D2 F' R2 D2 F' U' F' U' L2 B2 U' B U' F',53
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,U',L' U L2 F' U R U' B' D' F U',B' F U R2 D' F U F2 D U2 F',B' U' B F' L B' L B' F U' B2,L2 D2 L B R2 F' R' F D' R' B' D' B' L B,49
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,R D' B2 U' B' R2,F R F2 D2 R' B F' D' B' F2 D L,R2 U' R2 B2 D' B2 R2 D' R2 U,L U L' B' L2 B U' B2 U2 B U2 B L2,D2 R' B R D' R' B' R D' B D' B',53
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,U' F2 R',F' D R' F D F2 D B' F2 L' U' B,L B' L U' L' R B R' B L',B2 R' F2 L2 U' L R' F R2 U2 L B2,L2 D2 L B R2 F' R' F D' R' B' D' B' L B,52
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,B2 U2 R2 B' D2,R U' B D' F R D2 B2 R' U F L2,B2 L2 R' F L' R U' L' B2,D L F' D' U L2 D U' F' L' D',L2 D2 L B R2 F' R' F D' R' B' D' B' L B,52
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,L B U F,B F' U2 F' D2 R' U2 L2 B' F2 U' F' U2,F D' R B U' B' D B2 U B2 F',F L2 F' L R' D L2 D L' R F2,B' L' B D B R D F' R F R2 B' L' D2 L2,54
