scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,U' R2 D' B',R U L2 U2 F U' F R',R2 U R2 B' D2 B2 L2 B',D' B U L2 U' L' B' L' U2 L D U,B D' L R' B2 L' R D' B',41
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,F2 U' R D2,L F2 U' F2 R' U L',B' L2 R D L2 R2 B R,D2 R' B2 R B' L2 B L D F2 L' D L F2,B D R' B' D' B2 D R B' D' B2 D,45
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,U' R2 B L',B' R D R2 B L R F',U' F D' F D2 F' D' F' U,B L R' D2 U B' D B' D U' R B' U,D' L D F2 U2 B2 U2 F2 D L' D,45
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,L R' F' D',B2 L2 R' B D2 F R2 B,B' R' D2 F2 D2 R B,R' U' L D' L2 B U F L U F2 D R2 F',B U R2 U B2 L2 B' F' L U2 B2 R' F',46
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B2 D L R2 B,L2 B2 D' B D' R B,L R2 B' F2 R2 B F2 L' U R2,B L B' U' B' F D2 L F' D2 F' D L' D' B,B2 D' L' D L B2 D R D' R',47
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,D' B D',B2 R2 B R U R' U' B,D2 F U L2 U' L2 F' D2,D L2 U F R' B D2 F2 U B U F L2 F R2,F' R2 F D F' D' R2 D F R D' R',46
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,U' L' B2 F' D',F' L B' F2 L' U' L B,D2 R' B' L' R2 D' R' B D',U L U' R B' D R' D' B' D2 L' D' B2 U L',B' D' F L' B2 D2 F2 R' B2 U2 B R F,50
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U' L B U',L' B2 L B R2 U2 B R',B2 D' L2 B D B' L2 D B2,U L2 R2 F' R2 U' R U' L2 U B D L2 D B' R',F' R' B2 L F2 D2 B2 R F2 U2 R F,49
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,U2 B2 F,R F' L U F2 R' F',R' B' R' F R2 B R2 F' R2,R' D B U2 B' U2 R2 F' D2 L2 D L2 U F2 U2 R,F' R' D2 F' R' B U R2 U' B' F R F D,49
U' D2 R2 D' R' F' D' L B F L' R F' R2 B' R' F2 D L' R U' F,x2,D U L B U2,B' F D U2 B R' F' L2,B R B' R' U L' B' L,U2 B2 F2 D' B R' F' D2 L' F' L B R2,D' F' D R' F2 U' B U' L' B' U2 F',46
L F' D2 B D' U2 R' F2 D U2 F R' B2 R' F2 R2 D2 U R U' L2 D2 F2 D2 U,x2,F2 D2 L' F' R,U2 L R2 U F L' U,R2 D R' F R D' U R2,F U F2 U' L' D2 L B U2 L2 D U F' D L,R B F' U' R' U B' F R' D,45
R2 D R F L B' L2 R D U2 F' R D L' U2 B2 R2 F2 U2 L' R2 D' F2 B2 R,x2,L R D' B,L2 F R B' U' B L' R',R2 U R' D2 R U2 R' D2 R',U' R2 B' F L' U F U B R2 U' B2 U' L B,D2 F2 U' R B U R2 U' R' B' U F2,48
U L2 U D' R' D2 U F' D2 L B L B2 L' D L' D R' U2 F2 U' F',x2,R2 D2 L B,F' L B' D B R' F2,D' F D R2 B' D' R2 D B R2,L2 R' U' L U' R F' R' F' U R2 F' U' F' L,,36
L B2 U B' U' L B' R B2 U2 F U' B F2 D2 L' R B L2 D2 R B2,x2,R2 U' L' B F2,B' U L F L' U B,L2 D L2 D B' L2 B D',U2 L' B L' U2 F' D2 L B L B2 F2 U2 R' F',B F2 D' L2 B2 L2 R2 F2 R2 D B' F2,47
R2 B U' B' D L R D2 L U B' U R' F' L' F' U L' R2 B' U B U,x2,R' U L' R2 B,F2 L2 D' L F' D F',F2 U' L2 U' R' U2 L2 F2 U,U' L2 U R D R' B2 U' B' F2 D R2 B2 R D2 F2,L' D' L B R F D F' R' B',47
F2 U F2 D2 L' U' F' B' L D L2 B2 F2 R L D2 B R2 U' D' L U,x2,D B F2,L2 B' U R' D' B R2 U,B' R2 U' R2 D' F2 U R F2 D B,R2 B2 L' B2 U' R D' F' U' B' D2 R' B D' F2 R,D R D2 R' B' D' L' D2 L B,48
U2 B2 R' F2 U2 L2 R U' F2 D2 U2 L' R2 F2 B2 R F2 R' B' R,x2,L2 B2 R' U',R F' D2 B L' D2 U2,D2 R2 U' R D2 F' L' U F2 L,F R B2 U' B' D2 U F U B R2 U F2 D F2 L2,L' F L B D2 F' D' F' D F2 D2 B' F',50
B2 R2 B F R F R' F' U' D2 B' F' L2 R U' B' L2 R' D2 B' U2 F',x2,B2 U F2 L' D',L2 U L U' L' F L',F L2 D' B' U' B D L2 F',D L2 F' R D' R' F2 D' L2 R2 U' F' R' B' F2 D',B U R2 U B2 L2 B' F' L U2 B2 R' F',50
