scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,D' R2 D2 R2 B R' B F2 R2,R D R2 D' B' L' U F L B R U',U2 B2 F' L B' F U' B' U2,B R F' R2 B U2 B' U2 R B' R2 F R2,43
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' U' B2 R B' F2 D2 L,D L U2 F L' D' R' F2 U F U2 R,L F' L' B' F U F U B F' L2,B R F' R2 B U2 B' U2 R B' R2 F R2,44
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B F D' L' U2 R' F' L2,R B2 R F R B2 R F2 L U2 F' R2,L2 U2 F2 L B L2 F2 U' R U' B2 L' R' B' L',,35
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,D' F L B2 R' D2 B L,U2 F2 D' L' B U L2 B2 L U' B' D,L' D' B' U2 B D' U' B U2 B' D2 U F' L F,,35
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B D2 F2 L2 R U' B U,B2 L2 U' F' L' R U L' B D' R',B' L' B' L U' B2 L2 R B R' U' B' L2,R2 F' R2 F D' R2 B R2 B' D2 F D' F',45
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,D2 B' U' R B F',U' F D' B' F R2 U' F' D' R' D2 B2,R2 U F R2 F2 R2 B2 L2 D' B F' R B U' R2,R2 F' R2 F D' R2 B R2 B' D2 F D' F',46
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F U2 R' U2 L B L',B' L2 U L2 B D' U2 F2 L' F2 D U2,B U2 B U R2 F' D' B' F' L2 B R F2 R B',R2 F' R2 F D' R2 B R2 B' D2 F D' F',47
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,R U' R B2 R U' F',B R2 D F L' D L2 F U F2 D,B' U' R' B' D' L2 D2 B' U' L2 D F U' B' F R',B R F' R2 B U2 B' U2 R B' R2 F R2,47
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L' F L' U2 B' D' B2 U,U B2 D' F2 U' L2 R' B D' R F R2,F L U' L2 D2 R' B U R' D' F2 R' D2 B L' D,B R F' R2 B U2 B' U2 R B' R2 F R2,49
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R2 B' U' L2 F2 D L D,U' B' D R' F' D' U B F L' U,R B F2 U' L' U2 L2 U B D' B2 U2 R F2 U R2,B R F' R2 B U2 B' U2 R B' R2 F R2,48
