scramble,orientation,step_0,step_1,step_2,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,R D L' B' R' B2 D B,U F' R2 B' D' F D2 U2 F' R F U2 B U',,22
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,R B2 D' L F U' B L F U',L2 F' L2 B D2 F2 U' B R' B' D U B' F,U B' D' U R U' R' D U' B,34
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,B2 U F R2 B2 F U B2 U' F',U2 L' B' D' F' D R' U F U B R' F R,B' R B F' U2 B' F R B,33
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,D' L' B2 R2 U' F2 D2 B L2,B F D B' L' F2 L2 D' R' D' L' R F D L',F L F L' F2 L2 B F D F' D' B' L2,37
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,L' D' F' D2 L' D B D2 R' D2 U',F L' F D' L' F' L F D R U R' F L F,F2 L' U L F R B U' B' R' F,37
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B2 D' U2 R' F' L' D' L U2 R,B' F' R' U2 F' R F' U' B2 D' B' U2 L' U2 L' F,B' R B F' U2 B' F R B,35
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F2 D' F' R' B2 D' B U2 F' R',B2 R2 B' D2 B R2 D R' B2 F2 D' L2 D L U' F',U B D2 U2 F' U' F D2 U2 B',36
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,R' F2 L2 F' U' B2 U2 L D',D2 F2 U' F' R2 D2 R2 F' U R U2 R' D2 L D,,24
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,F2 D2 U B' U B2 D' L2 R F2,D2 F L2 R2 B' U' L2 U2 L R2 F' L' D2 L2 D F',F' R B U B' R' F' L' U' L F2,37
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,B' R' U' B2 L D2 U' L R' D2,L2 U B2 R2 F' D B R2 B' R' F' D2 R2 B2 U L2,,26
