scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D' U' L U2 B' D F' U R' L2 F D' R' U R2 U2 B' F U L' U,x2,D' F' U' B2 F',B' D' L' D L' B L2 F,F2 U' L' U2 L' D' R' D L U' L F2,B2 D' F L F L' F2 D B2 L D' F D L',39
F' B' R' U D2 B2 U F' L' F' B2 L' F' R2 U' L2 R2 F L' U R L F' D',x2,R' B' L D' F' L2 U2,F R2 D2 U' L D' B2 R' D',D' R F2 L' U' L2 R2 F2 L' D F D' F' U2,U2 F' U' R2 F R F R' F2 R2 F U',42
R2 U' F2 U' D B L' U F U R' D' R2 L2 F2 B' D F' U F D2 L' U',x2,R B' D2 F R U',U B L2 U' L2 R' D R B',U L' B2 L D' R F2 R F2 U2 R' D U,F' D2 U F' D' B L2 B' D F D2 U F,41
R B2 R2 L' U B' L R U' R' U L U' D' F2 L R' B F R U' B2 F2 U',x2,R2 D' L F R2 D,D2 U2 R B' R' D2 U2,D' B2 L D' F D2 R' D U2 L' D R2 U2 R',R' D L B2 D F L' D F R U' F' D U',41
U D' F' B L2 B' L2 R2 D F L' U' F2 U' R L F' R2 D R2 F' D B2 R' U,x2,D B D2 U2 R' B,F' L2 D2 U' F' D2 U L' F,D' L' B R2 B R D B D' U' L R D,R2 B R2 D2 F' R' F L2 F' R F2 L2 D2,41
F' B R' D2 F' U' D B' F2 R2 L F2 D2 B U2 R' B' U' R' F2 R' B2,x2,B D' U' L' F R',L D B2 D2 B2 L2 D' L',L' U' L' U F' D U' F U B D L B' D',F2 D R' B2 L' B' L B' R D' F U' F U,42
L U' R U R2 U2 R2 F' B U B D2 R2 U' L F2 B U L2 B',x2,U' L' D' B' L' U,B U B2 F' L D F' R D',B' D U2 B' D R U R' D U F D2 B D',B R' D2 L' F L D2 R2 B R B' R2 B',42
U' R' D2 R2 F' R2 D F' U2 R' D2 B2 F L F' R U D2 R2 F2 U,x2,D2 R' F2 D',L2 B U' F2 L2 F' U B2,F' R D B' L B2 L2 B' D2 R' F' L' F L F,R2 U R' U R B' R B R' U2 R2,38
D F' U R2 F2 D' B D' F D B D' L' R' U2 B U' D2 F' B D L2 U,x2,R B2 U' R' B,D' B' D2 L D' U L U' F2,D' L F' D' F R2 F2 L2 B' U' L F2 R D R,F' R B L' F2 L2 F2 L B' R U2 R2 F,42
U2 L2 R' F R B L F2 L2 F' L2 B R2 F2 R F2 B2 D' U L B,x2,D2 U' R2,U L U F' U2 L' B,B D2 U' R D2 L' U' B2 F' U L2 F U' B U2,D' U2 F2 L' R U R' U L D U2 R2 U' R2,39
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,L' U F2 R2 U2,D' L D2 U' R2 D' F' U,F2 L' D L D U2 R B2 R' F D2 U2 B' L,D' F' D L' R D2 F' U F D2 L R',39
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B D' F' D' L R,R2 D2 R D' F R B2 U L2,U2 F' U' R2 B2 L' R2 U' L' B' R2 B2 F' R2,R' F' D2 U' L' U L B L' B' D2 F R,42
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,R2 B' L B2 U2,L' B2 F' D' B' L D L,U L2 R D U2 L2 U L R' D L' R F D',U' R' B U2 R' U2 R2 U2 F R B' R2 F' U,41
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,B' R D2 B2 R,L2 F R2 B' F' R2 F,L D2 R' U' B2 U' R2 U' L' F2 U2 R' B2,L R U R' D' R U2 R' D F' U' F U L',39
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,F U B R' B D',D2 L U L' B D2 U2 F' U,B R2 B' F2 R2 D L' F L' D B D2 L2 F,F2 D R' B2 L' B' L B' R D' F U' F U,43
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,B' F' R' D F',U' F' D2 U' B D2 U2,R' D' L' U' L2 R' F' D F L D' L2 R D R,L U' F' L' B' U B2 U L F L' U' B' U,41
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,D2 B L2 F R,U B D2 B U' L' D' L F' D2,B2 D L2 D L F2 R D2 U' R2 B2 U2 R B' L,R D' L R D' B D L R' U L2 D R' F',44
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D2 B' L' B' U2,L' R2 B' R2 F2 R' D2 R,B D' B2 U B2 R B' R D U' F2 R2 F2 R2 B,R' B L U' L' B2 R2 D' R' D R' B R,41
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,D2 F' U' L' D2 F2,D' B R D B2 U2 F' L U2,D' U F2 L2 R B2 D R2 U2 L2 F' D2 U F2 R2,F R U2 L2 U2 F D F' D' U2 L2 U2 F' R',44
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,L2 U' B2 R2 U2,D L D B' D2 B' F,D' U L2 B2 D R B D R' B2 D' B L2 D U',L' B2 D' R B R2 D2 F D F' D2 B L U2,41
F2 D L' U L D L B2 F' D R F D' B2 L D' B F' L2 R B2 L2 F2 D',x2,U' R2 B U F' R2,B2 F' R' D U L' R B,L D F' L F2 R2 D' L2 B2 D R2 D',B' D' B' D2 L2 U' F' U L2 D' B2,37
F2 U2 R' B' U2 D' B' F U' D' R' U2 B2 U B U2 D' F2 U2 L R2 B' D' R' L',x2,F U B2 F D2 U',L' F' L2 F L U' F2 U,L' B2 U' B F' U B' F D' F U F' D L,L R2 U' R' D B2 U' B2 L' B2 L D' U2 L',42
R B' R D F2 U' B' U R F R' D2 R2 L' F R2 F R D' L2 F' U F2,x2,F R2 U' F' D2,L' B' F2 R' D2 U' R,F' L2 B' D' R D' F2 L' F2 L R' B2 L F,L2 D2 L B2 D L U2 L F L D F L2 R,40
U D2 R2 B2 R2 D B F2 L2 F2 D' R' F R U2 F2 D' U2 R U L F L' F' L,x2,F' R' F2 D F' U',F' D' R2 D B2 U L2 F,L' B R' D F' L F D L' D2 R B' L,U R B R B2 D2 F L F' D2 B R2 U',40
F2 D2 F' L D F2 B D R2 D F R' D F L2 R' F' B' R2 F2 U' F' D R,x2,B R' D' B2,R' D R B' R' D' U R,F' L2 F L D' L U' L' U2 B' D' U' F2 D2 B',U F' U F R U2 L U' R' U L' U,39
L U L2 F' B R2 L D2 L B2 L2 B F U2 R' B2 R2 D' B' U' B2 D2,x2,L2 D' U2 L R2,F L' B' D' L2 B' D2 F' D',F D' F D B L' U' F U2 B' R' U' F2,R U B' D L' D F L' D' L B' L B2 D' U',42
B' F D R2 D' U2 F' B2 L' F' D' U L2 D B' U B D B2 U2 F' R',x2,R D2 R2 B' U B',F' L' B L' D2 B F2 D2,L U2 B R' U' B2 U R' D2 U' R U' L' D2 L2,U' F U2 F' D' L2 U2 F' U' L2 F U' L2 D,43
F B2 R2 U L D' L2 F D2 B2 R2 D R' D U L2 B F D' L2 F' B R' L2 B,x2,B U2 F' U2 R' B,D2 R2 B' R2 F D2,B2 D B F U2 B' U L F D U F' D2 L',U' B D' B U B' R B' D2 L2 F U L D' L,41
U' D R' B2 U' B' R L' B U' R B L U2 L' F R D L2 U B2 U' R2 L2,x2,B' D' F R U2,B' L B' R' D2 L' D R B,D R2 U' F2 D2 B U R' U' L2 B' R2 D F' U2,F2 D' B L B' D F2 U2 R U' R' U',41
B' L B D' F' U2 B D' U2 F' L' B U2 D2 F B2 D L' F R2 F' D' U R2 L',x2,L U F2 U B2 R',L D' U L' B' D U',L' U R' D L2 D R' B F2 D R2 B' L B2 F,U' B2 U2 R U' R' U2 R U2 R' U B2 U,41
U D' R F D L F' B U' L' D' F' D' F' B D' B' F R2 D' B2 U',x2,U R2 B L2 U B2,R' D2 B' U' B L' D2 R,R2 F D' R' D' L B L D2 L2 R2 U2 F' R,B R' U' R U R U2 B' U B' R' B2 U B',42
R2 B F U R' U' L R U2 B' R U2 R' L' U R U' D2 B F' L' B2 F U' R,x2,L2 B' D' R' D,F L F2 R2 B' F R D R,U' B2 F' L R2 F2 R2 B2 L U L' B' L2 F,L U' B2 F' U' F' L' U' L U B2 F2 U L',42
R2 F U L2 U' R U' B U2 B' D L' R2 U2 L B' F2 D' F2 L',x2,U' B' R2 D2 R' B2,L' B' F2 R' U' L' D2 R,L' F' D' U' L U R2 U' R2 D' B' D2 F L,R2 U R D B2 R D2 F2 R U2 L U' R' D,42
D' R' L' U2 D2 L2 R2 B' F' U2 B2 F' L D' B' U L R2 F L D2 L2 D F R,x2,L2 D F' D R',R' D2 L U R B2 F2 L,U' L R2 D2 U L U L2 R U' F' D B2 D,R2 B L2 U F U' F' L' U' L' B' R2,39
L2 F' B U' D R U F R2 L D' B D' U2 F' U' R2 U' R' B F',x2,L2 F' R F' D2 U',R' B' U L' B' L' R B2 D2,U B' U' F2 D' U B2 R U' F2 R2 B' U' R2,U2 R F' L' B' U' B L U F U R' U2,42
D' R' F U' B' F' D' B2 D' U R2 D2 L F D B2 L' R F' L2 R2 U F,x2,B R2 B L' D B' U,D F' D' F' U' L F2 U B,B R F' D' L' R F L2 D L2 R' U' B2 F U,L F R' D2 L B' L' D2 R2 F' L' R',43
F2 B2 R F2 B2 D' B L U' R D2 L2 U2 D L2 R2 B' L2 D' L2 B',x2,R D F' U' R2 B',D2 B' D2 B' L D F' D' F,F D2 L2 U' R' F2 U2 R2 U B' R U2 B' D F2,R' D L' B2 L' U2 L B2 L' U2 L2 D' R,43
B L U L2 U R2 F' L2 R' U' R D B R' B' U B F2 R2 U' R',x2,D R2 B2 R' B',L D' L' D' B D B' D,F2 U2 F2 R2 B' F D' R2 F U' B' U B2 U2 B',B D2 U F' U' L2 F D2 B' U' R2 U' R2 U',42
U' R F2 R2 B F2 D' U' F2 U B D' B2 L' D2 L' F' R2 D' L D' F,x2,L2 D' U2 B L' D',F' R' B2 D' U2 B2 R B L2,B F2 D L B' U' F2 R2 B2 R2 D' R2 B' L' D',B D2 U F' U' L2 F D2 B' U' R2 U' R2 U',44
F L B' U2 L B R F' B2 U F2 R B L' U F2 B' D2 B U' D F' L' F2,x2,B2 D2 L B F U' L2,R B2 F2 R2 U2 L D2 U2,F2 L' R B D F' D' R' B' D' F R' B2 L2 F2,D' L2 D F R D' L2 U' B' U' B D R',43
F' D' L2 U R2 L2 D' L2 U' D' B L2 R2 U B D2 R B F D F B L F',x2,U' L D' F R' U',R D2 R' B2 L2 B L,L2 B' L' R' F2 D L R D' F2 U' R2 B2 U,R2 U R' U R B' R B R' U2 R2,38
B D' L D R' D' B D' U R' U' B2 L B' F' D' F' B' D R2 U L F U R,x2,B R B' L' D' B' U,R D L U' R' B' F2 L',D2 B2 D F2 D' F L' B F' D B D F2 D,F R B' D R D' R' F' R B F R' F',42
F' D2 B' F2 D R U' B2 U2 R2 L2 B U' F' B D2 F2 B L R,x2,F L' R2 B' L2 U,B2 F L' D2 B D L' D L,D R' U2 L2 F' U2 B D2 L B' F2 R D' U2,U2 R U2 L' U R U' L R' U' R U2 R2 U2,43
B2 F' U2 L' R2 F B2 L R2 B2 U' D2 L D2 B F2 D2 R U F' D2 R' B2 U' B,x2,L D B L D',L B R D L2 D2 R' B,L' D2 F2 U' F2 D2 L U2 B U' B' L' B2 L,R' U2 F D' R' D2 L B2 L' D' R F' U2 R,41
D' F D2 R2 U2 R B' U2 F R D' U2 F' B2 U2 F' U' F D' F U' R',x2,R2 F R' B' F',U2 R D R' B2 U2 R' D' R,U2 L' F' L U' R' B R U' F U B' R U',D2 L' F' L' D R F' U F R' D' L2 D2,41
F L' F D' L2 R B L' D' B' U2 R B2 U2 B2 R2 U F' L2 B' R2 L F2 L' B,x2,L2 D' U2 R' B D',D' L D2 L F2 U L' D' U',F D F' U' R B' R2 F L2 B D U R2 F' D,R2 B F' L U' L' B2 F D' R2 D R2 B,43
U2 R F' R2 D U' B U' F' L' D' F2 L2 B2 R' U F U' R2 D2 B2 R' D' B' L,x2,U' B R' F U' L,B' F D' L2 B' L D L,R U' R' F L' B U2 B U2 B' L R' U' R F',R' B U F' U2 B' U' F R2 U' R2 U2 R',42
U2 L2 D R L2 F B U' R' U' D' R2 F D' U L U' R L B' U2 D2 R' L' B,x2,D2 B L' F2 R,L2 F' L R D R' B2 L,F L2 D2 R B R' F' U R D B D U L2 B',U2 F' L2 B L2 U L2 U' B' U L2 U F,41
