scramble,orientation,step_0,step_1,step_2,total_moves
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,F L R2 D2 B L' U' L' R2,D U' F' L2 D' B2 L' B' D L F D' U,U' B' D L D2 L' U' L D2 U L' D' U B,36
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,R B' D2 L' D2 F U2 F L2,U2 B U2 B2 D' U L2 D' B' D L2 D U' B2,D' F2 D R' B' R2 B R D' R2 F2 D,35
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,B R2 U F R2 F D2 R B D',L' R2 U' L' R2 U L F R2 U' F' L U2 L,B D2 B' R U2 R' B D2 B' R U2 R',36
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,F2 D2 L2 R2 B' F D' R' B' L',B U' B U B2 U' L2 U' B' U L2 B U2,B2 R' B' D2 F D' F' D2 R2 B' R' D B2 R,37
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,D2 F L D' F' D' B2 L2 U2 L,U L' B2 D' R2 U2 R2 D B2 L' B' L2 U',B' F' R D2 L F2 L' D2 B2 R U2 R2 B' F,37
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,U R B' D2 U F2 U2 R2 B',R' U' R2 B D L' B2 U L' D' B U' R' U2,B' D U B2 D' B D B2 U' L B' L' D' B2,37
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,D2 B' L U L R' B D L' D,D U B2 D L D F2 R U2 R2 F2 D B' U',R' U' R' U' R D' U R D' F2 U F2 D2 R,38
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,D' R' B' D2 F2 U' L2 D U F,B' D' R' D2 U2 L D' U2 R2 B2 R2 B,F' R U B2 U' B' R' U R B' R' U' F,35
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,L2 B' D' B' F2 U2 B2 R2 U' F',F' U2 R' U F' U' F L2 F' L' F2 U2 L' R F,L R2 F' U2 F L' B2 R B R2 B R2,37
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,D2 L' U L R2 D2 L' D2,U2 L' U L' B' L2 B2 R' U L' R B' L U,U R D2 F2 L' D F R2 F' D' L F2 D2 U' R',37
