scramble,orientation,step_0,step_1,step_2,total_moves
U2 B F' L D B' L' R U2 D2 R2 L2 U' B F2 U R' D2 U2 R2,x2,R F2 L2 U' B' L,B F2 D2 R B U2 B2 D' F2 R D' L,R' D2 L' D2 L D2 B' L' F L2 B F' L' R,32
R2 B2 L' D F' U B' F R' D F' R' D F2 B2 R2 B2 F2 R D F L2 R',x2,F L2 D' U' L' B',U2 L U' F2 L' U' B D R D' R' U2 R B',D2 R' U2 R2 B' L' B R' U' B U L D2 U2,34
L2 F' R' B R' D' F D2 B U' L2 U L2 D F' U R2 D2 U' B' D2 R,x2,D' B' R B' F' D,U B' F2 U' F2 U2 L D U R' D' U F' L',F2 D2 B2 R2 U2 R U R' U R B2 D2 F2 L',34
F R' F R F' R F L' R2 B2 L R2 B D2 B' D F L' U2 D2 B' U',x2,D' U' L B F',F2 R B F2 R' F2 U2 B' R F' R2 U' F U,D2 R D2 B' D2 B2 F D' B' L' D F' R D' R2,34
F' B2 L B2 U B2 R' B R U' B' D L2 R D' B2 U R2 U F' R',x2,B U' L R D2 B',U B' U L F' L' R' U L R U' L' B',D2 U' F R2 D B' R D' R' B2 R2 F2 U F D2,34
U2 R' D' F2 R2 L' B2 U B R2 D' U2 R' D2 R B D R L' B2 R',x2,L' R' B F2 R U',D' B2 U' B' D F U2 B2 L U2 B' L2 B2,R' D R' D2 L2 U L' D' L B2 D U' L D R2,34
D2 F2 R B' D' L' B2 F2 D L' R' F2 U' B' D2 F' U' B2 U' R2 B2,x2,D' R U F' L B',D' L' D B2 F' U2 B' R' F2 R B' U' B' U,F2 U2 R2 B R D F2 L F2 D' R' B' R2 U2 F2,35
D2 B U L R' F U2 R F' R L2 U2 F B' R' B' U' B U' D',x2,D2 F D2 R U' R,B F' D2 F2 U' F U2 F U' B' D L2 D,L D R' D' F' D2 B U B' D' U' R D' U F L',35
R U D2 R B' R' U' R2 B2 U2 R L F' U F R' U' D' R' B',x2,D2 L F2 D' B' R,R' D' U B D2 L' B U2 R B2 U L2 R,F2 D2 R' U R' B' R U' R D2 F L2 F2 L' F' L',35
B' R2 F D' U' F2 L' D' U' B L D2 B' U2 F D U2 R' F' L,x2,B R' F2 R2 B' U' L,F2 U R' U2 R' F2 D B2 U L2 D' U' R2,B F2 D R2 B L' U' R U' B2 D' B F' R' U' B',36
U' L' D2 F R' L' F' D' L' B R L2 B R L2 U' D2 B' R' F2 L R B,x2,R F U F U2 R2,B2 F' R B' D B' U2 B' L D' U2 R' F,D L B U2 B' L' F R2 F' D',29
R2 U2 L' U D2 B2 L' U2 F U' F U' L2 D' U' B' F' L D2 U2,x2,B' D B2 L' D' U,F L F' L2 U2 B' U2 L D2 F' D2,R B2 U B' L B U' B' L' U2 B' U2 R' U',31
U2 L2 F' D2 U2 L R F' R2 D B2 R' L' D U2 B D R2 F2 B' D2 F' U L,x2,U L' F R' B' L' D',B' D' F R B' R F' R' U B U R2 D,R2 U' B2 L F2 L' U' R2 U' R' U2 B2 U R2,34
R' L' U D' R' D' R L B D2 B2 D L' B2 L U R2 D B2 F2,x2,F' U2 L' F R2,U R2 F D L U' B2 R2 U2 L' D' U' F U',L U2 F2 U F2 U' R2 U' L' U L R2 U' L',33
B U2 L' U B F2 L R' D' L D' R2 L2 B' R L' B2 L' U D R U R2 L,x2,L F D L2 B' L,D2 R' B2 D2 L2 F U' L' U' B U L' B',U2 F2 U B' U F2 R' F2 U2 F2 R U' B U',33
F2 U' F L2 U2 B' L' D' B L D' B' L2 D' U' L' B F2 U R B U',x2,B' L' U' L2 U,R2 D U2 R' B' D' L' B2 L R U' B U',F2 R' U L2 U2 B' D F' D' B U2 L2 U' R F2,33
