scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L2 U' L' U2 L D2 R U L2 R' U' F2 L B2 D' R B' F2 L B2 U2 L D R,x2,B L D' L2 U2 F',D2 B' U2 B L2 F,R2 U B2 R2 B L2 U' B2 R U L2 B',F2 R2 B2 R D' U F' R2 F' D U' R' F2,37
L' U' L2 D' B2 D U B2 F D' B R' U2 F2 L D U2 R U2 F U2 F U2,x2,B2 U' R U',F' D F L',F' L' U B U' B U B2 U' L F2 R' F' U,U' F2 U2 B D' L' D2 B R2 D R' B2 L' F,36
D B' R2 U' D2 R' B L2 F' U D B2 F2 R U' L' U L2 R2 D',x2,U2 B2 L U,B' F L' D B F' R' D,B D F L2 D' F' D L' R F2 D R' F L,L2 D' B R' D' R F2 U F' U' B' D L2 F',40
R2 U2 B2 F' U' F2 B L' F' R F2 L2 F' B D2 F D2 U2 R2 D' R' F U',x2,D' B' U' F U',F D2 F' D' L' D' F' L,B' U2 B' U B' U2 R D2 F2 L U L' D2 R,F2 U F2 U L2 D U B' U F2 D' B' D B,41
B' U2 L R D2 R D L2 F' R' D' B U' F U2 D2 B' R' U2 B D R' F2,x2,D R' F U' F R',D2 B D U' L' D U,B2 U' B D L' U' L2 B2 L' D' B' U' B2 R2,B L D' L2 F' R2 F2 L B' L' F' D L2 D L',42
D' L2 B' D' B' D U' F B' D B' R' B' D2 R' F' L2 R' U R',x2,B' L' U F D' R,L' U F L' R' B F' D,F' U2 R' D' L2 D B U' L2 R2 B' R' F L2 R2,F R' D U' B D B D' U R' D' F',41
D L' D' F2 R B L2 F U2 L' D F2 D' R2 D R2 U L B2 U' F D2 U2,x2,B' R2 B2 F U',B' U R2 D2 R2 U' B,L2 B' R' B F' L U L F D' U R D U2,R' B D' B' L2 D' L2 B' U B' D2 U F2 D' U2 R,42
L R' B F D2 R2 U' L' F U L2 U L B D' L' R2 B U2 F B L2 R',x2,F U2 F D B2,D' B D B',F2 U R' U' B L' R' D' B L' R2 D' L2 F2,F' D' L R F' L' D R' U L' D' B L U' F R',39
F' B2 L2 D2 U R U2 R B' F' D2 L U2 B' F2 R' B' D R2 F2 R2 D2 R',x2,F U2 R' D2 B U,D U2 F2 L2 R2 F2 D,D F L' D2 B L2 D R2 D U' B' F D' F L,U' L' U B' U F R F2 U F L U2 B2 R B',43
L F R2 B' D F2 R' U2 F2 R B2 F' U L F' D B D' L U D' F' L' B,x2,F L' U2 R2,D2 L' B2 L D2 L' B2,D' L2 F2 U2 L B D2 L' U B' D B F2 U2 B',B' L' B2 F R' F' D2 R' D' F2 D B R2 B2 L' F,42
L2 U B R' U' R' L' D2 L R B L U' F U2 L' D2 B' U B' L' B U2 D B2,x2,R D2 F L' B2 F,F D R2 U' L2 R2 F',L R' B' D L' U' B' L F' L' B2 D' U,R' B D R' D' L2 B2 L' D' R D2 L' B' R,40
R B U L U2 R U' L' R' F' L U F U' F2 L' R' B2 L2 F' U',x2,B' U' L D' B2,D U2 B R' D2 U2 L2 F',B' L B U2 L U B2 U2 L U B U B L',L' U2 B2 F2 D2 B2 F2 L,35
