scramble,orientation,step_0,step_1,step_2,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B D' F2 L U' F,F2 U R2 U2 R U' B U2 R2 B' R2 U B' F2,D' U' R B' U2 B R' F' L2 F D U,32
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,F2 D2 L' U' L2 B',F2 U R D2 B2 L D2 U2 R' U R' U',D' R2 D2 R D' R' D2 L B2 L' D R2 D,31
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,R' U2 R D B' L',B2 F2 D' R2 D R B R2 F2 U R2 B' U',B2 U F' U F2 U' F2 R' F L D' L' R U' B2,34
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,F' D' L' B2 L2 B2 U',U' F D2 U' R2 U' R' D2 B2 D R2 U',R' D' R2 F U L2 B' U B L2 U' F' R2 D R,34
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B2 L F U' L2,F2 D' U' F2 U2 R D B' R U' R F2,B2 U2 F' R U2 L2 R D' B D' R' B' L2 R' B2,32
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L B' R2 D2 B' R' U2 L',R B F' D2 U2 R' D B2 F' R F2 L' B2 R',D2 B2 F L' R B2 L U' L' U' L B2 D2 F2 L F',38
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L' U B2 L2 B U F2,U2 B2 R B F U' B2 D' R' F' L2 F D,B D R U2 B D B' D' U2 B R B' D' R' B',35
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U2 B2 F2 L U B' U2,U F U R U2 R' D2 B' L' R D' R' D2,D2 F2 L' R F' U' L' U R B2 L R' F' L R',35
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,F2 R U L U' B2 R2,L D2 F2 D' B2 F' L2 R D' B' R D' F' U',B U' F2 L' U L' D U2 F2 R2 U2 R D R' D2 B',37
