scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F2 L' R U,B' L2 R' F L' B' F D F2 L' F L' B2,F' D' R D' F' D2 U2 B U B' U F,L2 D' B U R' U2 B D B' U B' L B2 L,L2 U2 B U2 L2 D2 F D2,51
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U' R D',R' F' D' F D' R' D B' R B' D B2,R F R2 D' U F D U' R F' R',F2 L' U F U2 L2 B L B' L2 F D R2 D',D' F D' F' D U' R D R' U,50
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,F' L2 B2 L F R',D2 B F' L D2 L' F' R2 D' B' R B' R2,B2 L' R2 D L' R F' L' U2 L' R,U2 L2 D2 B R2 D2 L2 F,R D' R' D' U F D F' D U',48
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,L' F L' D2 R' F',D2 R F2 R B2 D B2 R' D R' D,F2 L' U L' R B2 L2 R2 F R F2,R F' D F L R' D' B' D L',R D' R' D' U F D F' D U',48
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D2 L2 D F' L2,F' L B' L' F' D' B' R B D R F2,D2 F L2 U R2 B2 L2 D R2 F D2,L D' R D' R' D2 L2 B L' B L B2 L,D R B' F D2 B F' R D',50
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' D' R2 F' L,R' D L' U' R' B R B' R U2 R F' L,L' F2 L2 R B L2 R2 F' L D2 R,L D L' F L' F' L2 D2 R' B' R D L',R D' R' D' U F D F' D U',52
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D2 B2 D' L U',U L2 U' B2 D2 R2 B' D' U2 L2 F U2,U2 R B L F' U' L' U' B' R U',L2 U' L U' L' U2 B2 D' R' D B2 L2,D2 F' D2 L2 U2 B' U2 L2,48
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 R' U L,L U F2 L2 U F U' R2 F D2 U' L',F2 L2 F D2 R2 U2 B R2 D2 F2,R' D2 L D L' D L2 B2 L' D' R D' L',B R B R2 F' U' B' U B F R2 B2 R',52
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,R D B' R2 F' L,B2 D2 F' L F2 U2 B D B R U2 F2,R2 B2 L U R U L2 D' R' D' L,F' L' R D2 R' F L' U2 R B' R' U2 L2 B2,R D' R' D' U F D F' D U',53
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U F' R' B' U' L',B' F' D L2 F R D2 U2 F' D2 L' D2 L',F2 L R2 D L2 F2 L' R' B L2 D2 R' F2,D2 R' U' R U2 L' U R' U' L R D2 U2,D R B' F D2 B F' R D',54
