scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' U2 R2 U2 F R F' L' D2 R2 U' B' R2 U2 B L D B' F2 D R U',x2,B' U R' F' L,B' F2 R' F' R U2 L2 U' R2 F R' U',F' L2 U2 L' F' R U B2 R' F L',F L F' L D2 R' B R D2 L2,F L D B' F L2 B F' D L' F',49
L' F' B R L' D2 B' R B' U2 R D L' R D U B' R' L F D L2 D' F',x2,B' U' R' D,L2 B R F D L' U' R' F2 U R' B2,F L R' D L2 R2 U2 L R',L2 F L' R U' L2 U' L R' F,B R' B' F D B D' B F' R B2,46
B' L' B D B' R' L2 F2 U2 L R' B2 U L' D2 L' D2 F2 D R' F R' U' D F2,x2,U L2 F,B U2 R' D' L' U2 F2 D2 U B2 L' R,U2 L D R' F2 R D L' R F2 R',R2 D U' L' D2 U2 B2 D U' L2 B R2,,38
L2 B2 U' B L' B2 R' B L' B' F U F2 L' F L' U2 L2 B F,x2,F D B' L2 F,F' U' R2 U' L D B2 F U2 B' F,L R' B2 L' R D2,L F2 R2 D' R2 F2 L2 U' L,,31
F' L R B R L B F' D' U L' D B' F' U2 B2 U B2 U' F,x2,F L2 F2 D2 L,F' U2 B2 L' U L2 D2 U2 F' U',R2 F' R U L' F' L2 F L U' R,L2 B' L' D' B U2 R2 U' B' D B2 U' B2 L',F2 D2 R2 U2 B L2 U2 R2 F',49
L2 F D B' U F2 D' R U F' D' L2 R' D B2 L' R' F U' B2 U2,x2,U2 F R' F',R2 D' F2 D F2 R F D' B D R,U2 L' R2 F2 R' B2 L D2 R',D2 R2 U2 R B' L' D2 R2 F L' F R' F,U2 L R U' L2 B2 L2 U' L' R',47
B' U B2 R' D L' R' U2 L U L U2 B2 D' F D B F L' R2 U R' L2,x2,F L' R' F,L U' B' D' U2 B2 L' R2 F R' B2,R2 F D F2 D' F2 R' D' R F R2,D' F2 D B U B D2 L2 B U2 F U B' D2,U2 L R U' L2 B2 L2 U' L' R',50
F U' L' U' F R2 D2 U L' B' D' L2 D R' D2 F' L F' D2 R2 L2 F2 R2 L2 B,x2,F U B2 D2 F2,D2 R' B L' D' B2 U2 R' D' L U2 B',L D' B2 R2 F2 U' R2 B2 L,F' D R' D B' R B D B' L' D F2 L F,B' L' F' D2 B D B D' B2 D2 B F L,53
U' F2 D B2 R' D2 F B2 R L D2 F' U B R' L2 D' F' B2 U R2,x2,F L B' U',F2 U2 B' L2 D' L2 R' F2 D2 B2 D L',U2 F' R' D L' F2 R U' L' R2 D2 R2,U' F D F L B2 D2 R B2 L F D' F U',F D2 F D' U L' D2 L D U' F2,53
L' F2 U' F2 U' L2 D2 F R2 L2 B' F' L' D' B U' F' R' U F' L2 R2 B,x2,L D2 U2 B' U',B R' U' B L' R' D2 U R' B' F2,F' L' R U' L2 R2 D2 L' R,L' B' R' B L' B2 R U B R B' U' B2 L2,B R' B' F D B D' B F' R B2,50
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U' B' R,R2 D F' U2 F' D L' U' F' R' U',R' F' L' U' F' U F D' L R' B R2,F U2 F D' U L' U2 L' D U',B R' B' F D B D' B F' R B2,47
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,D R D2 U L2,U' F' D' R' D' U' F' L D B R2 U2,L2 U2 B U2 R2 F L2 B' R2 F,D2 U2 F' D' U L D' U,F L D B' F L2 B F' D L' F',46
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,F2 R U,L' F L F L R2 D U2 L' B' F,F2 L2 R2 B' L R' U' L R',B L B' L U B2 D' R2 B' D B' U2 L' U,L R U L2 B2 L2 U L' R' U2,47
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,D' U' F L2,F2 L' F' D2 F D' L U F U' F2,F2 L2 R2 B L' R D L' R,U' L' R B U R2 F2 D' L' D F' R F' L,F L D B' F L2 B F' D L' F',49
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,U F' R' U' L',D' F2 R2 D2 R' U' L U B' R2 B2 R,R' F' L' U' F' U F' L' R U2 L2,R2 D U' L D' U B' R2,,36
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,F U L' D2 F',F' R2 F2 L2 U' B2 R2 B' L2 R2 B,F' L2 R' U2 R' B L F2 L R2,U L2 U R U' L B2 U' L2 U' R' U L',L2 F L R' D2 L' R F L2,48
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,U' B R U',F2 L2 B' F2 U2 B' L' D2 L2 F U' L,F2 U F L F' R' D2 L' R U',L' U' L U2 B' L2 B U' B' U L2 B U',F2 D2 R2 U2 B L2 U2 R2 F',48
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 R' U L,L2 R2 D U R' D' L2 B R2 F' D2,D' L2 U2 B' U2 B U L U' L D,D R' D R D2 L F2 R U' L U' R' F2,B' L' F' D2 B D B D' B2 D2 B F L,52
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D' U' F L2 F,F2 D2 U B2 R' U2 F' R F L D L2,F' L B2 R' D R' F2 R2 B2 L,D' F L U L' F' D F2 R2 D B' D' R2 F2,F D2 F D' U L' D2 L D U' F2,52
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,B' D' R2 F' L,D' F2 L2 U' B R' U' L D L B2,U L R' D2 R F L' F' U' F2,D' L D' U2 L2 U L' U' R' F2 R' U2 B' L2 R2,B2 L' D' U B R' B' D U' L B',52
