scramble,orientation,step_0,step_1,step_2,total_moves
R' D' U2 B2 U2 B' L B' L2 F2 R2 D2 B' F2 L2 F' L D R F',x2,L' U' R F L' D F R',F' R D R2 D' U L U' R' F D' L' D',R2 B2 U B U2 F' L U B U' F U R2,34
B2 F2 U F2 L D' U F L2 B' F R U L F2 U B2 L D2 L' R' B2 F D,x2,F U B U L2 R' U' B',L D' B R B' U' F2 U' B D' U2 L2 F,U2 B F2 D2 F' R F D2 F2 R B R' B2 U2,35
B2 D' B' D2 B' U' B2 F L' F2 R' F' B2 L' F2 R2 F' D2 U' L U' F2 R,x2,L U' B2 R F2 L2 U' L' U,L F D B2 D' L R2 U2 R2 D' F2 R U L2,D F U' F L' F' L R' F' R U F' L D',37
L U' L2 D' U L D' L' U2 L U2 L' B2 R' F U2 D F' L2 U2 R L D' U' R,x2,F D R2 D2 L' F' U R',F L' U L2 R2 D R B2 F2 R B F' U' B',L2 F' D L2 D' L' F L2 F' L F L2,34
B2 L2 D2 F2 U' L2 U2 L' F' R' U L B2 U' F R U' B2 U2 D B',x2,L D2 R2 B' U' L2 B2,B2 F' R' U B' F2 D L2 F U' B' U' F2,F' U B D U' F L2 U F' D' B F U',33
L2 D2 U2 F2 R B L2 F' B2 U2 L2 U' B' L' B R2 D' R2 U' B,x2,L D F' L D' U B' D2 R2,R2 U' B' R2 B' R D2 B' U2 F L2 F' U',B' F2 L D B' L' B' L B D' B2 L' B' F2,36
L2 R D U' B R U B2 F2 D2 F2 U' R L2 D' B D2 L' U R2,x2,D R' B U2 L2 R2 U R2,D' R' D2 U' B U F L' F' R' D' R D,B2 R U R' U' B U B' U R U2 R' B2,34
U2 L B2 U' F' D' U R2 D R2 L F2 R' F L' B' U F' U L F2 R' L B2 R,x2,R' D U2 B' L' U2 B R',F' D F D R' D2 R2 B' U2 F D' B D',B' F2 L' B L U B' L B2 L' B' U' F2,34
R D2 R U L U' D2 L R' F2 U' F2 B' R' D2 F' D R F2 B2 U F',x2,U F2 D B2 L' D' U2 B2,B L' R B L' B R D2 B' F2 D' F' R' U2,R B2 U' B2 R2 D' R F2 L2 U' L2 F L2 F U,37
U2 B' F2 D' L R2 B' D U2 F2 U' D2 L' R F2 R2 U' F L B U' F' R2,x2,U2 F' D' U2 F' U2 B' L' D',R' D L' U2 B2 R' B' L U2 B' L' B F2 R,B D' B U' B' D B2 R' F' U L U' F R B,38
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,B2 L2 D U2 B' F D2 L U,D' B R2 D R2 B2 L' F L B D,B' U L' U' L' B D L2 D' L U L U',33
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,D F2 R' B2 U F2,D B' F2 R D2 U' L2 F' L' U R' B' F2,B' F U2 F' U L2 B' U' B L' U2 L' U' B,33
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U R' B L' B2 L2 D B,L' F L' F2 U2 R' B' R' D' R' U2 L2 D F',D U L' B2 R D R' B2 U' L' U L D' U',36
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,F D2 L2 F2 D' R' U B2,U B2 U' L' R D2 B2 L B F' U' B L F,B F' D B' U B2 L B' L' D' B2 U' F,35
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L B F U L D2 L U,L U L U F L2 U' B' U R2 B R D2,L2 U L' R B' F2 L' B L F2 R' U' L',34
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,R2 B2 U L' R B' L2 D R2,D2 B' L U' R2 B' D' F D U2 L' D B2,F2 D' B D L2 B2 L' B2 L' B2 L' B F2,35
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,F' L F' D2 L' B' U L',D' B2 L R' D2 B2 R D2 U B' D' B' F2,U2 R2 B F D2 R D2 R' D' B' D F' R2 U2,35
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,D2 B' R U' F2 L' B' D,B R U' F R D2 F2 D' R' D F R2 B' R',D' F D' F2 L U L D' B2 D B2 U' L2 F D,37
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,F2 U2 R2 D R' F2 L',B' L' R' F D' U2 L' R D' B' D' L2 D' F,D' U2 B D2 L U2 L' D' L2 U2 L' B2 L' B U2,36
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,F' L D' U' F' R2 U B' D,L' F2 R2 F' R' B' D' B D2 R' F' D' F' L,B' F2 D L' D' L' B2 L2 D' B D B L2 B' F2,38
U2 B2 F R B' F U' D' B2 R U R2 D' L' B2 D2 F U B L F' D2 R' U' B',x2,F U B' L D' U2 R2,D' L2 F2 U' R F U' B' R B U2 L2,F' L2 B2 F2 R U R' U' F' U' B U2 B,32
F U' R' U2 B' R2 D B U' R2 U2 F2 L R2 F' D' R2 U' L' B' L' F' R U D,x2,B L2 F D U L' D' R,B' U L2 R D2 F' L R2 B' L' F2 D' F' L2,D F2 L F2 D2 B R2 D' R D R2 B' D,35
R U2 L R2 D' L2 R D2 U B U2 R U' R D F' U F B2 L' D2 U2 L2 B2,x2,B U F' R' F2 U2,B R2 U2 L2 D B F R' D2 L' U2 L' F,L' D L D2 B2 F R' B' R B' F' D,31
