scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D F2 U2 F2 B L2 D2 U R2 F R B L' B2 U2 D2 F2 R' B' R2 F2 R2 F' U',x2,U' F' R' D R2,L D' B U' B R' D B' U L',B R F2 D L D' R B' U' B R2 D' B' L',F U2 L U' B' U B L U L2 U2 F',B D' U R' B' R D U' B' L,51
L' U' F' U D2 F' D U R L' B D R' U F' R2 B2 L' U D' B2 F2 D' B2,x2,B2 F2 L' U R' F,U B2 R B' R B' R2 U' B2,F L2 D' R U' R' D' F' U2 F D2 U2 L2 F',L' F' R' B D2 B' R F2 L' F' L',R' U2 L U L U' L2 U2 L R B L' B',53
F2 U2 R D' R' D R F2 B' D' L R' B' R' U' F' U2 R' B' L R',x2,B' R B2 F' U L2 F' U,U2 L B' D L' D' U2,U R F D2 L2 D2 L2 F' D2 R D2 R2 U',D2 R B' U2 B R' D2 R B' U2 B R',R' U2 L U L U' L2 U2 L R B L' B',53
F R U2 D' F2 D2 F U R2 D' U' R B2 R2 D2 R2 B D' U L' F R' U' D2,x2,U B' D2 F' D L F' R2,L B D L' D2 U R D U',B2 D L2 F2 L2 F2 D' B D2 F' D2 B,L B L' F L B' L' F',B D2 F2 D' F D F D2 B' L' F' L F,50
R2 D U' F2 B L2 B' D' L2 R F L' R' D2 B2 R2 D R' U L' U F',x2,B2 R F' U L F2,D' U B R2 B' R' D U',R F2 R2 U2 L' R2 F' D2 R' B' L2 B' D2,F2 U' F D2 F' U F D2 F,D' B' D U' L2 D' U B' D,45
L2 U2 L2 F L' R' F D' F' R' D2 B2 D2 F' D' L' B2 R2 F' L',x2,B2 L' F L' F D' F2,L2 F2 D L2 D' B F2 L2,B2 R F2 R' B R D2 F D' F' D2 F2 R' B,L R2 U' L U' L' F' L F U2 L' R2,B D2 F2 D' F D F D2 B' L' F' L F,54
U R L F U L2 U2 L R2 F2 R2 U2 F2 B2 R2 F2 R' U' L' F' D,x2,L' F D' B' R' F' U,F' L2 R' U L2 R2 D2 R' F,B F D L2 B' R2 U2 L2 R2 B F' D B' F',L D2 L U L' D2 L U' L2,B D' U R' B' R D U' B' L,49
R2 D' F' R L2 F' R' U2 F D2 L R' F2 U2 L B' R2 B F' L' F L R2 U' B,x2,D' F2 L2 B R' D' B2 F,D2 F' U' R U2 R D2 U',L2 B D' B R D R2 B U2 R B D2 L2 D2,D F2 D' F' D2 B U' R2 U B' D2,,41
R2 U2 F2 D2 R' B' D' B2 R' B' L' B R L F2 L B2 R' D2 U R2 U' B' D2,x2,B D' U' R F D R B',R' U B F R' B' F' U' R,U' B' U F L2 U B' F U2 B2 F2 U L2,R B R B' L R' B' L U2 R' U2 L2,L' U' L U2 L2 D' U' B' U B D L2 U',55
F L' F2 D' R' F B' L B2 U' L2 B' R2 L2 D F' R' D2 B2 U' L U D2,x2,L2 B2 F' L R' F2,U B D2 R' D2 B' U',R2 B L2 F' L B' D' L2 D L2 F R2 B L B',R' B2 L B L2 B' L B2 R B' L B,B D2 F2 D' F D F D2 B' L' F' L F,53
R2 B2 R' B' L D' R2 U2 R2 U B' R U F L' U' D2 L' F L2,x2,R2 B D R B' F' U F',U2 L B2 D L' F' D' U2,R2 F U2 R2 B' L2 D2 L F L B F',L' D R D' L D R' D',B D2 F2 D' F D F D2 B' L' F' L F,49
