scramble,orientation,step_0,step_1,step_2,total_moves
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,R' D' F2 U2 B' U',L' F L B' F2 D L2 R2 D B2 D2 U L2 B,U L' D' U B2 D U' L' U',29
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,D' F' D2 U' L F',B2 D' B' R2 D U2 B' R2 B' D R' D' R' U,D' L D F L' D F U2 R2 D' U F' U F2,34
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L U R' B R2 U,R F R' U L2 R F' R' F2 L2 F' U' F',L2 B2 R2 F' L' D U' F D' U F' R2 B2,32
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,U2 F L' D2 B' R2,F2 D2 L' R D2 F' L B F2 D' B' F R' F2,B U2 L2 U L2 F2 L2 U L2 F2 U2 B',32
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,R F2 D' B' F D U',U R D B U2 B2 D R' F L2 U2 B L2,U L2 U' L2 R' F' U' L' U F2 L F U F2 R,35
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D F' L D' B2 L' R',F R2 F U2 F' R' B2 R' D L' B2 L2 R F' U2,U' F D R2 D' L F L2 U L U2 F U2 F,36
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,L F2 D U B L' D',L F' U2 B F2 L U2 L' U F U B' L F' L2,F L U L' D2 B2 D B' L2 B2 D L2 U' F2 L,37
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D' U' L' B2 R F2,F L2 F L B2 D2 U' B D2 U2 B' U' B2 U2 F2,U2 L' F U B' U2 B L2 F' D2 B2 D L' D U2,36
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,U' R2 U L' F' R' B,U' F2 D' B2 L' F2 D2 B D U2 F' U R2 B' F,D R' U' F U2 R F' R' F2 R2 U2 F D' F2 U2,37
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,L' D R' B L2 R',B2 L R2 U2 B L' U R' D L U' F2 L' R' D,L2 U2 F D' U2 L' U B' L' B2 D U F' U2 L2 F,37
