scramble,orientation,step_0,step_1,step_2,total_moves
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,U F' D' F D' F' U R D2 B',D' B' L2 B R' D' R' D F' D2 R' D R2,U2 L2 D2 B D2 L2 U2 F,31
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D2 L' D B R F' U R2 F' U,F L2 D F2 D' B D2 F2 D' U' R' U B' L2,F D B R2 F' R' F' R F2 R2 B' F' D',37
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,B F' D' F2 R B2 D' F D' R',L' F L2 B F2 R' D' R F' D' B' L' D2 F' D2,F' D' U L F' L' D U' F R,35
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,D B2 F2 L R B' U B F2,B' F2 L2 F L' R' D' R U L' U' B F',D' F' D2 L2 U2 B' U2 L2 D',31
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,R F2 D2 L2 D R2 F U L' F2,F' D U B' U R2 D' R' U2 F' D2 F2 L2 D2,F' U' B' R' D' R2 D B R U R2 F,36
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,U2 B2 U' B F U L' R2 U' R,B U2 R F2 D' F' D2 F' U2 F R U' R' D' B',F' R2 B2 L U' L' B' R2 F U R U' B',38
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,B F2 D B R' B2 D2 L B' F',U' B R2 F' R2 F L2 D B R' D R2 F L2 U',R D' B F' R2 F D R2 D' R' B' R' D2,38
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,R' B2 D2 B' L D U' F D2 B' D2,L2 F' L' R2 U' B2 D B2 R F' R2 D U L' F',D2 R B2 U F' U L F U2 B D B D,39
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,B' L' D2 B2 R2 F' L' B U L F2,D2 F' R2 B U B U' B' U B' R' D F2 D' R',B2 F U' L' D' L' D U B D B D F',39
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,D' U' B2 F2 L2 B' U' L B' F,R' F D2 B2 U2 B' F R' U R B' D R F' D,F R' D2 U2 L D L' D2 U2 R D' F',37
