scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,R' F2 L' D',D2 R' U' R2 B2 D' R' D2 B U B2,B2 D2 B D2 F' D B' D' B2 F,F L2 F D2 B' F' R2 B' L2 F' U2,R F' D' U L F' L' D U' F,46
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B L2 F2 D2 L F,B2 R2 B2 R2 F R' D' R2 F' D B2 R2,D2 R2 D F D' F' R' D R' D2,B2 U R2 U' F D2 B' D' B2 D' B2 F',F' D' U L F L' D U' F R',50
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,L D F' L' B' L2,U F' R B F R' U2 B2 U B R U',B2 D R' B R D' B2,U' R F2 R F2 R2 U2 R F2 R' U',R F' D' U L F' L' D U' F,46
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,F2 L U' B2 R2,B' F2 U' R' B2 U B' R B' F2,L U2 R' B R' F' U F R2 B' U2 L',F L2 F' R' F L2 F' R,R F' D' U L F' L' D U' F,45
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,U' F2 D' L2 R F2,L2 R D F2 D2 L2 B R U R2,D B2 R B' R2 B R B2 D',L' B U2 F2 U' R2 D R2 D' F2 U' B' L,,38
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,R2 U B F' D' L F,B' U L' B U2 F2 R' U' B' D2 F2 U',D' B R' D2 B' D2 U' B' U R D2,D L' R2 F D' F' R2 D L D' B' D' B,D2 B R' B' D' F' U' R U F D',54
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' F L U F' R2,R' B' F2 D' R D B' L' U2 L B' R,L B D' R' D B' L' F D F',L' U' L B' L' R2 F' U' F R2 U L B,F D2 U2 B' L B D2 U2 F' R',51
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B U R F D' L2,U B U B' F R B' F' U' B U',L2 F' L' B R B' L F L2,D B' R U' B2 U R D' R2 D B R' D',F D2 U2 B' L B D2 U2 F' R',49
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,B U F2 L R F2,R2 F2 U F2 R2 U' B' L U2 L' B,D2 U R D' L' F2 L R' U',U2 R F' R' F U2 B F2 U F U' B' F,B' D' B F' R2 B' F D' B,48
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F2 L R2 D U F',U B F L' B2 R D' B' D L R F',F' R F L2 D2 R D2 R' D2 L2,D B2 R' B2 R2 B R2 B R U' B' U B' D',R F D2 U2 B' L' B D2 U2 F',52
