scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L' R' U' B R B' L U L' R F R F L B U' L D2 R2 F' L2 R2,x2,U R D B' U2,D' F2 R2 F2 R B2 D2 B R,B2 U2 B' L U' F U B F' U2,B2 D L D' R' U2 B U B' U' B' U' R B2,,38
R2 B F R2 F' R2 D2 U' B R2 D2 F' B2 D2 F' D' R2 D2 R2 L D' L',x2,D U R2,L' B2 F' D2 F L B,R D L' D2 R' D' B' D2 F U F' D',D' R' B' D L' U2 L2 U2 L D' R B' D,,35
F2 U2 F R2 U' F D U' F D2 L2 R U D2 R' B2 U' F2 R D2 R' D2 U,x2,D2 B' R' F' U',L2 D2 R' U2 R U2 B2 R2,D F2 R B' F D' R' B F D' B2,R2 B R2 D2 U2 L' D' L D2 F U2 R D R',,38
L2 R D' L2 D U B' R F L2 U F' U2 R' U' D2 F2 L' B2 R,x2,F' D2 L2 F',F2 D' L F D L D U' L,L' B2 L' B R2 F L F' L2 R2,B2 U' L2 D2 R U L' U' L F2 R' D2 U B,R2 U B' F R D2 B2 D2 R' B F' U' R2 B2,51
D U R B D' U' L2 F' L F' B' D' F' B2 U R U L2 R' B D R' L2,x2,U2 F' D F' R2,R F U2 L2 B D' F' L',R F' U2 B' U B2 F D' B2 R B,B2 U B2 U' L B' D' U R B' R' D B' U',R2 U B' F R D2 B2 D2 R' B F' U' R2 B2,52
F2 B2 D2 F2 U' D R' D' L' R' F2 L' F' R' D' R L U' D' F L2 U B',x2,L2 D U2 F' U',D2 L' F L D' F' R D2 L2,U' L' U R2 D F D' F' R2,B U2 F U' B U B2 L U' L' B2 F' U2,R2 U B' F R D2 B2 D2 R' B F' U' R2 B2,50
L R2 B U F' B R B F' D L2 B D U R2 U' L' D' R U2 F2 R D' L' U2,x2,L2 D2 F',D' B2 U R' B D' L2 D F2,R B' U' L' U B2 L' D L B2 R' B',L B2 L' F' R2 B2 R D' R F2 L2 B2 F' L',R2 U B' F R D2 B2 D2 R' B F' U' R2 B2,52
B' R2 L B' L' B' D2 U2 F2 B2 U2 D' R2 L U2 F' L' R U' F B',x2,B' D' U',F' D' B' D2 F L,B2 U' B' R2 D' F' L2 D' F' R2 B2,U2 L2 U2 B U R' D F2 D' R B' D U' L D',,35
R B' D2 L2 B U' D' L2 B F2 L2 R U2 L' D2 B R D F' D,x2,D2 B R2,U B L2 D F2 L' D',L2 U R' F L' R U' L U' L2,R B U' B2 D L2 D' U2 B R2 U' R D L' D',R2 U B' F R D2 B2 D2 R' B F' U' R2 B2,49
F2 U D B' D U R L2 D' B2 D' F' U2 L' U2 R F' L F2 B2 U' F',x2,R' U2 B' D F2,D2 R2 D F L' D L2 F',U R2 D F R2 D L2 D' B2 L' U2,D B' U' L' U' B D2 R' F2 R2 F R' D B' U2,,39
