scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,B' D L2 F' U,D L2 B' D' L' B2 L2 B L,D2 L' R F' L D F R' D2,B2 F' U2 L' D' L U2 B D' R' B' D2 B2 F,D2 B U' F U B2 L2 U' F2 D F U B,50
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,U2 B2 U' B U R',D B' D F L B L' U' L F',F R' D F2 D2 F D F' R F2 R',L B' F2 L2 U2 B2 U B2 U L2 B F2 L',B D2 F' R' B' R B F D2 B2 D' B D,53
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,B F R' D2 U2 R2,L' B L B2 D' L' D' L2 B2,U2 F2 L U R U B2 D2 R B2,B F2 D' R2 D R2 F2 D' B F' R2 B2 F,R' D F2 D' R B2 R' D F2 D' R B2,50
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,L' D2 B R2 U',L' R' B L U' R' U' R2,R F' D R D' U' R2 U,L' R F L2 F' R' F L' F2 R' F' R F2,L2 U' L' U B' L' D' R2 U R U' B R D,48
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,L2 B' R2 F' U' F U,L D2 U' L' D' U B' L' D',L2 B' R2 U2 R2 B L2,L D B2 F' R B U R U' R' B F D' L',D R D' R' D L' D' L D' B2 R' B2 R,50
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,B U' B' L' U2 R2 U',B2 L2 U2 B D' B2 L B' U',D2 R' D2 F' L' R2 F2 L,F2 R B2 F D2 B R D2 B2 U2 L2 B' U2 R2,U2 L D' L' D2 F2 U' R' U F2 D' U2,50
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,D B2 R' D L,L' D R' B' R2 D L' R' B2,R F' D' F D2 F R F2 R2 D',D' R F2 R F2 R2 D' F' D' R' D2 R2 D F,R' D F2 D' R B2 R' D F2 D' R B2,50
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,L U' B D' F2 U2,B R F D' L D F2 R' B',F2 L D' L' D' R2 D2 R',F R2 D F2 D2 F' D' R' D2 R2 U' R U F',B' D' R' B R D B D' U' B D B' U,50
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,D' B' D' F U R2,B2 U B2 F2 U F2 U',D R' B R' B2 F' D B D2 F',D R' D' R' D F' R' D F2 D F2 D2 R F R,B2 R' D F2 D' R B2 R' D F2 D' R,50
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,L' F2 L2 D2 U2 R,L' D2 L D' L D' B' L D,B' L D L' D R F' R' B,B F U F U B' F L' F L B2 L2 B' U2 B',R2 F L D B' L B L2 F' R' D' B R' B',53
