scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R2 D L' D2 B2 U2 F' R2 U2 B R' B2 D' F R' D' B2 U B2 R2 F D L' B' U',x2,B' D' R' D' R2,B F2 U2 L' U L' R2 U R' U',D2 F' U' L' U' L2 U L' U L' F D2 U2,D F D' L' B D' F' D R' B R' B' R2 B',42
B' R2 B2 U B' U2 F2 D R2 F U2 L R U R' B L D U' R' B F' U B',x2,F D2 U2 F2,U B2 D2 L2 R B R' B2 L2 B2,F' L2 B2 U L2 B2 L U' L U' F U B2,L2 U' F R' F' U2 B2 L' B' L B' U' L2,40
F L' F2 B L' R D L' F D U' F' L' F R' B F U R' F B2 D2 L2 B2,x2,U L R2 D2 F2,L2 R B L' F' R F' R2 D L,R B2 D F D2 B' D' U' F' D2 U B' R',F2 L F2 L' D' U' B R2 B' D' U F2 L D2,42
L2 R' D L2 U D2 L B D2 R F' U2 L D B2 F R' U2 L' F' L2 R' U2,x2,L R D2 U F2,L U B2 D' F D2 U2 L B R2,U' L2 D2 B2 D F U B2 F' L2 U2 L2 D,B U' B R' B' U F2 D' B' D' L D L2 F2,42
D R2 F' L2 F2 U B2 L2 F' B' D' R2 L' U D B2 D' L B F' R F2,x2,R2 B' U' L' F2,B L B U' R2 F' R2 B' L U B,U2 B2 R2 D2 F2 D2 R' B U2 B R U2 R',F' L' F D F' L' R' B' L' B L2 R F D',43
L2 D2 L' F B D' R F B2 D2 R' B2 U2 L' R U2 L2 U' B2 R U' B2 U2,x2,B D L2 F2 L',R' F2 L' B R U' B D2 L' B D',R D L B' U B2 L' B2 U' B L' D' R',F2 L B D L2 U L' D' L U B' F R2 U2 F,44
F2 U' F' U F2 R B D' F2 B' U' D2 F' L' U' D2 B2 U2 L' R B' R B',x2,D2 F D' R,B2 F L F2 R D R' F D' B U,L B2 R2 B' L2 D2 B' U F2 L F2 L U2 F',B F2 D' R D R2 F' R2 B U' R' F' U' B2 L,44
F' R D2 R U2 R2 U2 R' B' D2 R D2 B D2 L2 F' B2 D R2 L' D F' L,x2,L' D2 U2 L2 F2,L2 B U2 F R B2 L U2 R2 F' U',R' D' B D R' D' L U2 L' D U L' R2,L2 F' L' D L2 B D' B' L' D2 L' F' D' F2 L,44
U' F U B2 L R2 D' B2 R2 L' F R2 D2 F L2 U D F R U2 R' F R,x2,U2 F R' F2,L2 R2 U B L D' U2 B F L2,D' R2 U F' U L2 R U R' U R2 D' B,F' D2 F L B' U' L B2 D' B D B2 L2 U L',42
F R2 D' R B' L' R F' B2 R2 L2 D F' R2 B' U B2 F2 U' L F,x2,B2 D' F' L2,B' F' L' D' L' U B U' R' D2 F,U L' F U B F2 D F L2 B' L' U',L2 F' L' F2 D2 L D F2 D' U L D2 U' F' L',42
L U D' F2 U B2 R' U D' B2 U2 F' U F2 D' U' R2 L2 U R' U' L' R' B2 U2,x2,B' D R' F2,U2 B2 R D' B D2 R' B2 D' L' B,L R' D B' R U2 R' B D' R U2 L',F2 U2 B2 R B2 U2 F2 L,35
R D2 F' B' U2 D F2 R2 F' D' L2 F2 R' D' L U2 D L2 F R' D2 R B,x2,D B' U2 B2 R2,D' L2 B' L F2 U' B F2 L2 B2,B D F' D2 L D' L' D2 F D' B',R' D2 F2 U2 L F2 D2 B2 R2,35
U F' R' U' R F L U F' U' R L U' D R' L' U' L' R U D,x2,F2 U R D2 R2,D R D2 B R' F R' B2 F' D' U',D' L' U2 B2 L' B' L2 U' R' U' F R D,F D2 F' L U2 L' B R2 B' L U2 L',41
L' B R2 F2 R2 D B' F2 D U' L B D L2 U' R' B' D2 L2 U' B' L' B R,x2,B' U' L' B2 D R2,R2 D' F D' L R2 D' U2 L2 U',D' L R2 U B' L' B U L R' F2 L2 R' D,B F' L' F' L D' B' F L U' F U,42
F U' R' B' L' R D R2 B2 L F' U D L2 B2 R' U' F U F2 B,x2,U' F L' B',U R B' L' F' R' U2 B L D,B D' F2 D' F' D2 B' L R U2 L' R',B' R' F2 U' F2 R B U' R2 F L F' R2 U,40
