scramble,orientation,step_0,step_1,step_2,total_moves
F2 U' F' D F2 R2 F L' R' F2 R B R D2 U' R2 L B2 L' F L' B2,x2,B2 U F' R F2 D L,B U2 B2 U B2 U2 B2 U' F R B' F',U2 L' R B U B2 U' L R' U' B L' B' U',33
L R B2 L2 R D F' L' D2 L2 F R' L' F' R B' U2 D L2 U' R2 B2 D,x2,U' R' B D' L2 F',F2 D2 U' R B2 L2 R' F2 L' B R' D' B',L U' B2 U' B' R F' D2 F R' B' L2 U2 L',33
F2 U' R2 D' R F' B2 U2 L B' F' L' F' R' B2 U' B R' F2 D R2 F2 D2 B2 L,x2,R B2 D' F' L' D' R2,U2 B2 L D' F' D' R' F2 L2 D2 B R' U,U' L' U L' U' L' R B L2 U' L U R',33
B2 D2 B' U F B' D2 R2 U' D2 R' F' U' L2 R B' L2 B2 D F U' F D' B' F2,x2,L' R' D2 B' L2 U B',D2 F' L2 R' F' R U2 L' U L' D2 U',R B' R2 D2 L F2 R' B' D B2 D' R2 U F U2,34
F R B R U D R' B L R' B2 R U' D' R2 F B' R B2 U' R L B' D2 B',x2,B' U' R2 B D2 R',B2 R U B R D U B' D' B' U' R B2,L2 R B L B' L' R' B2 L2 U' L' B' L' B2 L2,34
F2 R' U D2 R B F2 L' B2 F2 D' B2 F' U2 L F2 D2 B2 R2 L B2 L2 U2,x2,U2 B F L2 U2 R' B2,B U2 F D2 R D' F2 U2 B2 L' F R B2,U' F U' L F R B R' F' L U' L2 U2 F' U,35
R2 F U L R2 F D U2 F2 U' F2 R2 L B2 D2 F B D' R F2 R2 L2 B U',x2,U R D B D2,D2 U' B R' D R D B' L' U' F2 D2 U,B D' U B2 L' B' L U' B' U2 L' B L D B',33
R B U2 B' R2 L B' R2 B2 D' U' R2 B2 D2 U R2 D' U2 B U,x2,F2 R2 U B2 L' U,U2 R D' L2 R D' U' L' D' F2 R' U R',L U2 L U2 F2 R2 D R F D F' D R F2 L',34
F L2 U2 F B' R L F' U B F2 U2 L B' R' B' U2 B' F U',x2,U2 R F L' B' F D,F2 L2 F D L' U' B F' R2 B' F2 L U',U2 L' U L' D F L U2 L2 F U' B' F2 U B D',36
U' D2 L2 R2 F2 L U' D2 F B2 R2 U F' U2 F2 U' R D2 B' F' R' F2 R',x2,L B R F' R2 D2,L D' L F U B L B' R' B2 D' R D',D F' U2 R2 B' D' F D2 R2 B L' B' U B L D',35
