scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L U B2 L B' L' U' L' U2 B U' L R U2 L' B F D2 U' R U',x2,U R2 B2 L,B2 F R2 U' B' F2 D F,L U2 R2 F' D B2 D U2 L2 B' F2 L,D2 U B' U' F L' U L B U' F' D2,36
U D2 F' R2 D' L U' B F U2 L2 B' F2 L R' D B F' D' R F2 L' F,x2,B' L D R2,U' L2 D2 B L' D' L' B2,R2 F R2 D' L2 B' F' L2 D' F L B L',D' F' D' F' U F' L' U' F' U2 L' D2 U2,38
D2 R' B2 R U B2 U' B2 U2 F L' F U B R L2 F2 R' L' U' D2 L2 D2 R',x2,U' L2 F D R,U B' L2 U2 L B' U2 L2 U,D' F2 U F' L2 D' L2 F2 D F' U' F,B2 U R' B' R B' D B' U2 L2 U L' B D',40
F R2 L' U2 R2 U' F2 B R2 L B' L2 R B F' R2 L' U R2 B2 F' L',x2,L' B2 L' U' F,D' U2 R' U2 R D,L B D' B2 D L' B R D F' D R',L2 F D2 R2 B' U2 B R2 D2 F',33
D' R F2 R F' B U2 L2 R2 F U D B2 R2 F' D' R2 F2 R2 D2 F2 B2 D2 U' R',x2,F2 U2 F',D' L D' U F' U2 B' F' R2,U F' D' L2 D F' L2 F' L2 F2 L U',R' D B L2 B2 L' B L B' L' B2 L' D' B' R,39
U' R2 L' D F' B' L' U2 R U R L' B U D2 R2 B' F2 R D2 R D' R2 D2 F,x2,B2 D' U2 R',D' L2 R2 F D' U L R2,L' F2 D' B2 U' F2 U B2 L,R' B2 L' B L B2 R' D L B L' B' L2 D' R2,36
L2 R2 F2 L U' F' B' L2 U2 F R' F2 U2 B U L R' D U2 F U2 L B2 L2 R,x2,D F D' F2 D,L2 B' U2 R2 F2 L2 F R2 U',F' D F' L' F' L' D' F' D L2 F2,D2 F L2 F2 D R U' F2 R' D R2 B R' U R',40
L2 F2 B' L' D L F2 L D' R2 F' B2 R2 B' F R' U' F' L' R2 F' B R2,x2,B2 R2 B D2 R,B' R B' R2 U' R' U' R2,D2 U' B F' R F R2 D' R2 B' D U,L' R' F' D' F L' R' B L2 B' U' L2 U B' R2,40
L R2 F R B L D B' D' F' L2 D R' U' D B' L F2 U' D B2,x2,D' B D' F',D' L2 U2 L2 B' L B' D,L D' R2 F L' F L R' D2 L2 F R',L B' D' R2 B R2 B L F2 L B' F2 L2 D B L,40
L' F D B' D' F B' U' D' R2 D2 B' U' D2 F B2 R L' D F2 U2,x2,F2 D L2 R B,D' R2 U' B' L B' F L2 F2 U,B F2 L' F R' D' R D L D2 B' F2,D U2 B L' B' D' U2 F' L' R2 D' L2 D2 L' R2 F,43
